Time;Frame;Speed;DistanceToOptimalPath;Position;Rotation;SteeringInput;UpcomingOperation;ThrottleInput;BrakeInput;TrackProgress
0;478;1,505608;1000;(0.022, 0.084, -39.070);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;479;1,503141;1000;(0.022, 0.084, -39.029);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;480;1,498221;1000;(0.022, 0.084, -38.994);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;481;1,495768;1000;(0.022, 0.084, -38.964);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;482;1,49332;1000;(0.022, 0.084, -38.933);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;483;1,490876;1000;(0.022, 0.084, -38.899);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;484;1,488437;1000;(0.022, 0.084, -38.866);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;485;1,486002;1000;(0.022, 0.084, -38.832);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;486;1,483572;1000;(0.022, 0.084, -38.798);(0.010, 0.064, 0.000);0;Left;0;2800;Unkown
0;487;1,481146;1000;(0.022, 0.084, -38.760);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;488;1,476309;1000;(0.022, 0.084, -38.723);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;489;1,473897;1000;(0.022, 0.084, -38.691);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;490;1,47149;1000;(0.022, 0.084, -38.657);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;491;1,469087;1000;(0.022, 0.084, -38.624);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;492;1,466689;1000;(0.022, 0.084, -38.588);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;493;1,464295;1000;(0.022, 0.084, -38.554);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;494;1,459521;1000;(0.022, 0.084, -38.523);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;495;1,457141;1000;(0.022, 0.084, -38.478);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;496;1,452393;1000;(0.022, 0.084, -38.436);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;497;1,450026;1000;(0.022, 0.084, -38.403);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;498;1,447664;1000;(0.022, 0.084, -38.372);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;499;1,445306;1000;(0.022, 0.084, -38.336);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;500;1,442952;1000;(0.023, 0.084, -38.300);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;501;1,440603;1000;(0.023, 0.084, -38.268);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;502;1,435918;1000;(0.023, 0.084, -38.233);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;503;1,433582;1000;(0.023, 0.084, -38.195);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;504;1,43125;1000;(0.023, 0.084, -38.157);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;505;1,4266;1000;(0.023, 0.084, -38.117);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;506;1,424281;1000;(0.023, 0.084, -38.085);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;507;1,421967;1000;(0.023, 0.084, -38.047);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;508;1,419657;1000;(0.023, 0.084, -38.015);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;509;1,415051;1000;(0.023, 0.084, -37.978);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;510;1,412754;1000;(0.023, 0.084, -37.941);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;511;1,410461;1000;(0.023, 0.084, -37.905);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;512;1,408173;1000;(0.023, 0.084, -37.867);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;513;1,405889;1000;(0.023, 0.084, -37.837);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;514;1,401334;1000;(0.023, 0.084, -37.804);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;515;1,399063;1000;(0.023, 0.084, -37.768);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;516;1,396796;1000;(0.023, 0.084, -37.731);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;517;1,394534;1000;(0.023, 0.084, -37.698);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;518;1,390021;1000;(0.023, 0.084, -37.662);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;519;1,387772;1000;(0.023, 0.084, -37.626);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;520;1,385526;1000;(0.023, 0.084, -37.587);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;521;1,383285;1000;(0.023, 0.084, -37.560);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;522;1,378814;1000;(0.023, 0.084, -37.525);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;523;1,376585;1000;(0.023, 0.084, -37.490);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;524;1,374361;1000;(0.023, 0.084, -37.451);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;525;1,369924;1000;(0.024, 0.084, -37.416);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;526;1,367712;1000;(0.024, 0.084, -37.383);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;527;1,365504;1000;(0.024, 0.084, -37.346);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;528;1,3633;1000;(0.024, 0.084, -37.313);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;529;1,358905;1000;(0.024, 0.084, -37.283);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;530;1,356714;1000;(0.024, 0.084, -37.251);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;531;1,354526;1000;(0.024, 0.084, -37.217);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;532;1,352343;1000;(0.024, 0.084, -37.184);(0.009, 0.064, 0.000);0;Left;0;2800;Unkown
0;533;1,350164;1000;(0.024, 0.084, -37.154);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;534;1,345818;1000;(0.024, 0.084, -37.118);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;535;1,343651;1000;(0.024, 0.084, -37.081);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;536;1,341488;1000;(0.024, 0.084, -37.047);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;537;1,339329;1000;(0.024, 0.084, -37.018);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;538;1,335024;1000;(0.024, 0.084, -36.987);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;539;1,332877;1000;(0.024, 0.084, -36.949);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;540;1,330735;1000;(0.024, 0.084, -36.917);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;541;1,328596;1000;(0.024, 0.084, -36.882);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;542;1,324331;1000;(0.024, 0.084, -36.849);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;543;1,322205;1000;(0.024, 0.084, -36.813);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;544;1,317963;1000;(0.024, 0.084, -36.770);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;545;1,315849;1000;(0.024, 0.084, -36.734);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;546;1,313738;1000;(0.024, 0.084, -36.697);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;547;1,309529;1000;(0.024, 0.084, -36.664);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;548;1,30743;1000;(0.024, 0.084, -36.631);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;549;1,305335;1000;(0.024, 0.084, -36.599);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;550;1,303244;1000;(0.024, 0.084, -36.566);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;551;1,299074;1000;(0.025, 0.084, -36.531);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;552;1,296995;1000;(0.025, 0.084, -36.496);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;553;1,294919;1000;(0.025, 0.084, -36.466);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;554;1,290781;1000;(0.025, 0.084, -36.434);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;555;1,288717;1000;(0.025, 0.084, -36.404);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;556;1,286657;1000;(0.025, 0.084, -36.371);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;557;1,284601;1000;(0.025, 0.084, -36.340);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;558;1,282549;1000;(0.025, 0.084, -36.310);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;559;1,278457;1000;(0.025, 0.084, -36.273);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;560;1,276416;1000;(0.025, 0.084, -36.238);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;561;1,274379;1000;(0.025, 0.084, -36.206);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;562;1,270317;1000;(0.025, 0.084, -36.174);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;563;1,268292;1000;(0.025, 0.084, -36.141);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;564;1,266271;1000;(0.025, 0.084, -36.103);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;565;1,262239;1000;(0.025, 0.084, -36.072);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;566;1,260229;1000;(0.025, 0.084, -36.037);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;567;1,25622;1000;(0.025, 0.084, -36.001);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;568;1,254221;1000;(0.025, 0.084, -35.965);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;569;1,252226;1000;(0.025, 0.084, -35.937);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;570;1,250235;1000;(0.025, 0.084, -35.908);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;571;1,246263;1000;(0.025, 0.084, -35.875);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;572;1,244283;1000;(0.025, 0.084, -35.841);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;573;1,242307;1000;(0.025, 0.084, -35.811);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;574;1,240334;1000;(0.025, 0.084, -35.780);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;575;1,2364;1000;(0.025, 0.084, -35.746);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;576;1,234438;1000;(0.025, 0.084, -35.708);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;577;1,230526;1000;(0.025, 0.084, -35.673);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;578;1,228575;1000;(0.025, 0.084, -35.640);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;579;1,226628;1000;(0.026, 0.084, -35.608);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;580;1,222745;1000;(0.026, 0.084, -35.579);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;581;1,220809;1000;(0.026, 0.084, -35.549);(0.008, 0.064, 0.000);0;Left;0;2800;Unkown
0;582;1,218876;1000;(0.026, 0.084, -35.517);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;583;1,216948;1000;(0.026, 0.084, -35.485);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;584;1,213101;1000;(0.026, 0.084, -35.453);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;585;1,211183;1000;(0.026, 0.084, -35.424);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;586;1,209269;1000;(0.026, 0.084, -35.394);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;587;1,207358;1000;(0.026, 0.084, -35.364);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;588;1,203547;1000;(0.026, 0.084, -35.336);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;589;1,201647;1000;(0.026, 0.084, -35.305);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;590;1,19975;1000;(0.026, 0.084, -35.276);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;591;1,197857;1000;(0.026, 0.084, -35.246);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;592;1,194082;1000;(0.026, 0.084, -35.216);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;593;1,1922;1000;(0.026, 0.084, -35.191);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;594;1,190321;1000;(0.026, 0.084, -35.164);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;595;1,188446;1000;(0.026, 0.084, -35.138);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;596;1,186574;1000;(0.026, 0.084, -35.111);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;597;1,184705;1000;(0.026, 0.084, -35.084);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;598;1,182841;1000;(0.026, 0.084, -35.055);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;599;1,179122;1000;(0.026, 0.084, -35.025);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;600;1,177267;1000;(0.026, 0.084, -34.995);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;601;1,175416;1000;(0.026, 0.084, -34.969);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;602;1,173569;1000;(0.026, 0.084, -34.945);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;603;1,171725;1000;(0.026, 0.084, -34.915);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;604;1,169885;1000;(0.026, 0.084, -34.889);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;605;1,166214;1000;(0.026, 0.084, -34.862);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;606;1,164384;1000;(0.026, 0.084, -34.834);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;607;1,162557;1000;(0.026, 0.084, -34.805);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;608;1,160734;1000;(0.026, 0.084, -34.772);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;609;1,158914;1000;(0.026, 0.084, -34.747);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;610;1,155285;1000;(0.027, 0.084, -34.720);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;611;1,153475;1000;(0.027, 0.084, -34.693);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;612;1,151669;1000;(0.027, 0.084, -34.665);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;613;1,149866;1000;(0.027, 0.084, -34.636);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;614;1,148067;1000;(0.027, 0.084, -34.610);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;615;1,144478;1000;(0.027, 0.084, -34.578);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;616;1,142688;1000;(0.027, 0.084, -34.551);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;617;1,140902;1000;(0.027, 0.084, -34.522);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;618;1,13734;1000;(0.027, 0.084, -34.493);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;619;1,135564;1000;(0.027, 0.084, -34.464);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;620;1,133792;1000;(0.027, 0.084, -34.437);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;621;1,132022;1000;(0.027, 0.084, -34.410);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;622;1,128493;1000;(0.027, 0.084, -34.380);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;623;1,126734;1000;(0.027, 0.084, -34.349);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;624;1,124978;1000;(0.027, 0.084, -34.323);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;625;1,123225;1000;(0.027, 0.084, -34.297);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;626;1,121475;1000;(0.027, 0.084, -34.273);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;627;1,119729;1000;(0.027, 0.084, -34.248);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;628;1,116246;1000;(0.027, 0.084, -34.221);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;629;1,11451;1000;(0.027, 0.084, -34.193);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;630;1,112777;1000;(0.027, 0.084, -34.162);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;631;1,10932;1000;(0.027, 0.084, -34.132);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;632;1,107596;1000;(0.027, 0.084, -34.100);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;633;1,105876;1000;(0.027, 0.084, -34.075);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;634;1,102445;1000;(0.027, 0.084, -34.042);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;635;1,100734;1000;(0.027, 0.084, -34.010);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;636;1,099027;1000;(0.027, 0.084, -33.983);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;637;1,095622;1000;(0.027, 0.084, -33.957);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;638;1,093924;1000;(0.027, 0.084, -33.930);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;639;1,092229;1000;(0.027, 0.084, -33.903);(0.007, 0.064, 0.000);0;Left;0;2800;Unkown
0;640;1,090537;1000;(0.027, 0.084, -33.876);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;641;1,088849;1000;(0.027, 0.084, -33.850);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;642;1,085482;1000;(0.028, 0.084, -33.825);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;643;1,083803;1000;(0.028, 0.084, -33.801);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;644;1,082127;1000;(0.028, 0.084, -33.773);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;645;1,080455;1000;(0.028, 0.084, -33.747);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;646;1,078785;1000;(0.028, 0.084, -33.723);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;647;1,075456;1000;(0.028, 0.084, -33.693);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;648;1,073795;1000;(0.028, 0.084, -33.667);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;649;1,072138;1000;(0.028, 0.084, -33.644);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;650;1,070485;1000;(0.028, 0.084, -33.619);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;651;1,068834;1000;(0.028, 0.084, -33.593);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;652;1,065541;1000;(0.028, 0.084, -33.567);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;653;1,0639;1000;(0.028, 0.084, -33.542);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;654;1,062261;1000;(0.028, 0.084, -33.518);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;655;1,060626;1000;(0.028, 0.084, -33.490);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;656;1,058993;1000;(0.028, 0.084, -33.465);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;657;1,055738;1000;(0.028, 0.084, -33.440);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;658;1,054115;1000;(0.028, 0.084, -33.414);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;659;1,052495;1000;(0.028, 0.084, -33.385);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;660;1,050877;1000;(0.028, 0.084, -33.362);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;661;1,047652;1000;(0.028, 0.084, -33.332);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;662;1,046044;1000;(0.028, 0.084, -33.305);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;663;1,044439;1000;(0.028, 0.084, -33.275);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;664;1,041238;1000;(0.028, 0.084, -33.249);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;665;1,039642;1000;(0.028, 0.084, -33.223);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;666;1,038049;1000;(0.028, 0.084, -33.196);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;667;1,036459;1000;(0.028, 0.084, -33.171);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;668;1,033288;1000;(0.028, 0.084, -33.147);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;669;1,031706;1000;(0.028, 0.084, -33.121);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;670;1,030128;1000;(0.028, 0.084, -33.095);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;671;1,028553;1000;(0.028, 0.084, -33.069);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;672;1,025411;1000;(0.028, 0.084, -33.042);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;673;1,023845;1000;(0.028, 0.084, -33.021);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;674;1,022281;1000;(0.028, 0.084, -32.999);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;675;1,020721;1000;(0.028, 0.084, -32.975);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;676;1,019163;1000;(0.028, 0.084, -32.952);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;677;1,017608;1000;(0.029, 0.084, -32.924);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;678;1,014508;1000;(0.029, 0.084, -32.899);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;679;1,012962;1000;(0.029, 0.084, -32.875);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;680;1,011418;1000;(0.029, 0.084, -32.851);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;681;1,009878;1000;(0.029, 0.084, -32.829);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;682;1,008341;1000;(0.029, 0.084, -32.804);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;683;1,005275;1000;(0.029, 0.084, -32.781);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;684;1,003746;1000;(0.029, 0.084, -32.757);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;685;1,00222;1000;(0.029, 0.084, -32.735);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;686;1,000697;1000;(0.029, 0.084, -32.710);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;687;0,9991769;1000;(0.029, 0.084, -32.684);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;688;0,9961575;1000;(0.029, 0.084, -32.659);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;689;0,9946609;1000;(0.029, 0.084, -32.636);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;690;0,9931728;1000;(0.029, 0.084, -32.614);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;691;0,9916934;1000;(0.029, 0.084, -32.592);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;692;0,9902225;1000;(0.029, 0.084, -32.566);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;693;0,9887601;1000;(0.029, 0.084, -32.543);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;694;0,9858606;1000;(0.029, 0.084, -32.520);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;695;0,9844235;1000;(0.029, 0.084, -32.496);(0.006, 0.064, 0.000);0;Left;0;2800;Unkown
0;696;0,9829946;1000;(0.029, 0.084, -32.474);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;697;0,9815739;1000;(0.029, 0.084, -32.453);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;698;0,9801615;1000;(0.029, 0.084, -32.432);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;699;0,9787572;1000;(0.029, 0.084, -32.408);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;700;0,977361;1000;(0.029, 0.084, -32.387);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;701;0,9745929;1000;(0.029, 0.084, -32.364);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;702;0,9732208;1000;(0.029, 0.084, -32.343);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;703;0,9718566;1000;(0.029, 0.084, -32.316);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;704;0,9705003;1000;(0.029, 0.084, -32.290);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;705;0,9691519;1000;(0.029, 0.084, -32.270);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;706;0,9678112;1000;(0.029, 0.084, -32.250);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;707;0,965153;1000;(0.029, 0.084, -32.227);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;708;0,9638354;1000;(0.029, 0.084, -32.205);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;709;0,9625254;1000;(0.029, 0.084, -32.181);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;710;0,9612231;1000;(0.029, 0.084, -32.159);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;711;0,9599282;1000;(0.029, 0.084, -32.136);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;712;0,9573608;1000;(0.029, 0.084, -32.112);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;713;0,9560882;1000;(0.029, 0.084, -32.091);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;714;0,954823;1000;(0.029, 0.084, -32.069);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;715;0,9535651;1000;(0.029, 0.084, -32.048);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;716;0,9523144;1000;(0.030, 0.084, -32.026);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;717;0,951071;1000;(0.030, 0.084, -32.003);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;718;0,9486056;1000;(0.030, 0.084, -31.980);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;719;0,9473836;1000;(0.030, 0.084, -31.955);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
0;720;0,9461687;1000;(0.030, 0.084, -31.931);(0.005, 0.064, 0.000);0;Left;0;2800;Unkown
