Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
38207;1000003991319803300;63731540577444;(-0.370, -0.080, -0.214);(317.890, 7.603, 1.353);INVALID;;;INVALID;;;;INVALID;;;;;
38208;1000003991329814000;63731540577462;(-0.370, -0.080, -0.214);(317.878, 7.589, 1.367);INVALID;;;INVALID;;;;INVALID;;;;;
38209;1000003991339829800;63731540577462;(-0.370, -0.080, -0.214);(317.878, 7.589, 1.367);INVALID;;;INVALID;;;;INVALID;;;;;
38210;1000003991349807800;63731540577479;(-0.370, -0.080, -0.214);(317.865, 7.634, 1.330);INVALID;;;INVALID;;;;INVALID;;;;;
38211;1000003991359810300;63731540577479;(-0.370, -0.080, -0.214);(317.865, 7.634, 1.330);INVALID;;;INVALID;;;;INVALID;;;;;
38212;1000003991369991400;63731540577495;(-0.370, -0.080, -0.214);(317.874, 7.642, 1.329);INVALID;;;INVALID;;;;INVALID;;;;;
38213;1000003991379942200;63731540577495;(-0.370, -0.080, -0.214);(317.874, 7.642, 1.329);INVALID;;;INVALID;;;;INVALID;;;;;
38214;1000003991389942400;63731540577512;(-0.370, -0.080, -0.214);(317.880, 7.650, 1.322);INVALID;;;INVALID;;;;INVALID;;;;;
38215;1000003991399940100;63731540577529;(-0.370, -0.080, -0.214);(317.886, 7.654, 1.321);INVALID;;;INVALID;;;;INVALID;;;;;
38216;1000003991409946100;63731540577529;(-0.370, -0.080, -0.214);(317.886, 7.654, 1.321);INVALID;;;INVALID;;;;INVALID;;;;;
38217;1000003991419937300;63731540577544;(-0.370, -0.080, -0.214);(317.900, 7.661, 1.333);INVALID;;;INVALID;;;;INVALID;;;;;
38218;1000003991430076600;63731540577563;(-0.370, -0.080, -0.214);(317.917, 7.681, 1.315);INVALID;;;INVALID;;;;INVALID;;;;;
38219;1000003991440092900;63731540577567;(-0.370, -0.080, -0.214);(317.917, 7.681, 1.315);INVALID;;;INVALID;;;;INVALID;;;;;
38221;1000003991460075500;63731540577580;(-0.370, -0.080, -0.214);(317.925, 7.682, 1.324);INVALID;;;INVALID;;;;INVALID;;;;;
38222;1000003991470098700;63731540577594;(-0.370, -0.080, -0.214);(317.944, 7.665, 1.340);INVALID;;;INVALID;;;;INVALID;;;;;
38223;1000003991480076300;63731540577594;(-0.370, -0.080, -0.214);(317.944, 7.665, 1.340);INVALID;;;INVALID;;;;INVALID;;;;;
38224;1000003991490081600;63731540577610;(-0.370, -0.080, -0.214);(317.948, 7.682, 1.324);INVALID;;;INVALID;;;;INVALID;;;;;
38225;1000003991500201100;63731540577628;(-0.370, -0.080, -0.214);(317.973, 7.642, 1.346);INVALID;;;INVALID;;;;INVALID;;;;;
38226;1000003991510224500;63731540577628;(-0.370, -0.080, -0.214);(317.973, 7.642, 1.346);INVALID;;;INVALID;;;;INVALID;;;;;
38227;1000003991520211100;63731540577644;(-0.370, -0.080, -0.214);(317.971, 7.654, 1.317);INVALID;;;INVALID;;;;INVALID;;;;;
38228;1000003991530209800;63731540577661;(-0.370, -0.080, -0.214);(317.971, 7.647, 1.321);INVALID;;;INVALID;;;;INVALID;;;;;
38229;1000003991540213000;63731540577661;(-0.370, -0.080, -0.214);(317.971, 7.647, 1.321);INVALID;;;INVALID;;;;INVALID;;;;;
38230;1000003991550207500;63731540577678;(-0.370, -0.080, -0.214);(317.963, 7.657, 1.305);INVALID;;;INVALID;;;;INVALID;;;;;
38231;1000003991560214200;63731540577678;(-0.370, -0.080, -0.214);(317.963, 7.657, 1.305);INVALID;;;INVALID;;;;INVALID;;;;;
38232;1000003991570350200;63731540577695;(-0.370, -0.080, -0.214);(317.950, 7.641, 1.312);INVALID;;;INVALID;;;;INVALID;;;;;
38233;1000003991580342200;63731540577711;(-0.370, -0.080, -0.214);(317.943, 7.680, 1.290);INVALID;;;INVALID;;;;INVALID;;;;;
38234;1000003991590341400;63731540577711;(-0.370, -0.080, -0.214);(317.943, 7.680, 1.290);INVALID;;;INVALID;;;;INVALID;;;;;
38235;1000003991600337100;63731540577728;(-0.370, -0.080, -0.214);(317.933, 7.692, 1.288);INVALID;;;INVALID;;;;INVALID;;;;;
38236;1000003991610346000;63731540577728;(-0.370, -0.080, -0.214);(317.933, 7.692, 1.288);INVALID;;;INVALID;;;;INVALID;;;;;
38237;1000003991620338900;63731540577747;(-0.370, -0.080, -0.214);(317.921, 7.700, 1.307);INVALID;;;INVALID;;;;INVALID;;;;;
38238;1000003991630497500;63731540577747;(-0.370, -0.080, -0.214);(317.921, 7.700, 1.307);INVALID;;;INVALID;;;;INVALID;;;;;
38239;1000003991640471400;63731540577763;(-0.370, -0.080, -0.214);(317.937, 7.710, 1.295);INVALID;;;INVALID;;;;INVALID;;;;;
38240;1000003991650471700;63731540577780;(-0.370, -0.080, -0.214);(317.910, 7.742, 1.277);INVALID;;;INVALID;;;;INVALID;;;;;
38241;1000003991660481400;63731540577780;(-0.370, -0.080, -0.214);(317.910, 7.742, 1.277);INVALID;;;INVALID;;;;INVALID;;;;;
38242;1000003991670475200;63731540577796;(-0.370, -0.080, -0.214);(317.919, 7.727, 1.286);INVALID;;;INVALID;;;;INVALID;;;;;
38243;1000003991680480200;63731540577814;(-0.370, -0.080, -0.214);(317.904, 7.753, 1.262);INVALID;;;INVALID;;;;INVALID;;;;;
38246;1000003991710604500;63731540577831;(-0.370, -0.080, -0.214);(317.891, 7.756, 1.255);INVALID;;;INVALID;;;;INVALID;;;;;
38247;1000003991720612100;63731540577848;(-0.370, -0.080, -0.214);(317.898, 7.774, 1.239);INVALID;;;INVALID;;;;INVALID;;;;;
38248;1000003991730622200;63731540577848;(-0.370, -0.080, -0.214);(317.898, 7.774, 1.239);INVALID;;;INVALID;;;;INVALID;;;;;
38249;1000003991740609900;63731540577864;(-0.370, -0.080, -0.214);(317.864, 7.798, 1.213);INVALID;;;INVALID;;;;INVALID;;;;;
38250;1000003991750635500;63731540577864;(-0.370, -0.080, -0.214);(317.864, 7.798, 1.213);INVALID;;;INVALID;;;;INVALID;;;;;
38251;1000003991760727100;63731540577881;(-0.370, -0.080, -0.214);(317.853, 7.835, 1.184);INVALID;;;INVALID;;;;INVALID;;;;;
38252;1000003991770753200;63731540577898;(-0.370, -0.080, -0.214);(317.845, 7.825, 1.200);INVALID;;;INVALID;;;;INVALID;;;;;
38253;1000003991780771700;63731540577898;(-0.370, -0.080, -0.214);(317.845, 7.825, 1.200);INVALID;;;INVALID;;;;INVALID;;;;;
38254;1000003991790794400;63731540577914;(-0.370, -0.080, -0.214);(317.851, 7.834, 1.194);INVALID;;;INVALID;;;;INVALID;;;;;
38255;1000003991800762600;63731540577931;(-0.370, -0.080, -0.214);(317.825, 7.862, 1.181);INVALID;;;INVALID;;;;INVALID;;;;;
38256;1000003991810766600;63731540577931;(-0.370, -0.080, -0.214);(317.825, 7.862, 1.181);INVALID;;;INVALID;;;;INVALID;;;;;
38257;1000003991820765300;63731540577948;(-0.370, -0.079, -0.214);(317.831, 7.857, 1.185);INVALID;;;INVALID;;;;INVALID;;;;;
38258;1000003991830804900;63731540577948;(-0.370, -0.079, -0.214);(317.831, 7.857, 1.185);INVALID;;;INVALID;;;;INVALID;;;;;
38259;1000003991840896200;63731540577964;(-0.370, -0.079, -0.214);(317.822, 7.886, 1.163);INVALID;;;INVALID;;;;INVALID;;;;;
38260;1000003991850867800;63731540577980;(-0.370, -0.079, -0.214);(317.825, 7.879, 1.174);INVALID;;;INVALID;;;;INVALID;;;;;
38261;1000003991860876700;63731540577980;(-0.370, -0.079, -0.214);(317.825, 7.879, 1.174);INVALID;;;INVALID;;;;INVALID;;;;;
38262;1000003991870879800;63731540577998;(-0.370, -0.079, -0.214);(317.822, 7.864, 1.189);INVALID;;;INVALID;;;;INVALID;;;;;
38263;1000003991880878900;63731540577998;(-0.370, -0.079, -0.214);(317.822, 7.864, 1.189);INVALID;;;INVALID;;;;INVALID;;;;;
38264;1000003991890883900;63731540578015;(-0.370, -0.079, -0.214);(317.808, 7.884, 1.178);INVALID;;;INVALID;;;;INVALID;;;;;
38265;1000003991900876900;63731540578031;(-0.370, -0.079, -0.214);(317.824, 7.871, 1.185);INVALID;;;INVALID;;;;INVALID;;;;;
38266;1000003991911032400;63731540578031;(-0.370, -0.079, -0.214);(317.824, 7.871, 1.185);INVALID;;;INVALID;;;;INVALID;;;;;
38267;1000003991921027900;63731540578048;(-0.370, -0.079, -0.214);(317.809, 7.889, 1.153);INVALID;;;INVALID;;;;INVALID;;;;;
38268;1000003991931011300;63731540578048;(-0.370, -0.079, -0.214);(317.809, 7.889, 1.153);INVALID;;;INVALID;;;;INVALID;;;;;
38269;1000003991941011000;63731540578064;(-0.370, -0.079, -0.214);(317.805, 7.919, 1.116);INVALID;;;INVALID;;;;INVALID;;;;;
38270;1000003991951063500;63731540578081;(-0.370, -0.079, -0.214);(317.816, 7.946, 1.087);INVALID;;;INVALID;;;;INVALID;;;;;
38271;1000003991961039800;63731540578081;(-0.370, -0.079, -0.214);(317.816, 7.946, 1.087);INVALID;;;INVALID;;;;INVALID;;;;;
38272;1000003991971064500;63731540578098;(-0.370, -0.079, -0.215);(317.829, 7.962, 1.082);INVALID;;;INVALID;;;;INVALID;;;;;
38273;1000003991981139300;63731540578098;(-0.370, -0.079, -0.215);(317.829, 7.962, 1.082);INVALID;;;INVALID;;;;INVALID;;;;;
38274;1000003991991168500;63731540578115;(-0.370, -0.079, -0.215);(317.843, 7.965, 1.091);INVALID;;;INVALID;;;;INVALID;;;;;
38275;1000003992001139500;63731540578131;(-0.370, -0.079, -0.215);(317.854, 7.984, 1.097);INVALID;;;INVALID;;;;INVALID;;;;;
38276;1000003992011169400;63731540578131;(-0.370, -0.079, -0.215);(317.854, 7.984, 1.097);INVALID;;;INVALID;;;;INVALID;;;;;
38277;1000003992021145800;63731540578148;(-0.370, -0.079, -0.215);(317.860, 7.978, 1.114);INVALID;;;INVALID;;;;INVALID;;;;;
38278;1000003992031155700;63731540578148;(-0.370, -0.079, -0.215);(317.860, 7.978, 1.114);INVALID;;;INVALID;;;;INVALID;;;;;
38279;1000003992041149800;63731540578165;(-0.370, -0.079, -0.215);(317.851, 7.998, 1.104);INVALID;;;INVALID;;;;INVALID;;;;;
38280;1000003992051327600;63731540578182;(-0.370, -0.079, -0.215);(317.828, 8.029, 1.081);INVALID;;;INVALID;;;;INVALID;;;;;
38281;1000003992061368500;63731540578182;(-0.370, -0.079, -0.215);(317.828, 8.029, 1.081);INVALID;;;INVALID;;;;INVALID;;;;;
38282;1000003992071347000;63731540578198;(-0.370, -0.079, -0.215);(317.797, 8.039, 1.072);INVALID;;;INVALID;;;;INVALID;;;;;
38283;1000003992081339400;63731540578198;(-0.370, -0.079, -0.215);(317.797, 8.039, 1.072);INVALID;;;INVALID;;;;INVALID;;;;;
38284;1000003992091284400;63731540578215;(-0.370, -0.079, -0.215);(317.778, 8.035, 1.077);INVALID;;;INVALID;;;;INVALID;;;;;
38285;1000003992101302900;63731540578232;(-0.370, -0.079, -0.215);(317.753, 8.041, 1.073);INVALID;;;INVALID;;;;INVALID;;;;;
38286;1000003992111326800;63731540578232;(-0.370, -0.079, -0.215);(317.753, 8.041, 1.073);INVALID;;;INVALID;;;;INVALID;;;;;
38287;1000003992121453900;63731540578249;(-0.370, -0.079, -0.215);(317.746, 8.052, 1.066);INVALID;;;INVALID;;;;INVALID;;;;;
38288;1000003992131420300;63731540578249;(-0.370, -0.079, -0.215);(317.746, 8.052, 1.066);INVALID;;;INVALID;;;;INVALID;;;;;
38289;1000003992141438100;63731540578265;(-0.370, -0.079, -0.215);(317.718, 8.056, 1.053);INVALID;;;INVALID;;;;INVALID;;;;;
38290;1000003992151433700;63731540578282;(-0.370, -0.079, -0.215);(317.712, 8.058, 1.060);INVALID;;;INVALID;;;;INVALID;;;;;
38291;1000003992161439400;63731540578282;(-0.370, -0.079, -0.215);(317.712, 8.058, 1.060);INVALID;;;INVALID;;;;INVALID;;;;;
38292;1000003992171435900;63731540578299;(-0.370, -0.079, -0.215);(317.675, 8.039, 1.083);INVALID;;;INVALID;;;;INVALID;;;;;
38293;1000003992181603900;63731540578299;(-0.370, -0.079, -0.215);(317.675, 8.039, 1.083);INVALID;;;INVALID;;;;INVALID;;;;;
38294;1000003992191548600;63731540578315;(-0.370, -0.079, -0.215);(317.658, 8.015, 1.093);INVALID;;;INVALID;;;;INVALID;;;;;
38295;1000003992201563700;63731540578332;(-0.370, -0.079, -0.215);(317.622, 8.020, 1.068);INVALID;;;INVALID;;;;INVALID;;;;;
38296;1000003992211545900;63731540578332;(-0.370, -0.079, -0.215);(317.622, 8.020, 1.068);INVALID;;;INVALID;;;;INVALID;;;;;
38297;1000003992221567800;63731540578349;(-0.370, -0.079, -0.215);(317.590, 8.021, 1.067);INVALID;;;INVALID;;;;INVALID;;;;;
38298;1000003992231741000;63731540578349;(-0.370, -0.079, -0.215);(317.590, 8.021, 1.067);INVALID;;;INVALID;;;;INVALID;;;;;
38299;1000003992241549500;63731540578365;(-0.370, -0.079, -0.215);(317.565, 8.008, 1.084);INVALID;;;INVALID;;;;INVALID;;;;;
38300;1000003992251695100;63731540578381;(-0.370, -0.079, -0.215);(317.544, 7.994, 1.100);INVALID;;;INVALID;;;;INVALID;;;;;
38301;1000003992261690000;63731540578381;(-0.370, -0.079, -0.215);(317.544, 7.994, 1.100);INVALID;;;INVALID;;;;INVALID;;;;;
38302;1000003992271678500;63731540578398;(-0.370, -0.079, -0.215);(317.534, 7.965, 1.135);INVALID;;;INVALID;;;;INVALID;;;;;
38303;1000003992281703100;63731540578398;(-0.370, -0.079, -0.215);(317.534, 7.965, 1.135);INVALID;;;INVALID;;;;INVALID;;;;;
38304;1000003992291680400;63731540578415;(-0.370, -0.079, -0.215);(317.533, 7.944, 1.158);INVALID;;;INVALID;;;;INVALID;;;;;
38305;1000003992301702500;63731540578432;(-0.370, -0.079, -0.215);(317.546, 7.933, 1.163);INVALID;;;INVALID;;;;INVALID;;;;;
38306;1000003992311698300;63731540578432;(-0.370, -0.079, -0.215);(317.546, 7.933, 1.163);INVALID;;;INVALID;;;;INVALID;;;;;
38307;1000003992321810600;63731540578448;(-0.370, -0.079, -0.215);(317.557, 7.930, 1.151);INVALID;;;INVALID;;;;INVALID;;;;;
38308;1000003992331842900;63731540578448;(-0.370, -0.079, -0.215);(317.557, 7.930, 1.151);INVALID;;;INVALID;;;;INVALID;;;;;
38309;1000003992341839200;63731540578465;(-0.370, -0.079, -0.215);(317.579, 7.903, 1.162);INVALID;;;INVALID;;;;INVALID;;;;;
38310;1000003992351832800;63731540578481;(-0.370, -0.079, -0.215);(317.557, 7.908, 1.143);INVALID;;;INVALID;;;;INVALID;;;;;
38311;1000003992361840100;63731540578481;(-0.370, -0.079, -0.215);(317.557, 7.908, 1.143);INVALID;;;INVALID;;;;INVALID;;;;;
38312;1000003992371845300;63731540578498;(-0.370, -0.079, -0.215);(317.575, 7.875, 1.157);INVALID;;;INVALID;;;;INVALID;;;;;
38313;1000003992381840200;63731540578498;(-0.370, -0.079, -0.215);(317.575, 7.875, 1.157);INVALID;;;INVALID;;;;INVALID;;;;;
38314;1000003992391982400;63731540578515;(-0.370, -0.079, -0.215);(317.575, 7.878, 1.149);INVALID;;;INVALID;;;;INVALID;;;;;
38315;1000003992401965600;63731540578532;(-0.370, -0.079, -0.215);(317.561, 7.882, 1.149);INVALID;;;INVALID;;;;INVALID;;;;;
38316;1000003992411974700;63731540578532;(-0.370, -0.079, -0.215);(317.561, 7.882, 1.149);INVALID;;;INVALID;;;;INVALID;;;;;
38317;1000003992421960700;63731540578549;(-0.370, -0.079, -0.215);(317.557, 7.887, 1.162);INVALID;;;INVALID;;;;INVALID;;;;;
38318;1000003992431944400;63731540578549;(-0.370, -0.079, -0.215);(317.557, 7.887, 1.162);INVALID;;;INVALID;;;;INVALID;;;;;
38319;1000003992441955900;63731540578565;(-0.370, -0.079, -0.215);(317.573, 7.890, 1.162);INVALID;;;INVALID;;;;INVALID;;;;;
38320;1000003992452102600;63731540578582;(-0.370, -0.079, -0.215);(317.581, 7.884, 1.184);INVALID;;;INVALID;;;;INVALID;;;;;
38321;1000003992462105300;63731540578582;(-0.370, -0.079, -0.215);(317.581, 7.884, 1.184);INVALID;;;INVALID;;;;INVALID;;;;;
38322;1000003992472099800;63731540578599;(-0.370, -0.079, -0.215);(317.590, 7.880, 1.204);INVALID;;;INVALID;;;;INVALID;;;;;
38323;1000003992482102300;63731540578599;(-0.370, -0.079, -0.215);(317.590, 7.880, 1.204);INVALID;;;INVALID;;;;INVALID;;;;;
38324;1000003992492074800;63731540578616;(-0.370, -0.079, -0.215);(317.576, 7.909, 1.188);INVALID;;;INVALID;;;;INVALID;;;;;
38325;1000003992502107300;63731540578632;(-0.370, -0.079, -0.215);(317.593, 7.891, 1.199);INVALID;;;INVALID;;;;INVALID;;;;;
38326;1000003992512126000;63731540578632;(-0.370, -0.079, -0.215);(317.593, 7.891, 1.199);INVALID;;;INVALID;;;;INVALID;;;;;
38327;1000003992522205200;63731540578648;(-0.370, -0.079, -0.215);(317.594, 7.887, 1.201);INVALID;;;INVALID;;;;INVALID;;;;;
38328;1000003992532204700;63731540578648;(-0.370, -0.079, -0.215);(317.594, 7.887, 1.201);INVALID;;;INVALID;;;;INVALID;;;;;
38329;1000003992542239300;63731540578666;(-0.370, -0.079, -0.215);(317.620, 7.863, 1.214);INVALID;;;INVALID;;;;INVALID;;;;;
38330;1000003992552266100;63731540578682;(-0.370, -0.079, -0.215);(317.637, 7.850, 1.207);INVALID;;;INVALID;;;;INVALID;;;;;
38331;1000003992562245500;63731540578682;(-0.370, -0.079, -0.215);(317.637, 7.850, 1.207);INVALID;;;INVALID;;;;INVALID;;;;;
38332;1000003992572242100;63731540578699;(-0.370, -0.079, -0.215);(317.634, 7.834, 1.198);INVALID;;;INVALID;;;;INVALID;;;;;
38333;1000003992582216500;63731540578699;(-0.370, -0.079, -0.215);(317.634, 7.834, 1.198);INVALID;;;INVALID;;;;INVALID;;;;;
38334;1000003992592341400;63731540578715;(-0.370, -0.079, -0.214);(317.659, 7.832, 1.196);INVALID;;;INVALID;;;;INVALID;;;;;
38335;1000003992602343300;63731540578733;(-0.370, -0.079, -0.214);(317.684, 7.797, 1.218);INVALID;;;INVALID;;;;INVALID;;;;;
38336;1000003992612554100;63731540578733;(-0.370, -0.079, -0.214);(317.684, 7.797, 1.218);INVALID;;;INVALID;;;;INVALID;;;;;
38337;1000003992622354300;63731540578749;(-0.370, -0.079, -0.214);(317.697, 7.789, 1.228);INVALID;;;INVALID;;;;INVALID;;;;;
38338;1000003992632344500;63731540578749;(-0.370, -0.079, -0.214);(317.697, 7.789, 1.228);INVALID;;;INVALID;;;;INVALID;;;;;
38339;1000003992642397100;63731540578765;(-0.370, -0.079, -0.214);(317.703, 7.791, 1.234);INVALID;;;INVALID;;;;INVALID;;;;;
38340;1000003992652374500;63731540578782;(-0.370, -0.079, -0.214);(317.712, 7.803, 1.226);INVALID;;;INVALID;;;;INVALID;;;;;
38341;1000003992662539200;63731540578782;(-0.370, -0.079, -0.214);(317.712, 7.803, 1.226);INVALID;;;INVALID;;;;INVALID;;;;;
38342;1000003992672536700;63731540578799;(-0.370, -0.079, -0.214);(317.722, 7.787, 1.242);INVALID;;;INVALID;;;;INVALID;;;;;
38343;1000003992682509000;63731540578799;(-0.370, -0.079, -0.214);(317.722, 7.787, 1.242);INVALID;;;INVALID;;;;INVALID;;;;;
38344;1000003992692477300;63731540578815;(-0.370, -0.079, -0.214);(317.740, 7.790, 1.245);INVALID;;;INVALID;;;;INVALID;;;;;
38345;1000003992702482800;63731540578831;(-0.370, -0.079, -0.214);(317.748, 7.793, 1.242);INVALID;;;INVALID;;;;INVALID;;;;;
38346;1000003992712491300;63731540578831;(-0.370, -0.079, -0.214);(317.748, 7.793, 1.242);INVALID;;;INVALID;;;;INVALID;;;;;
38349;1000003992742686800;63731540578866;(-0.370, -0.079, -0.214);(317.761, 7.807, 1.235);INVALID;;;INVALID;;;;INVALID;;;;;
38350;1000003992752623500;63731540578883;(-0.370, -0.079, -0.214);(317.770, 7.815, 1.233);INVALID;;;INVALID;;;;INVALID;;;;;
38351;1000003992762660100;63731540578883;(-0.370, -0.079, -0.214);(317.770, 7.815, 1.233);INVALID;;;INVALID;;;;INVALID;;;;;
38352;1000003992772623300;63731540578883;(-0.370, -0.079, -0.214);(317.770, 7.815, 1.233);INVALID;;;INVALID;;;;INVALID;;;;;
38353;1000003992782640000;63731540578899;(-0.370, -0.079, -0.214);(317.779, 7.822, 1.229);INVALID;;;INVALID;;;;INVALID;;;;;
38354;1000003992792645000;63731540578916;(-0.370, -0.079, -0.214);(317.763, 7.826, 1.235);INVALID;;;INVALID;;;;INVALID;;;;;
38355;1000003992802776100;63731540578916;(-0.370, -0.079, -0.214);(317.763, 7.826, 1.235);INVALID;;;INVALID;;;;INVALID;;;;;
38356;1000003992812774900;63731540578932;(-0.370, -0.079, -0.214);(317.771, 7.816, 1.256);INVALID;;;INVALID;;;;INVALID;;;;;
38357;1000003992822810300;63731540578950;(-0.370, -0.079, -0.214);(317.768, 7.815, 1.269);INVALID;;;INVALID;;;;INVALID;;;;;
38358;1000003992832792700;63731540578950;(-0.370, -0.079, -0.214);(317.768, 7.815, 1.269);INVALID;;;INVALID;;;;INVALID;;;;;
38359;1000003992842806200;63731540578966;(-0.370, -0.080, -0.214);(317.764, 7.798, 1.288);INVALID;;;INVALID;;;;INVALID;;;;;
38360;1000003992852801500;63731540578983;(-0.370, -0.080, -0.214);(317.756, 7.764, 1.329);INVALID;;;INVALID;;;;INVALID;;;;;
38361;1000003992862905500;63731540578983;(-0.370, -0.080, -0.214);(317.756, 7.764, 1.329);INVALID;;;INVALID;;;;INVALID;;;;;
38362;1000003992872916300;63731540578999;(-0.370, -0.080, -0.214);(317.757, 7.740, 1.349);INVALID;;;INVALID;;;;INVALID;;;;;
38363;1000003992882979500;63731540578999;(-0.370, -0.080, -0.214);(317.757, 7.740, 1.349);INVALID;;;INVALID;;;;INVALID;;;;;
38364;1000003992892877900;63731540579016;(-0.370, -0.080, -0.214);(317.750, 7.711, 1.362);INVALID;;;INVALID;;;;INVALID;;;;;
38365;1000003992902908200;63731540579033;(-0.370, -0.080, -0.214);(317.728, 7.688, 1.365);INVALID;;;INVALID;;;;INVALID;;;;;
38366;1000003992912912100;63731540579033;(-0.370, -0.080, -0.214);(317.728, 7.688, 1.365);INVALID;;;INVALID;;;;INVALID;;;;;
38367;1000003992922993900;63731540579050;(-0.370, -0.080, -0.214);(317.722, 7.685, 1.345);INVALID;;;INVALID;;;;INVALID;;;;;
38368;1000003992933065100;63731540579050;(-0.370, -0.080, -0.214);(317.722, 7.685, 1.345);INVALID;;;INVALID;;;;INVALID;;;;;
38369;1000003992943092700;63731540579066;(-0.370, -0.080, -0.214);(317.733, 7.687, 1.324);INVALID;;;INVALID;;;;INVALID;;;;;
38370;1000003992953095100;63731540579083;(-0.370, -0.080, -0.214);(317.735, 7.701, 1.307);INVALID;;;INVALID;;;;INVALID;;;;;
38371;1000003992963059700;63731540579083;(-0.370, -0.080, -0.214);(317.735, 7.701, 1.307);INVALID;;;INVALID;;;;INVALID;;;;;
38372;1000003992973051700;63731540579100;(-0.370, -0.080, -0.214);(317.743, 7.699, 1.323);INVALID;;;INVALID;;;;INVALID;;;;;
38373;1000003992983074800;63731540579100;(-0.370, -0.080, -0.214);(317.743, 7.699, 1.323);INVALID;;;INVALID;;;;INVALID;;;;;
38374;1000003992993081500;63731540579116;(-0.370, -0.079, -0.214);(317.747, 7.719, 1.328);INVALID;;;INVALID;;;;INVALID;;;;;
38375;1000003993003233800;63731540579116;(-0.370, -0.079, -0.214);(317.747, 7.719, 1.328);INVALID;;;INVALID;;;;INVALID;;;;;
38376;1000003993013170000;63731540579133;(-0.370, -0.080, -0.214);(317.752, 7.730, 1.334);INVALID;;;INVALID;;;;INVALID;;;;;
38377;1000003993023159000;63731540579150;(-0.370, -0.080, -0.214);(317.771, 7.740, 1.333);INVALID;;;INVALID;;;;INVALID;;;;;
38378;1000003993033254000;63731540579150;(-0.370, -0.080, -0.214);(317.771, 7.740, 1.333);INVALID;;;INVALID;;;;INVALID;;;;;
38379;1000003993043227600;63731540579166;(-0.370, -0.080, -0.214);(317.755, 7.756, 1.330);INVALID;;;INVALID;;;;INVALID;;;;;
38380;1000003993053208500;63731540579183;(-0.370, -0.080, -0.214);(317.739, 7.762, 1.332);INVALID;;;INVALID;;;;INVALID;;;;;
38381;1000003993063169200;63731540579183;(-0.370, -0.080, -0.214);(317.739, 7.762, 1.332);INVALID;;;INVALID;;;;INVALID;;;;;
38382;1000003993073331200;63731540579200;(-0.370, -0.080, -0.214);(317.737, 7.747, 1.338);INVALID;;;INVALID;;;;INVALID;;;;;
38383;1000003993083401500;63731540579200;(-0.370, -0.080, -0.214);(317.737, 7.747, 1.338);INVALID;;;INVALID;;;;INVALID;;;;;
38384;1000003993093381500;63731540579217;(-0.370, -0.080, -0.215);(317.722, 7.727, 1.344);INVALID;;;INVALID;;;;INVALID;;;;;
38385;1000003993103355500;63731540579233;(-0.370, -0.080, -0.215);(317.717, 7.719, 1.349);INVALID;;;INVALID;;;;INVALID;;;;;
38386;1000003993113324000;63731540579233;(-0.370, -0.080, -0.215);(317.717, 7.719, 1.349);INVALID;;;INVALID;;;;INVALID;;;;;
38387;1000003993123377200;63731540579250;(-0.370, -0.080, -0.215);(317.691, 7.728, 1.340);INVALID;;;INVALID;;;;INVALID;;;;;
38388;1000003993133455400;63731540579250;(-0.370, -0.080, -0.215);(317.691, 7.728, 1.340);INVALID;;;INVALID;;;;INVALID;;;;;
38389;1000003993143457800;63731540579265;(-0.370, -0.080, -0.215);(317.687, 7.734, 1.333);INVALID;;;INVALID;;;;INVALID;;;;;
38390;1000003993153513300;63731540579283;(-0.370, -0.080, -0.215);(317.699, 7.725, 1.342);INVALID;;;INVALID;;;;INVALID;;;;;
38391;1000003993163556900;63731540579283;(-0.370, -0.080, -0.215);(317.699, 7.725, 1.342);INVALID;;;INVALID;;;;INVALID;;;;;
38392;1000003993173544500;63731540579300;(-0.370, -0.080, -0.215);(317.672, 7.727, 1.344);INVALID;;;INVALID;;;;INVALID;;;;;
38393;1000003993183440200;63731540579300;(-0.370, -0.080, -0.215);(317.672, 7.727, 1.344);INVALID;;;INVALID;;;;INVALID;;;;;
38394;1000003993193507300;63731540579316;(-0.370, -0.080, -0.215);(317.664, 7.722, 1.349);INVALID;;;INVALID;;;;INVALID;;;;;
38395;1000003993203628900;63731540579333;(-0.370, -0.080, -0.215);(317.648, 7.747, 1.305);INVALID;;;INVALID;;;;INVALID;;;;;
38396;1000003993214312100;63731540579333;(-0.370, -0.080, -0.215);(317.648, 7.747, 1.305);INVALID;;;INVALID;;;;INVALID;;;;;
38397;1000003993223586500;63731540579350;(-0.370, -0.080, -0.215);(317.636, 7.793, 1.260);INVALID;;;INVALID;;;;INVALID;;;;;
38398;1000003993233600500;63731540579350;(-0.370, -0.080, -0.215);(317.636, 7.793, 1.260);INVALID;;;INVALID;;;;INVALID;;;;;
38399;1000003993243615500;63731540579367;(-0.370, -0.079, -0.215);(317.628, 7.803, 1.260);INVALID;;;INVALID;;;;INVALID;;;;;
38400;1000003993253627300;63731540579383;(-0.369, -0.079, -0.215);(317.629, 7.824, 1.263);INVALID;;;INVALID;;;;INVALID;;;;;
