Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
22648;1000003835423083400;63731540421535;(-0.471, -0.149, 0.034);(4.181, 6.121, 22.751);VALID;0.0475828573107719, 0.121041417121887, 0.991506338119507;0, 0, 0;VALID;0.0573879592120647, 0.130819290876389, 0.989743888378143;-0.0323336496949196, 0, 0;0.171071633696556;VALID;0.0377684831619263, 0.111239954829216, 0.993075609207153;0.0323336496949196, 0, 0;0.181373447179794;2;0.109070584177971
22649;1000003835433136100;63731540421551;(-0.470, -0.148, 0.034);(3.658, 6.358, 22.310);VALID;0.0493112616240978, 0.14163926243782, 0.988689422607422;0, 0, 0;VALID;0.0590759180486202, 0.153570145368576, 0.986370265483856;-0.0323336496949196, 0, 0;0.169277355074883;VALID;0.039534617215395, 0.129673942923546, 0.990768253803253;0.0323336496949196, 0, 0;0.180276021361351;2;0
22650;1000003835443071500;63731540421568;(-0.468, -0.146, 0.033);(3.167, 6.589, 21.851);VALID;0.0508199855685234, 0.173343598842621, 0.983549356460571;0, 0, 0;VALID;0.0609090887010098, 0.181783884763718, 0.981450319290161;-0.0323336496949196, 0, 0;0.169116482138634;VALID;0.0407218597829342, 0.164872542023659, 0.985473871231079;0.0323336496949196, 0, 0;0.180142566561699;2;0
22651;1000003835453095200;63731540421568;(-0.468, -0.146, 0.033);(3.167, 6.589, 21.851);VALID;0.0529197826981544, 0.199972540140152, 0.978371322154999;0, 0, 0;VALID;0.0635246634483337, 0.205846041440964, 0.976520359516144;-0.0323336496949196, 0, 0;0.170562356710434;VALID;0.042306937277317, 0.194068968296051, 0.980075180530548;0.0323336496949196, 0, 0;0.180207267403603;2;0
22652;1000003835463181200;63731540421585;(-0.466, -0.145, 0.032);(2.663, 6.778, 21.360);VALID;0.054711539298296, 0.217000365257263, 0.974637091159821;0, 0, 0;VALID;0.0660641193389893, 0.222733810544014, 0.972638249397278;-0.0323336496949196, 0, 0;0.169689580798149;VALID;0.0433498919010162, 0.211230963468552, 0.976474404335022;0.0323336496949196, 0, 0;0.180284634232521;2;0
22653;1000003835473139500;63731540421585;(-0.466, -0.145, 0.032);(2.663, 6.778, 21.360);VALID;0.0555883347988129, 0.226068556308746, 0.972523987293243;0, 0, 0;VALID;0.0674509331583977, 0.230431139469147, 0.970748066902161;-0.0323336496949196, 0, 0;0.170312002301216;VALID;0.0437166877090931, 0.221669137477875, 0.974141478538513;0.0323336496949196, 0, 0;0.179163873195648;2;0
22654;1000003835483144100;63731540421602;(-0.464, -0.144, 0.031);(2.204, 6.928, 20.833);VALID;0.0552706532180309, 0.222292885184288, 0.973412036895752;0, 0, 0;VALID;0.0678430646657944, 0.232333764433861, 0.970267176628113;-0.0323336496949196, 0, 0;0.170085579156876;VALID;0.0426833853125572, 0.212192252278328, 0.976295351982117;0.0323336496949196, 0, 0;0.178504005074501;2;0
22655;1000003835493141200;63731540421618;(-0.461, -0.142, 0.030);(1.819, 7.051, 20.338);VALID;0.054460309445858, 0.218537732958794, 0.974307596683502;0, 0, 0;VALID;0.0675391107797623, 0.231920823454857, 0.970387160778046;-0.0323336496949196, 0, 0;0.17005942761898;VALID;0.0413616001605988, 0.20507475733757, 0.977871954441071;0.0323336496949196, 0, 0;0.178194940090179;2;0
22656;1000003835503194100;63731540421618;(-0.461, -0.142, 0.030);(1.819, 7.051, 20.338);VALID;0.0538419745862484, 0.218137800693512, 0.974431574344635;0, 0, 0;VALID;0.0668737813830376, 0.230504274368286, 0.970770657062531;-0.0323336496949196, 0, 0;0.170319244265556;VALID;0.0407920703291893, 0.205697983503342, 0.977764964103699;0.0323336496949196, 0, 0;0.177669629454613;2;0
22657;1000003835513234600;63731540421635;(-0.459, -0.141, 0.029);(1.477, 7.179, 19.804);VALID;0.0527741499245167, 0.216633021831512, 0.974825620651245;0, 0, 0;VALID;0.0660082325339317, 0.228605210781097, 0.971278846263886;-0.0323336496949196, 0, 0;0.169733718037605;VALID;0.0395225994288921, 0.204589113593102, 0.978049695491791;0.0323336496949196, 0, 0;0.177481755614281;2;0
22658;1000003835523306500;63731540421635;(-0.459, -0.141, 0.029);(1.477, 7.179, 19.804);VALID;0.0503690093755722, 0.21275483071804, 0.975806534290314;0, 0, 0;VALID;0.0651759654283524, 0.226382181048393, 0.971855521202087;-0.0323336496949196, 0, 0;0.169706135988235;VALID;0.0355408675968647, 0.19903801381588, 0.979347109794617;0.0323336496949196, 0, 0;0.178159952163696;2;0
22659;1000003835533340700;63731540421652;(-0.457, -0.140, 0.029);(1.150, 7.297, 19.292);VALID;0.0469993129372597, 0.210513472557068, 0.976460516452789;0, 0, 0;VALID;0.0635179057717323, 0.224354848265648, 0.972435295581818;-0.0323336496949196, 0, 0;0.169579863548279;VALID;0.0304581262171268, 0.196570917963982, 0.9800164103508;0.0323336496949196, 0, 0;0.177789449691772;2;0
22660;1000003835543310200;63731540421668;(-0.454, -0.139, 0.028);(0.901, 7.384, 18.754);VALID;0.042886383831501, 0.207524806261063, 0.977289199829102;0, 0, 0;VALID;0.0610475316643715, 0.222270995378494, 0.973071813583374;-0.0323336496949196, 0, 0;0.169603586196899;VALID;0.024701002985239, 0.192661345005035, 0.980954349040985;0.0323336496949196, 0, 0;0.176917791366577;2;0
22661;1000003835553337200;63731540421668;(-0.454, -0.139, 0.028);(0.901, 7.384, 18.754);VALID;0.0399035252630711, 0.205465987324715, 0.977850437164307;0, 0, 0;VALID;0.0577579736709595, 0.220545589923859, 0.973665058612823;-0.0323336496949196, 0, 0;0.168900594115257;VALID;0.0220265854150057, 0.190270572900772, 0.981484532356262;0.0323336496949196, 0, 0;0.176338449120522;2;0
22662;1000003835563334000;63731540421685;(-0.452, -0.138, 0.027);(0.672, 7.449, 18.206);VALID;0.0365386307239532, 0.203417509794235, 0.978410065174103;0, 0, 0;VALID;0.0538458898663521, 0.219510421156883, 0.974123060703278;-0.0323336496949196, 0, 0;0.168386980891228;VALID;0.0192102957516909, 0.187207236886024, 0.982132613658905;0.0323336496949196, 0, 0;0.176373317837715;2;0
22663;1000003835573306800;63731540421685;(-0.452, -0.138, 0.027);(0.672, 7.449, 18.206);VALID;0.0327469035983086, 0.200688660144806, 0.979107618331909;0, 0, 0;VALID;0.0495103634893894, 0.217598229646683, 0.97478187084198;-0.0323336496949196, 0, 0;0.168483346700668;VALID;0.0159642677754164, 0.183661550283432, 0.982859909534454;0.0323336496949196, 0, 0;0.17519423365593;2;0
22664;1000003835583311800;63731540421702;(-0.449, -0.137, 0.026);(0.432, 7.527, 17.638);VALID;0.0289169438183308, 0.197303131222725, 0.979915976524353;0, 0, 0;VALID;0.045264583081007, 0.21488681435585, 0.975589454174042;-0.0323336496949196, 0, 0;0.168332114815712;VALID;0.0125520918518305, 0.179602012038231, 0.983659267425537;0.0323336496949196, 0, 0;0.174926251173019;2;0
22665;1000003835593459900;63731540421719;(-0.446, -0.136, 0.025);(0.210, 7.610, 17.030);VALID;0.0247353799641132, 0.193388268351555, 0.980810463428497;0, 0, 0;VALID;0.0401630140841007, 0.211192578077316, 0.976619005203247;-0.0323336496949196, 0, 0;0.165812239050865;VALID;0.00929358042776585, 0.175473228096962, 0.984440326690674;0.0323336496949196, 0, 0;0.173912778496742;2;0
22666;1000003835603455100;63731540421719;(-0.446, -0.136, 0.025);(0.210, 7.610, 17.030);VALID;0.0208874344825745, 0.189291924238205, 0.98169869184494;0, 0, 0;VALID;0.0360241830348969, 0.207380220293999, 0.977596879005432;-0.0323336496949196, 0, 0;0.165490701794624;VALID;0.00573871424421668, 0.17109514772892, 0.985237777233124;0.0323336496949196, 0, 0;0.172689437866211;2;0
22667;1000003835613458900;63731540421735;(-0.444, -0.135, 0.024);(0.000, 7.699, 16.442);VALID;0.0172291658818722, 0.185191258788109, 0.982551455497742;0, 0, 0;VALID;0.0320369973778725, 0.203080952167511, 0.9786376953125;-0.0323336496949196, 0, 0;0.167147949337959;VALID;0.00241177901625633, 0.167198851704597, 0.985920250415802;0.0323336496949196, 0, 0;0.172167792916298;2;0
22668;1000003835623443000;63731540421735;(-0.444, -0.135, 0.024);(0.000, 7.699, 16.442);VALID;0.0133393434807658, 0.180977553129196, 0.983396768569946;0, 0, 0;VALID;0.0273826792836189, 0.198642522096634, 0.979689419269562;-0.0323336496949196, 0, 0;0.165498062968254;VALID;-0.000710968859493732, 0.163217931985855, 0.986589789390564;0.0323336496949196, 0, 0;0.171481400728226;2;0
22669;1000003835633450000;63731540421752;(-0.441, -0.134, 0.023);(359.820, 7.777, 15.821);VALID;0.00905099045485258, 0.177053272724152, 0.984159648418427;0, 0, 0;VALID;0.0218492317944765, 0.194300055503845, 0.980698764324188;-0.0323336496949196, 0, 0;0.166957199573517;VALID;-0.00375153427012265, 0.159722700715065, 0.98715478181839;0.0323336496949196, 0, 0;0.171499535441399;2;0
22670;1000003835643441700;63731540421768;(-0.437, -0.133, 0.022);(359.674, 7.863, 15.232);VALID;0.00605813786387444, 0.1751788854599, 0.984517991542816;0, 0, 0;VALID;0.0186176598072052, 0.19404511153698, 0.980815947055817;-0.0323336496949196, 0, 0;0.165925368666649;VALID;-0.00650457898154855, 0.156220287084579, 0.987700819969177;0.0323336496949196, 0, 0;0.170368999242783;2;0
22671;1000003835653487100;63731540421768;(-0.437, -0.133, 0.022);(359.674, 7.863, 15.232);VALID;0.0029008761048317, 0.172838315367699, 0.984945952892303;0, 0, 0;VALID;0.0152278263121843, 0.192475020885468, 0.981183707714081;-0.0323336496949196, 0, 0;0.164016082882881;VALID;-0.00942767411470413, 0.153106227517128, 0.988164782524109;0.0323336496949196, 0, 0;0.169526308774948;2;0
22672;1000003835663651800;63731540421785;(-0.434, -0.132, 0.021);(359.590, 7.919, 14.659);VALID;-0.000272315985057503, 0.170849084854126, 0.98529714345932;0, 0, 0;VALID;0.0122623667120934, 0.191323503851891, 0.981450438499451;-0.0323336496949196, 0, 0;0.165189534425735;VALID;-0.0128068374469876, 0.150273650884628, 0.988561511039734;0.0323336496949196, 0, 0;0.16832335293293;2;0.0767824575304985
22673;1000003835673566500;63731540421785;(-0.434, -0.132, 0.021);(359.590, 7.919, 14.659);VALID;-0.003114233026281, 0.169175818562508, 0.98558098077774;0, 0, 0;VALID;0.00921671465039253, 0.190306201577187, 0.981681525707245;-0.0323336496949196, 0, 0;0.163511350750923;VALID;-0.0154432691633701, 0.147941589355469, 0.988875508308411;0.0323336496949196, 0, 0;0.167993023991585;2;0.0851129069924355
22674;1000003835683549100;63731540421802;(-0.431, -0.132, 0.020);(359.551, 7.992, 14.031);VALID;-0.0059491298161447, 0.167639434337616, 0.985830426216125;0, 0, 0;VALID;0.00635858671739697, 0.189201757311821, 0.9819176197052;-0.0323336496949196, 0, 0;0.1642946600914;VALID;-0.0182530879974365, 0.145971208810806, 0.989120423793793;0.0323336496949196, 0, 0;0.167497411370277;2;0.0952902212738991
22675;1000003835693564500;63731540421819;(-0.427, -0.131, 0.019);(359.511, 8.088, 13.387);VALID;-0.00899505522102118, 0.166095197200775, 0.986068725585938;0, 0, 0;VALID;0.0041308025829494, 0.18798203766346, 0.982163786888123;-0.0323336496949196, 0, 0;0.163080334663391;VALID;-0.0221149157732725, 0.14409764111042, 0.989316344261169;0.0323336496949196, 0, 0;0.165795236825943;2;0.0569514222443104
22676;1000003835703579600;63731540421819;(-0.427, -0.131, 0.019);(359.511, 8.088, 13.387);VALID;-0.0140356561169028, 0.163773208856583, 0.986398160457611;0, 0, 0;VALID;-0.00277039734646678, 0.186029896140099, 0.982540190219879;-0.0323336496949196, 0, 0;0.165346637368202;VALID;-0.0252919718623161, 0.141412168741226, 0.989627659320831;0.0323336496949196, 0, 0;0.165814936161041;2;0.00434349523857236
22677;1000003835713618800;63731540421835;(-0.424, -0.131, 0.019);(359.496, 8.165, 12.712);VALID;-0.0237376820296049, 0.148632064461708, 0.98860764503479;0, 0, 0;VALID;-0.0138690713793039, 0.164515465497971, 0.986276984214783;-0.0323336496949196, 0, 0;0.167144119739532;VALID;-0.0335978642106056, 0.132695898413658, 0.990587174892426;0.0323336496949196, 0, 0;0.165666207671165;2;0
22678;1000003835723644000;63731540421835;(-0.424, -0.131, 0.019);(359.496, 8.165, 12.712);VALID;-0.0355809740722179, 0.114395022392273, 0.99279797077179;-0.0323336496949196, 0, 0;VALID;-0.0355809740722179, 0.114395022392273, 0.99279797077179;-0.0323336496949196, 0, 0;0.16822312772274;INVALID;;;;2;0
22679;1000003835733755500;63731540421852;(-0.421, -0.130, 0.018);(359.504, 8.245, 12.044);VALID;-0.106834180653095, -0.0164159294217825, 0.994141340255737;0, 0, 0;VALID;-0.0619265250861645, 0.0453515276312828, 0.997049808502197;-0.0323336496949196, 0, 0;0.170220851898193;VALID;-0.151117891073227, -0.0780875086784363, 0.985426664352417;0.0323336496949196, 0, 0;0.166995584964752;0.24653097987175;0
22680;1000003835743675700;63731540421868;(-0.417, -0.130, 0.017);(359.568, 8.292, 11.437);VALID;-0.108078733086586, -0.0510494075715542, 0.992830753326416;0, 0, 0;VALID;-0.0740910544991493, -0.0158744174987078, 0.997125148773193;-0.0323336496949196, 0, 0;0.170517355203629;VALID;-0.141805857419968, -0.0861013233661652, 0.986142814159393;0.0323336496949196, 0, 0;0.174497842788696;0.453805834054947;0
22681;1000003835753725400;63731540421868;(-0.417, -0.130, 0.017);(359.568, 8.292, 11.437);VALID;-0.111825071275234, -0.0809019654989243, 0.990429222583771;0, 0, 0;VALID;-0.0868827253580093, -0.0602075457572937, 0.994397521018982;-0.0323336496949196, 0, 0;0.171950310468674;VALID;-0.136648193001747, -0.101510129868984, 0.985404968261719;0.0323336496949196, 0, 0;0.177938759326935;0.754445910453796;0
22682;1000003835763777900;63731540421885;(-0.414, -0.130, 0.017);(359.649, 8.320, 10.854);VALID;-0.114858008921146, -0.0958739295601845, 0.988744556903839;0, 0, 0;VALID;-0.095012404024601, -0.081355907022953, 0.992146074771881;-0.0323336496949196, 0, 0;0.173421025276184;VALID;-0.134632840752602, -0.110332868993282, 0.984733819961548;0.0323336496949196, 0, 0;0.177826896309853;2;0
22683;1000003835773705000;63731540421885;(-0.414, -0.130, 0.017);(359.649, 8.320, 10.854);VALID;-0.116031542420387, -0.102573029696941, 0.987934947013855;0, 0, 0;VALID;-0.0989400446414948, -0.0903747901320457, 0.990980982780457;-0.0323336496949196, 0, 0;0.17008675634861;VALID;-0.133070796728134, -0.114725090563297, 0.984444141387939;0.0323336496949196, 0, 0;0.175867423415184;2;0
22684;1000003835783682900;63731540421902;(-0.410, -0.130, 0.016);(359.776, 8.334, 10.349);VALID;-0.116916246712208, -0.107381328940392, 0.987319529056549;0, 0, 0;VALID;-0.101822413504124, -0.0955545157194138, 0.990202784538269;-0.0323336496949196, 0, 0;0.167832896113396;VALID;-0.131966114044189, -0.119167767465115, 0.984065055847168;0.0323336496949196, 0, 0;0.17517101764679;2;0
22685;1000003835793709900;63731540421919;(-0.407, -0.130, 0.016);(359.970, 8.302, 9.857);VALID;-0.117205552756786, -0.109263002872467, 0.987078726291656;0, 0, 0;VALID;-0.102965772151947, -0.0974090695381165, 0.989903807640076;-0.0323336496949196, 0, 0;0.169807478785515;VALID;-0.131404161453247, -0.121078543365002, 0.983906984329224;0.0323336496949196, 0, 0;0.174068689346313;2;0
22686;1000003835803882900;63731540421919;(-0.407, -0.130, 0.016);(359.970, 8.302, 9.857);VALID;-0.117592126131058, -0.110789284110069, 0.986862599849701;0, 0, 0;VALID;-0.104037202894688, -0.0994865000247955, 0.989585101604462;-0.0323336496949196, 0, 0;0.169165745377541;VALID;-0.131109550595284, -0.122056744992733, 0.983825385570526;0.0323336496949196, 0, 0;0.174645870923996;2;0
22687;1000003835813874500;63731540421935;(-0.403, -0.130, 0.015);(0.209, 8.254, 9.372);VALID;-0.117902286350727, -0.111213184893131, 0.986777901649475;0, 0, 0;VALID;-0.104938797652721, -0.0997795537114143, 0.989460408687592;-0.0323336496949196, 0, 0;0.16822524368763;VALID;-0.130829691886902, -0.122612781822681, 0.983793497085571;0.0323336496949196, 0, 0;0.174403578042984;2;0
22688;1000003835823889600;63731540421936;(-0.403, -0.130, 0.015);(0.209, 8.254, 9.372);VALID;-0.118637457489967, -0.111963413655758, 0.986604988574982;0, 0, 0;VALID;-0.106454893946648, -0.100856848061085, 0.989189207553864;-0.0323336496949196, 0, 0;0.171074822545052;VALID;-0.130787000060081, -0.123038806021214, 0.983745992183685;0.0323336496949196, 0, 0;0.173891454935074;2;0
22689;1000003835833881400;63731540421951;(-0.400, -0.130, 0.015);(0.480, 8.177, 8.885);VALID;-0.11869291216135, -0.112093590199947, 0.986583530902863;0, 0, 0;VALID;-0.106957137584686, -0.101032346487045, 0.989117085933685;-0.0323336496949196, 0, 0;0.167311161756516;VALID;-0.1303970515728, -0.123124971985817, 0.983787000179291;0.0323336496949196, 0, 0;0.172991409897804;2;0
22690;1000003835843839800;63731540421968;(-0.397, -0.130, 0.015);(0.832, 8.048, 8.395);VALID;-0.118753954768181, -0.111287862062454, 0.986667394638062;0, 0, 0;VALID;-0.107104383409023, -0.100375518202782, 0.989168047904968;-0.0323336496949196, 0, 0;0.167815372347832;VALID;-0.130372524261475, -0.122171156108379, 0.983909130096436;0.0323336496949196, 0, 0;0.172407895326614;2;0
22691;1000003835853858700;63731540421968;(-0.397, -0.130, 0.015);(0.832, 8.048, 8.395);VALID;-0.118528798222542, -0.110857032239437, 0.986742973327637;0, 0, 0;VALID;-0.106948643922806, -0.09994026273489, 0.989228963851929;-0.0323336496949196, 0, 0;0.167681038379669;VALID;-0.130078196525574, -0.1217450350523, 0.98400092124939;0.0323336496949196, 0, 0;0.173312768340111;2;0
22692;1000003835863954300;63731540421985;(-0.394, -0.131, 0.015);(1.256, 7.898, 7.936);VALID;-0.118246801197529, -0.110436245799065, 0.986823976039886;0, 0, 0;VALID;-0.106722801923752, -0.0998941287398338, 0.989257991313934;-0.0323336496949196, 0, 0;0.167837515473366;VALID;-0.129741251468658, -0.120950773358345, 0.984143316745758;0.0323336496949196, 0, 0;0.172552064061165;2;0
22693;1000003835873944400;63731540421985;(-0.394, -0.131, 0.015);(1.256, 7.898, 7.936);VALID;-0.117887541651726, -0.110057339072227, 0.98690927028656;0, 0, 0;VALID;-0.106451287865639, -0.0999162793159485, 0.989285051822662;-0.0323336496949196, 0, 0;0.166514813899994;VALID;-0.129295587539673, -0.120172068476677, 0.984297394752502;0.0323336496949196, 0, 0;0.172262400388718;2;0
22694;1000003835883945100;63731540422002;(-0.391, -0.131, 0.015);(1.701, 7.762, 7.520);VALID;-0.117441959679127, -0.109513178467751, 0.987022936344147;0, 0, 0;VALID;-0.10590748488903, -0.0998293980956078, 0.989352166652679;-0.0323336496949196, 0, 0;0.166535779833794;VALID;-0.128949150443077, -0.119171522557735, 0.984464466571808;0.0323336496949196, 0, 0;0.171913906931877;2;0
22695;1000003835893963700;63731540422018;(-0.388, -0.132, 0.015);(2.132, 7.643, 7.160);VALID;-0.117016047239304, -0.108592040836811, 0.987175285816193;0, 0, 0;VALID;-0.105448290705681, -0.0988273173570633, 0.989501774311066;-0.0323336496949196, 0, 0;0.166057094931602;VALID;-0.128556355834007, -0.118331298232079, 0.984617173671722;0.0323336496949196, 0, 0;0.171128928661346;2;0
22696;1000003835903983500;63731540422018;(-0.388, -0.132, 0.015);(2.132, 7.643, 7.160);VALID;-0.116407215595245, -0.107423938810825, 0.987375020980835;0, 0, 0;VALID;-0.104847826063633, -0.0975384116172791, 0.989693462848663;-0.0323336496949196, 0, 0;0.164845332503319;VALID;-0.12793904542923, -0.117284044623375, 0.984822869300842;0.0323336496949196, 0, 0;0.171688199043274;2;0
22697;1000003835913988100;63731540422036;(-0.385, -0.132, 0.015);(2.640, 7.511, 6.757);VALID;-0.115627020597458, -0.106338351964951, 0.987584173679352;0, 0, 0;VALID;-0.104195512831211, -0.0961612164974213, 0.989897131919861;-0.0323336496949196, 0, 0;0.165669396519661;VALID;-0.127030819654465, -0.116490006446838, 0.985034644603729;0.0323336496949196, 0, 0;0.171461075544357;2;0
22698;1000003835923988200;63731540422036;(-0.385, -0.132, 0.015);(2.640, 7.511, 6.757);VALID;-0.114336460828781, -0.104761183261871, 0.987902939319611;0, 0, 0;VALID;-0.103673249483109, -0.0949198454618454, 0.990071773529053;-0.0323336496949196, 0, 0;0.166546627879143;VALID;-0.124975062906742, -0.114579975605011, 0.985521495342255;0.0323336496949196, 0, 0;0.169498950242996;2;0
22699;1000003835934139500;63731540422052;(-0.382, -0.133, 0.015);(3.063, 7.408, 6.419);VALID;-0.113174639642239, -0.102929726243019, 0.988229215145111;0, 0, 0;VALID;-0.103098772466183, -0.0939907804131508, 0.990220367908478;-0.0323336496949196, 0, 0;0.1643206179142;VALID;-0.123229533433914, -0.111849591135979, 0.986054837703705;0.0323336496949196, 0, 0;0.170422688126564;2;0.195708319544792
22700;1000003835944116200;63731540422069;(-0.379, -0.133, 0.015);(3.499, 7.304, 6.137);VALID;-0.111867241561413, -0.100266866385937, 0.988651752471924;0, 0, 0;VALID;-0.102305039763451, -0.0922874212265015, 0.990462899208069;-0.0323336496949196, 0, 0;0.165066868066788;VALID;-0.121411725878716, -0.108230426907539, 0.986684024333954;0.0323336496949196, 0, 0;0.170538410544395;2;0.585134983062744
22701;1000003835954183100;63731540422069;(-0.379, -0.133, 0.015);(3.499, 7.304, 6.137);VALID;-0.110449597239494, -0.096876323223114, 0.989149034023285;0, 0, 0;VALID;-0.101272188127041, -0.0897604078054428, 0.990801215171814;-0.0323336496949196, 0, 0;0.164587527513504;VALID;-0.119611822068691, -0.103978902101517, 0.987360835075378;0.0323336496949196, 0, 0;0.170225724577904;2;0.752157211303711
22702;1000003835964126200;63731540422086;(-0.376, -0.134, 0.015);(3.902, 7.226, 5.870);VALID;-0.108798578381538, -0.0926399081945419, 0.989737689495087;0, 0, 0;VALID;-0.0998782366514206, -0.0863577201962471, 0.991245031356812;-0.0323336496949196, 0, 0;0.163916930556297;VALID;-0.117705717682838, -0.0989108607172966, 0.988110303878784;0.0323336496949196, 0, 0;0.169657275080681;2;0.784592866897583
22703;1000003835974129100;63731540422086;(-0.376, -0.134, 0.015);(3.902, 7.226, 5.870);VALID;-0.107108376920223, -0.0880100280046463, 0.990344405174255;0, 0, 0;VALID;-0.0983645170927048, -0.0820903405547142, 0.991758823394775;-0.0323336496949196, 0, 0;0.163694605231285;VALID;-0.115840084850788, -0.0939197242259979, 0.988817572593689;0.0323336496949196, 0, 0;0.168815642595291;2;0.784043550491333
22704;1000003835984108700;63731540422101;(-0.373, -0.135, 0.015);(4.250, 7.187, 5.600);VALID;-0.104984149336815, -0.0831217840313911, 0.990993976593018;0, 0, 0;VALID;-0.0965357348322868, -0.0773726031184196, 0.992317676544189;-0.0323336496949196, 0, 0;0.163524225354195;VALID;-0.11342141777277, -0.0888621434569359, 0.989565134048462;0.0323336496949196, 0, 0;0.169270634651184;2;0.734620928764343
22705;1000003835994099800;63731540422118;(-0.369, -0.135, 0.015);(4.594, 7.143, 5.256);VALID;-0.103135645389557, -0.0777553096413612, 0.991623520851135;0, 0, 0;VALID;-0.0946161076426506, -0.0720856413245201, 0.992900550365448;-0.0323336496949196, 0, 0;0.163231506943703;VALID;-0.111644215881824, -0.0834167003631592, 0.99024099111557;0.0323336496949196, 0, 0;0.167701363563538;2;0.675585091114044
22706;1000003836004306800;63731540422118;(-0.369, -0.135, 0.015);(4.594, 7.143, 5.256);VALID;-0.101388722658157, -0.0723417550325394, 0.992213189601898;0, 0, 0;VALID;-0.0925661474466324, -0.0665469542145729, 0.993480265140533;-0.0323336496949196, 0, 0;0.163333773612976;VALID;-0.110199831426144, -0.0781283751130104, 0.99083399772644;0.0323336496949196, 0, 0;0.168339148163795;2;0.601288199424744
22707;1000003836014230100;63731540422135;(-0.366, -0.136, 0.015);(4.883, 7.123, 4.876);VALID;-0.099713608622551, -0.0665827244520187, 0.992785930633545;0, 0, 0;VALID;-0.0906629785895348, -0.0612769573926926, 0.993994653224945;-0.0323336496949196, 0, 0;0.162780001759529;VALID;-0.108753107488155, -0.0718810632824898, 0.991466522216797;0.0323336496949196, 0, 0;0.167818635702133;2;0.530234932899475
22708;1000003836024272400;63731540422135;(-0.366, -0.136, 0.015);(4.883, 7.123, 4.876);VALID;-0.0983266830444336, -0.0618256330490112, 0.99323183298111;0, 0, 0;VALID;-0.0889772102236748, -0.0562901869416237, 0.99444180727005;-0.0323336496949196, 0, 0;0.162508368492126;VALID;-0.107664413750172, -0.0673536956310272, 0.991903126239777;0.0323336496949196, 0, 0;0.168288633227348;2;0.461020857095718
22709;1000003836034271900;63731540422152;(-0.363, -0.137, 0.015);(5.136, 7.108, 4.509);VALID;-0.0971711501479149, -0.0575757473707199, 0.993600904941559;0, 0, 0;VALID;-0.0877396464347839, -0.0517574846744537, 0.994797945022583;-0.0323336496949196, 0, 0;0.162580519914627;VALID;-0.106590576469898, -0.063386857509613, 0.99228048324585;0.0323336496949196, 0, 0;0.167897433042526;2;0.409350872039795
22710;1000003836044244600;63731540422168;(-0.360, -0.137, 0.015);(5.377, 7.127, 4.129);VALID;-0.095964677631855, -0.053173802793026, 0.993963420391083;0, 0, 0;VALID;-0.0865585207939148, -0.0475405417382717, 0.99511182308197;-0.0323336496949196, 0, 0;0.162960544228554;VALID;-0.105359174311161, -0.0588006041944027, 0.99269425868988;0.0323336496949196, 0, 0;0.166865542531013;2;0.350813180208206
22711;1000003836054267800;63731540422168;(-0.360, -0.137, 0.015);(5.377, 7.127, 4.129);VALID;-0.095038503408432, -0.0496797673404217, 0.994233191013336;0, 0, 0;VALID;-0.0855872333049774, -0.0436902232468128, 0.995372295379639;-0.0323336496949196, 0, 0;0.162822142243385;VALID;-0.104477748274803, -0.0556630305945873, 0.992968320846558;0.0323336496949196, 0, 0;0.167767852544785;2;0.306240230798721
22712;1000003836064285200;63731540422185;(-0.356, -0.138, 0.015);(5.608, 7.171, 3.765);VALID;-0.0941926911473274, -0.0462631061673164, 0.994478464126587;0, 0, 0;VALID;-0.0848458409309387, -0.0402746312320232, 0.995579779148102;-0.0323336496949196, 0, 0;0.162701010704041;VALID;-0.103527821600437, -0.0522458255290985, 0.993253409862518;0.0323336496949196, 0, 0;0.168531000614166;2;0.263278931379318
22713;1000003836074347200;63731540422185;(-0.356, -0.138, 0.015);(5.608, 7.171, 3.765);VALID;-0.0937154740095139, -0.043555848300457, 0.994645833969116;0, 0, 0;VALID;-0.084371343255043, -0.0372607782483101, 0.995737493038177;-0.0323336496949196, 0, 0;0.162675723433495;VALID;-0.103047601878643, -0.0498453341424465, 0.993426740169525;0.0323336496949196, 0, 0;0.164823323488235;2;0.234034568071365
22714;1000003836084347300;63731540422202;(-0.353, -0.139, 0.016);(5.808, 7.238, 3.400);VALID;-0.0928215235471725, -0.0405397713184357, 0.994857132434845;0, 0, 0;VALID;-0.0839268490672112, -0.0344893448054791, 0.995874881744385;-0.0323336496949196, 0, 0;0.162697806954384;VALID;-0.101705364882946, -0.0465854629874229, 0.993723213672638;0.0323336496949196, 0, 0;0.165258303284645;2;0.203572452068329
22715;1000003836094372000;63731540422218;(-0.350, -0.139, 0.016);(5.989, 7.310, 3.069);VALID;-0.0922986194491386, -0.037432961165905, 0.995027482509613;0, 0, 0;VALID;-0.083684116601944, -0.0318576917052269, 0.995982944965363;-0.0323336496949196, 0, 0;0.162448808550835;VALID;-0.100903309881687, -0.0430042557418346, 0.993966400623322;0.0323336496949196, 0, 0;0.167551979422569;2;0.177462726831436
