Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
15492;1000003763722039900;63731540349831;(-0.343, -0.111, -0.133);(18.105, 10.786, 342.527);INVALID;;;INVALID;;;;INVALID;;;;;
15501;1000003763812158000;63731540349931;(-0.354, -0.112, -0.135);(16.421, 12.380, 345.768);INVALID;;;INVALID;;;;INVALID;;;;;
15512;1000003763922443000;63731540350064;(-0.366, -0.109, -0.137);(13.679, 16.055, 349.091);INVALID;;;INVALID;;;;INVALID;;;;;
15521;1000003764012541000;63731540350131;(-0.372, -0.108, -0.135);(13.095, 17.508, 349.781);INVALID;;;INVALID;;;;INVALID;;;;;
15532;1000003764122883700;63731540350248;(-0.381, -0.107, -0.133);(11.747, 17.140, 350.224);INVALID;;;INVALID;;;;INVALID;;;;;
15541;1000003764212985000;63731540350331;(-0.387, -0.104, -0.130);(10.684, 16.576, 350.799);INVALID;;;INVALID;;;;INVALID;;;;;
15551;1000003764313264700;63731540350431;(-0.395, -0.102, -0.124);(8.822, 16.997, 352.320);INVALID;;;INVALID;;;;INVALID;;;;;
15562;1000003764423334000;63731540350548;(-0.410, -0.100, -0.116);(7.265, 17.280, 351.676);INVALID;;;INVALID;;;;INVALID;;;;;
15571;1000003764513569600;63731540350631;(-0.414, -0.101, -0.113);(8.648, 19.201, 351.978);INVALID;;;INVALID;;;;INVALID;;;;;
15582;1000003764623735000;63731540350748;(-0.396, -0.110, -0.125);(10.095, 20.252, 352.067);INVALID;;;INVALID;;;;INVALID;;;;;
15591;1000003764714057800;63731540350831;(-0.390, -0.112, -0.128);(10.617, 20.346, 352.246);INVALID;;;INVALID;;;;INVALID;;;;;
15601;1000003764814130000;63731540350931;(-0.382, -0.114, -0.134);(10.397, 21.152, 352.596);INVALID;;;INVALID;;;;INVALID;;;;;
15612;1000003764924382900;63731540351047;(-0.378, -0.114, -0.139);(10.486, 21.768, 352.580);INVALID;;;INVALID;;;;INVALID;;;;;
15613;1000003764934363300;63731540351047;(-0.378, -0.114, -0.139);(10.486, 21.768, 352.580);INVALID;;;INVALID;;;;INVALID;;;;;
15614;1000003764944456700;63731540351065;(-0.377, -0.115, -0.141);(10.580, 21.969, 352.616);INVALID;;;INVALID;;;;INVALID;;;;;
15615;1000003764954395300;63731540351081;(-0.376, -0.115, -0.141);(10.561, 22.063, 352.641);INVALID;;;INVALID;;;;INVALID;;;;;
15616;1000003764964401400;63731540351081;(-0.376, -0.115, -0.141);(10.561, 22.063, 352.641);INVALID;;;INVALID;;;;INVALID;;;;;
15617;1000003764974456200;63731540351097;(-0.375, -0.115, -0.141);(10.084, 22.229, 352.622);INVALID;;;INVALID;;;;INVALID;;;;;
15618;1000003764984524900;63731540351097;(-0.375, -0.115, -0.141);(10.084, 22.229, 352.622);INVALID;;;INVALID;;;;INVALID;;;;;
15619;1000003764994538100;63731540351114;(-0.376, -0.114, -0.141);(10.123, 21.616, 352.409);INVALID;;;INVALID;;;;INVALID;;;;;
15620;1000003765004533300;63731540351114;(-0.376, -0.114, -0.141);(10.123, 21.616, 352.409);INVALID;;;INVALID;;;;INVALID;;;;;
15621;1000003765014503900;63731540351131;(-0.376, -0.114, -0.141);(9.751, 21.747, 352.443);INVALID;;;INVALID;;;;INVALID;;;;;
15622;1000003765024627400;63731540351148;(-0.376, -0.114, -0.141);(9.215, 21.618, 352.539);INVALID;;;INVALID;;;;INVALID;;;;;
15623;1000003765034550500;63731540351148;(-0.376, -0.114, -0.141);(9.215, 21.618, 352.539);INVALID;;;INVALID;;;;INVALID;;;;;
15624;1000003765044564200;63731540351164;(-0.376, -0.113, -0.141);(8.824, 21.404, 352.837);INVALID;;;INVALID;;;;INVALID;;;;;
15625;1000003765054630900;63731540351164;(-0.376, -0.113, -0.141);(8.824, 21.404, 352.837);INVALID;;;INVALID;;;;INVALID;;;;;
15626;1000003765064659700;63731540351181;(-0.376, -0.112, -0.141);(8.587, 21.158, 353.263);INVALID;;;INVALID;;;;INVALID;;;;;
15627;1000003765074727300;63731540351198;(-0.376, -0.112, -0.141);(8.399, 21.091, 353.695);INVALID;;;INVALID;;;;INVALID;;;;;
15628;1000003765084794900;63731540351214;(-0.375, -0.112, -0.141);(8.483, 21.346, 354.106);INVALID;;;INVALID;;;;INVALID;;;;;
15629;1000003765094795400;63731540351214;(-0.375, -0.112, -0.141);(8.483, 21.346, 354.106);INVALID;;;INVALID;;;;INVALID;;;;;
15630;1000003765104719200;63731540351231;(-0.375, -0.112, -0.141);(8.583, 21.533, 354.199);INVALID;;;INVALID;;;;INVALID;;;;;
15631;1000003765114824700;63731540351231;(-0.375, -0.112, -0.141);(8.583, 21.533, 354.199);INVALID;;;INVALID;;;;INVALID;;;;;
15632;1000003765124905500;63731540351248;(-0.374, -0.112, -0.142);(8.617, 21.871, 354.368);INVALID;;;INVALID;;;;INVALID;;;;;
15633;1000003765134814100;63731540351264;(-0.373, -0.112, -0.143);(8.483, 22.249, 354.611);INVALID;;;INVALID;;;;INVALID;;;;;
15634;1000003765144796200;63731540351264;(-0.373, -0.112, -0.143);(8.483, 22.249, 354.611);INVALID;;;INVALID;;;;INVALID;;;;;
15635;1000003765154838600;63731540351281;(-0.372, -0.112, -0.143);(8.371, 22.401, 354.908);INVALID;;;INVALID;;;;INVALID;;;;;
15636;1000003765164827900;63731540351281;(-0.372, -0.112, -0.143);(8.371, 22.401, 354.908);INVALID;;;INVALID;;;;INVALID;;;;;
15637;1000003765174841700;63731540351297;(-0.370, -0.112, -0.143);(8.280, 22.423, 355.261);INVALID;;;INVALID;;;;INVALID;;;;;
15638;1000003765184866400;63731540351297;(-0.370, -0.112, -0.143);(8.280, 22.423, 355.261);INVALID;;;INVALID;;;;INVALID;;;;;
15639;1000003765194960300;63731540351315;(-0.369, -0.112, -0.143);(8.130, 22.394, 355.638);INVALID;;;INVALID;;;;INVALID;;;;;
15640;1000003765204957200;63731540351331;(-0.369, -0.111, -0.143);(7.980, 22.350, 355.995);INVALID;;;INVALID;;;;INVALID;;;;;
15641;1000003765215048400;63731540351331;(-0.369, -0.111, -0.143);(7.980, 22.350, 355.995);INVALID;;;INVALID;;;;INVALID;;;;;
15642;1000003765224978900;63731540351347;(-0.369, -0.111, -0.143);(7.815, 22.300, 356.353);INVALID;;;INVALID;;;;INVALID;;;;;
15643;1000003765234924300;63731540351347;(-0.369, -0.111, -0.143);(7.815, 22.300, 356.353);INVALID;;;INVALID;;;;INVALID;;;;;
15644;1000003765244932600;63731540351364;(-0.369, -0.110, -0.144);(7.664, 22.248, 356.584);INVALID;;;INVALID;;;;INVALID;;;;;
15645;1000003765254919200;63731540351381;(-0.370, -0.110, -0.143);(7.606, 22.132, 356.721);INVALID;;;INVALID;;;;INVALID;;;;;
15646;1000003765265119700;63731540351381;(-0.370, -0.110, -0.143);(7.606, 22.132, 356.721);INVALID;;;INVALID;;;;INVALID;;;;;
15647;1000003765275104700;63731540351398;(-0.371, -0.109, -0.142);(7.539, 21.994, 356.890);INVALID;;;INVALID;;;;INVALID;;;;;
15648;1000003765285125800;63731540351398;(-0.371, -0.109, -0.142);(7.539, 21.994, 356.890);INVALID;;;INVALID;;;;INVALID;;;;;
15649;1000003765295051100;63731540351414;(-0.371, -0.108, -0.142);(7.629, 21.835, 356.923);INVALID;;;INVALID;;;;INVALID;;;;;
15650;1000003765305037200;63731540351431;(-0.371, -0.108, -0.143);(7.807, 21.745, 356.733);INVALID;;;INVALID;;;;INVALID;;;;;
15651;1000003765315171000;63731540351431;(-0.371, -0.108, -0.143);(7.807, 21.745, 356.733);INVALID;;;INVALID;;;;INVALID;;;;;
15652;1000003765325136800;63731540351448;(-0.371, -0.109, -0.144);(7.893, 22.187, 356.398);INVALID;;;INVALID;;;;INVALID;;;;;
15653;1000003765335163900;63731540351448;(-0.371, -0.109, -0.144);(7.893, 22.187, 356.398);INVALID;;;INVALID;;;;INVALID;;;;;
15654;1000003765345171000;63731540351464;(-0.371, -0.108, -0.144);(8.357, 22.321, 356.317);INVALID;;;INVALID;;;;INVALID;;;;;
15655;1000003765355174000;63731540351481;(-0.372, -0.107, -0.143);(8.146, 22.503, 356.471);INVALID;;;INVALID;;;;INVALID;;;;;
15656;1000003765365191900;63731540351481;(-0.372, -0.107, -0.143);(8.146, 22.503, 356.471);INVALID;;;INVALID;;;;INVALID;;;;;
15657;1000003765375192200;63731540351497;(-0.373, -0.107, -0.142);(7.603, 22.635, 356.752);INVALID;;;INVALID;;;;INVALID;;;;;
15658;1000003765385181600;63731540351497;(-0.373, -0.107, -0.142);(7.603, 22.635, 356.752);INVALID;;;INVALID;;;;INVALID;;;;;
15659;1000003765395362000;63731540351514;(-0.373, -0.106, -0.142);(7.472, 22.519, 356.916);INVALID;;;INVALID;;;;INVALID;;;;;
15660;1000003765405302800;63731540351531;(-0.375, -0.106, -0.141);(7.395, 22.621, 357.000);INVALID;;;INVALID;;;;INVALID;;;;;
15661;1000003765415375800;63731540351531;(-0.375, -0.106, -0.141);(7.395, 22.621, 357.000);INVALID;;;INVALID;;;;INVALID;;;;;
15662;1000003765425345000;63731540351548;(-0.375, -0.105, -0.141);(7.265, 22.804, 357.041);INVALID;;;INVALID;;;;INVALID;;;;;
15663;1000003765435302100;63731540351548;(-0.375, -0.105, -0.141);(7.265, 22.804, 357.041);INVALID;;;INVALID;;;;INVALID;;;;;
15664;1000003765445306300;63731540351564;(-0.375, -0.105, -0.141);(7.346, 22.972, 357.120);INVALID;;;INVALID;;;;INVALID;;;;;
15665;1000003765455307500;63731540351581;(-0.376, -0.105, -0.140);(7.470, 23.038, 357.130);INVALID;;;INVALID;;;;INVALID;;;;;
15666;1000003765465520500;63731540351581;(-0.376, -0.105, -0.140);(7.470, 23.038, 357.130);INVALID;;;INVALID;;;;INVALID;;;;;
15667;1000003765475474800;63731540351597;(-0.377, -0.104, -0.140);(7.455, 23.115, 357.133);INVALID;;;INVALID;;;;INVALID;;;;;
15668;1000003765485483500;63731540351597;(-0.377, -0.104, -0.140);(7.455, 23.115, 357.133);INVALID;;;INVALID;;;;INVALID;;;;;
15669;1000003765495468200;63731540351614;(-0.378, -0.104, -0.140);(7.467, 23.112, 357.077);INVALID;;;INVALID;;;;INVALID;;;;;
15670;1000003765505437200;63731540351631;(-0.378, -0.104, -0.139);(7.455, 23.012, 357.015);INVALID;;;INVALID;;;;INVALID;;;;;
15671;1000003765515507700;63731540351631;(-0.378, -0.104, -0.139);(7.455, 23.012, 357.015);INVALID;;;INVALID;;;;INVALID;;;;;
15672;1000003765525505200;63731540351648;(-0.378, -0.104, -0.140);(7.419, 22.831, 357.014);INVALID;;;INVALID;;;;INVALID;;;;;
15673;1000003765535591000;63731540351648;(-0.378, -0.104, -0.140);(7.419, 22.831, 357.014);INVALID;;;INVALID;;;;INVALID;;;;;
15674;1000003765545594500;63731540351664;(-0.379, -0.104, -0.139);(7.379, 22.615, 357.108);INVALID;;;INVALID;;;;INVALID;;;;;
15675;1000003765555575000;63731540351681;(-0.377, -0.104, -0.141);(7.266, 22.404, 357.174);INVALID;;;INVALID;;;;INVALID;;;;;
15676;1000003765565684700;63731540351681;(-0.377, -0.104, -0.141);(7.266, 22.404, 357.174);INVALID;;;INVALID;;;;INVALID;;;;;
15677;1000003765575627300;63731540351698;(-0.376, -0.104, -0.142);(7.194, 22.247, 357.259);INVALID;;;INVALID;;;;INVALID;;;;;
15678;1000003765585609900;63731540351698;(-0.376, -0.104, -0.142);(7.194, 22.247, 357.259);INVALID;;;INVALID;;;;INVALID;;;;;
15679;1000003765595614900;63731540351714;(-0.376, -0.105, -0.142);(7.211, 22.140, 357.209);INVALID;;;INVALID;;;;INVALID;;;;;
15680;1000003765605733200;63731540351731;(-0.376, -0.104, -0.142);(7.290, 22.080, 357.146);INVALID;;;INVALID;;;;INVALID;;;;;
15681;1000003765615733800;63731540351731;(-0.376, -0.104, -0.142);(7.290, 22.080, 357.146);INVALID;;;INVALID;;;;INVALID;;;;;
15682;1000003765625741200;63731540351747;(-0.377, -0.104, -0.142);(7.254, 21.922, 357.086);INVALID;;;INVALID;;;;INVALID;;;;;
15683;1000003765635789200;63731540351747;(-0.377, -0.104, -0.142);(7.254, 21.922, 357.086);INVALID;;;INVALID;;;;INVALID;;;;;
15684;1000003765645708600;63731540351765;(-0.377, -0.104, -0.142);(7.133, 21.798, 357.183);INVALID;;;INVALID;;;;INVALID;;;;;
15685;1000003765655761100;63731540351781;(-0.378, -0.104, -0.141);(7.077, 21.717, 357.204);INVALID;;;INVALID;;;;INVALID;;;;;
15686;1000003765665715400;63731540351781;(-0.378, -0.104, -0.141);(7.077, 21.717, 357.204);INVALID;;;INVALID;;;;INVALID;;;;;
15687;1000003765675869800;63731540351797;(-0.377, -0.104, -0.142);(7.027, 21.636, 357.160);INVALID;;;INVALID;;;;INVALID;;;;;
15688;1000003765685912500;63731540351797;(-0.377, -0.104, -0.142);(7.027, 21.636, 357.160);INVALID;;;INVALID;;;;INVALID;;;;;
15689;1000003765695869400;63731540351814;(-0.378, -0.104, -0.141);(6.906, 21.580, 357.189);INVALID;;;INVALID;;;;INVALID;;;;;
15690;1000003765705842900;63731540351831;(-0.378, -0.103, -0.141);(6.701, 21.484, 357.338);INVALID;;;INVALID;;;;INVALID;;;;;
15691;1000003765715847500;63731540351831;(-0.378, -0.103, -0.141);(6.701, 21.484, 357.338);INVALID;;;INVALID;;;;INVALID;;;;;
15692;1000003765725933000;63731540351848;(-0.379, -0.103, -0.141);(6.589, 21.384, 357.520);INVALID;;;INVALID;;;;INVALID;;;;;
15693;1000003765736000500;63731540351848;(-0.379, -0.103, -0.141);(6.589, 21.384, 357.520);INVALID;;;INVALID;;;;INVALID;;;;;
15694;1000003765746029400;63731540351865;(-0.380, -0.103, -0.140);(6.499, 21.314, 357.766);INVALID;;;INVALID;;;;INVALID;;;;;
15695;1000003765755997900;63731540351881;(-0.379, -0.103, -0.141);(6.442, 21.280, 357.968);INVALID;;;INVALID;;;;INVALID;;;;;
15696;1000003765766037400;63731540351881;(-0.379, -0.103, -0.141);(6.442, 21.280, 357.968);INVALID;;;INVALID;;;;INVALID;;;;;
15697;1000003765776085100;63731540351904;(-0.378, -0.103, -0.142);(6.392, 21.222, 358.112);INVALID;;;INVALID;;;;INVALID;;;;;
15698;1000003765786104500;63731540351904;(-0.378, -0.103, -0.142);(6.392, 21.222, 358.112);INVALID;;;INVALID;;;;INVALID;;;;;
15699;1000003765796069700;63731540351920;(-0.378, -0.103, -0.142);(6.310, 21.242, 358.208);INVALID;;;INVALID;;;;INVALID;;;;;
15700;1000003765806130400;63731540351920;(-0.378, -0.103, -0.142);(6.310, 21.242, 358.208);INVALID;;;INVALID;;;;INVALID;;;;;
15701;1000003765816169900;63731540351938;(-0.377, -0.103, -0.143);(6.310, 21.313, 358.281);INVALID;;;INVALID;;;;INVALID;;;;;
15702;1000003765826190100;63731540351938;(-0.377, -0.103, -0.143);(6.310, 21.313, 358.281);INVALID;;;INVALID;;;;INVALID;;;;;
15703;1000003765836107400;63731540351954;(-0.378, -0.103, -0.143);(6.279, 21.369, 358.376);INVALID;;;INVALID;;;;INVALID;;;;;
15704;1000003765846107200;63731540351971;(-0.379, -0.103, -0.142);(6.287, 21.403, 358.442);INVALID;;;INVALID;;;;INVALID;;;;;
15705;1000003765856107700;63731540351971;(-0.379, -0.103, -0.142);(6.287, 21.403, 358.442);INVALID;;;INVALID;;;;INVALID;;;;;
15706;1000003765866179400;63731540351986;(-0.380, -0.103, -0.142);(6.300, 21.370, 358.510);INVALID;;;INVALID;;;;INVALID;;;;;
15707;1000003765876360300;63731540351986;(-0.380, -0.103, -0.142);(6.300, 21.370, 358.510);INVALID;;;INVALID;;;;INVALID;;;;;
15708;1000003765886321100;63731540352004;(-0.380, -0.103, -0.142);(6.283, 21.243, 358.628);INVALID;;;INVALID;;;;INVALID;;;;;
15709;1000003765896316300;63731540352021;(-0.381, -0.103, -0.142);(6.245, 21.072, 358.748);INVALID;;;INVALID;;;;INVALID;;;;;
15710;1000003765906247700;63731540352021;(-0.381, -0.103, -0.142);(6.245, 21.072, 358.748);INVALID;;;INVALID;;;;INVALID;;;;;
15711;1000003765916297900;63731540352037;(-0.381, -0.103, -0.142);(6.289, 20.883, 358.865);INVALID;;;INVALID;;;;INVALID;;;;;
15712;1000003765926327900;63731540352037;(-0.381, -0.103, -0.142);(6.289, 20.883, 358.865);INVALID;;;INVALID;;;;INVALID;;;;;
15713;1000003765936270300;63731540352054;(-0.381, -0.103, -0.142);(6.303, 20.667, 358.984);INVALID;;;INVALID;;;;INVALID;;;;;
15714;1000003765946372300;63731540352071;(-0.382, -0.103, -0.142);(6.238, 20.368, 359.185);INVALID;;;INVALID;;;;INVALID;;;;;
15715;1000003765956444500;63731540352071;(-0.382, -0.103, -0.142);(6.238, 20.368, 359.185);INVALID;;;INVALID;;;;INVALID;;;;;
15716;1000003765966447700;63731540352087;(-0.381, -0.103, -0.142);(5.933, 20.125, 359.477);INVALID;;;INVALID;;;;INVALID;;;;;
15717;1000003765976446100;63731540352087;(-0.381, -0.103, -0.142);(5.933, 20.125, 359.477);INVALID;;;INVALID;;;;INVALID;;;;;
15718;1000003765986414200;63731540352104;(-0.382, -0.103, -0.142);(5.754, 20.057, 359.643);INVALID;;;INVALID;;;;INVALID;;;;;
15719;1000003765996417900;63731540352121;(-0.382, -0.103, -0.142);(5.851, 20.073, 359.750);INVALID;;;INVALID;;;;INVALID;;;;;
15720;1000003766006377200;63731540352121;(-0.382, -0.103, -0.142);(5.851, 20.073, 359.750);INVALID;;;INVALID;;;;INVALID;;;;;
15721;1000003766016609200;63731540352138;(-0.381, -0.103, -0.143);(5.829, 20.148, 359.893);INVALID;;;INVALID;;;;INVALID;;;;;
15722;1000003766026624300;63731540352138;(-0.381, -0.103, -0.143);(5.829, 20.148, 359.893);INVALID;;;INVALID;;;;INVALID;;;;;
15723;1000003766036536200;63731540352154;(-0.381, -0.103, -0.143);(5.667, 20.178, 0.108);INVALID;;;INVALID;;;;INVALID;;;;;
15724;1000003766046535400;63731540352171;(-0.381, -0.102, -0.143);(5.581, 20.207, 0.279);INVALID;;;INVALID;;;;INVALID;;;;;
15725;1000003766056624600;63731540352171;(-0.381, -0.102, -0.143);(5.581, 20.207, 0.279);INVALID;;;INVALID;;;;INVALID;;;;;
15726;1000003766066581800;63731540352188;(-0.381, -0.102, -0.143);(5.469, 20.273, 0.407);INVALID;;;INVALID;;;;INVALID;;;;;
15727;1000003766076723900;63731540352188;(-0.381, -0.102, -0.143);(5.469, 20.273, 0.407);INVALID;;;INVALID;;;;INVALID;;;;;
15728;1000003766086736700;63731540352204;(-0.381, -0.102, -0.144);(5.394, 20.340, 0.492);INVALID;;;INVALID;;;;INVALID;;;;;
15729;1000003766096675600;63731540352221;(-0.382, -0.102, -0.144);(5.323, 20.399, 0.514);INVALID;;;INVALID;;;;INVALID;;;;;
15730;1000003766106666600;63731540352221;(-0.382, -0.102, -0.144);(5.323, 20.399, 0.514);INVALID;;;INVALID;;;;INVALID;;;;;
15731;1000003766116749500;63731540352238;(-0.382, -0.101, -0.144);(5.214, 20.404, 0.555);INVALID;;;INVALID;;;;INVALID;;;;;
15732;1000003766126722200;63731540352238;(-0.382, -0.101, -0.144);(5.214, 20.404, 0.555);INVALID;;;INVALID;;;;INVALID;;;;;
15733;1000003766136673000;63731540352255;(-0.382, -0.101, -0.144);(5.062, 20.346, 0.605);INVALID;;;INVALID;;;;INVALID;;;;;
15734;1000003766146798200;63731540352271;(-0.383, -0.101, -0.144);(4.843, 20.248, 0.615);INVALID;;;INVALID;;;;INVALID;;;;;
15735;1000003766156828800;63731540352271;(-0.383, -0.101, -0.144);(4.843, 20.248, 0.615);INVALID;;;INVALID;;;;INVALID;;;;;
15736;1000003766166865100;63731540352288;(-0.384, -0.101, -0.143);(4.642, 20.104, 0.601);INVALID;;;INVALID;;;;INVALID;;;;;
15737;1000003766176860300;63731540352288;(-0.384, -0.101, -0.143);(4.642, 20.104, 0.601);INVALID;;;INVALID;;;;INVALID;;;;;
15738;1000003766186808500;63731540352305;(-0.385, -0.100, -0.143);(4.440, 19.953, 0.601);INVALID;;;INVALID;;;;INVALID;;;;;
15739;1000003766196828400;63731540352322;(-0.383, -0.101, -0.145);(4.333, 19.769, 0.638);INVALID;;;INVALID;;;;INVALID;;;;;
15740;1000003766206836500;63731540352322;(-0.383, -0.101, -0.145);(4.333, 19.769, 0.638);INVALID;;;INVALID;;;;INVALID;;;;;
15741;1000003766216957100;63731540352338;(-0.384, -0.100, -0.145);(4.262, 19.639, 0.697);INVALID;;;INVALID;;;;INVALID;;;;;
15742;1000003766227021100;63731540352355;(-0.384, -0.101, -0.145);(4.255, 19.577, 0.732);INVALID;;;INVALID;;;;INVALID;;;;;
15743;1000003766236912300;63731540352355;(-0.384, -0.101, -0.145);(4.255, 19.577, 0.732);INVALID;;;INVALID;;;;INVALID;;;;;
15744;1000003766246914900;63731540352371;(-0.384, -0.101, -0.145);(4.357, 19.586, 0.727);INVALID;;;INVALID;;;;INVALID;;;;;
15745;1000003766256961400;63731540352371;(-0.384, -0.101, -0.145);(4.357, 19.586, 0.727);INVALID;;;INVALID;;;;INVALID;;;;;
15746;1000003766266946800;63731540352388;(-0.383, -0.101, -0.145);(4.477, 19.594, 0.714);INVALID;;;INVALID;;;;INVALID;;;;;
15747;1000003766276974800;63731540352388;(-0.383, -0.101, -0.145);(4.477, 19.594, 0.714);INVALID;;;INVALID;;;;INVALID;;;;;
15748;1000003766287048100;63731540352404;(-0.383, -0.102, -0.146);(4.562, 19.589, 0.733);INVALID;;;INVALID;;;;INVALID;;;;;
15749;1000003766297054400;63731540352421;(-0.381, -0.102, -0.147);(4.625, 19.530, 0.777);INVALID;;;INVALID;;;;INVALID;;;;;
15750;1000003766307110400;63731540352421;(-0.381, -0.102, -0.147);(4.625, 19.530, 0.777);INVALID;;;INVALID;;;;INVALID;;;;;
15751;1000003766317095900;63731540352438;(-0.381, -0.102, -0.147);(4.692, 19.438, 0.816);INVALID;;;INVALID;;;;INVALID;;;;;
15752;1000003766327090700;63731540352438;(-0.381, -0.102, -0.147);(4.692, 19.438, 0.816);INVALID;;;INVALID;;;;INVALID;;;;;
15753;1000003766337048800;63731540352454;(-0.381, -0.103, -0.148);(4.741, 19.334, 0.836);INVALID;;;INVALID;;;;INVALID;;;;;
15754;1000003766347059100;63731540352472;(-0.380, -0.103, -0.149);(4.782, 19.200, 0.827);INVALID;;;INVALID;;;;INVALID;;;;;
15755;1000003766357270700;63731540352472;(-0.380, -0.103, -0.149);(4.782, 19.200, 0.827);INVALID;;;INVALID;;;;INVALID;;;;;
15756;1000003766367254800;63731540352488;(-0.381, -0.103, -0.149);(4.794, 19.109, 0.826);INVALID;;;INVALID;;;;INVALID;;;;;
15757;1000003766377232700;63731540352488;(-0.381, -0.103, -0.149);(4.794, 19.109, 0.826);INVALID;;;INVALID;;;;INVALID;;;;;
15758;1000003766387241900;63731540352505;(-0.380, -0.103, -0.150);(4.812, 19.028, 0.803);INVALID;;;INVALID;;;;INVALID;;;;;
15759;1000003766397255600;63731540352521;(-0.379, -0.103, -0.150);(4.859, 19.000, 0.798);INVALID;;;INVALID;;;;INVALID;;;;;
15760;1000003766407249100;63731540352521;(-0.379, -0.103, -0.150);(4.859, 19.000, 0.798);INVALID;;;INVALID;;;;INVALID;;;;;
15761;1000003766417358400;63731540352538;(-0.378, -0.104, -0.151);(5.035, 19.050, 0.800);INVALID;;;INVALID;;;;INVALID;;;;;
15762;1000003766427409200;63731540352538;(-0.378, -0.104, -0.151);(5.035, 19.050, 0.800);INVALID;;;INVALID;;;;INVALID;;;;;
15763;1000003766437312200;63731540352555;(-0.379, -0.104, -0.151);(5.206, 19.003, 0.732);INVALID;;;INVALID;;;;INVALID;;;;;
15764;1000003766447341900;63731540352572;(-0.377, -0.104, -0.153);(5.246, 18.907, 0.722);INVALID;;;INVALID;;;;INVALID;;;;;
15765;1000003766457440300;63731540352572;(-0.377, -0.104, -0.153);(5.246, 18.907, 0.722);INVALID;;;INVALID;;;;INVALID;;;;;
15766;1000003766467330200;63731540352586;(-0.376, -0.105, -0.154);(5.236, 18.836, 0.749);INVALID;;;INVALID;;;;INVALID;;;;;
15767;1000003766477369200;63731540352603;(-0.375, -0.105, -0.155);(5.227, 18.801, 0.809);INVALID;;;INVALID;;;;INVALID;;;;;
15768;1000003766487528000;63731540352603;(-0.375, -0.105, -0.155);(5.227, 18.801, 0.809);INVALID;;;INVALID;;;;INVALID;;;;;
15769;1000003766497590900;63731540352620;(-0.374, -0.105, -0.156);(5.239, 18.825, 0.834);INVALID;;;INVALID;;;;INVALID;;;;;
15772;1000003766527480400;63731540352651;(-0.373, -0.105, -0.158);(5.464, 18.904, 0.676);INVALID;;;INVALID;;;;INVALID;;;;;
15773;1000003766537481200;63731540352651;(-0.373, -0.105, -0.158);(5.464, 18.904, 0.676);INVALID;;;INVALID;;;;INVALID;;;;;
15783;1000003766637822000;63731540352779;(-0.369, -0.106, -0.161);(4.992, 18.522, 0.670);INVALID;;;INVALID;;;;INVALID;;;;;
15793;1000003766737890300;63731540352863;(-0.366, -0.107, -0.164);(5.076, 18.531, 0.688);INVALID;;;INVALID;;;;INVALID;;;;;
15794;1000003766747854700;63731540352863;(-0.366, -0.107, -0.164);(5.076, 18.531, 0.688);INVALID;;;INVALID;;;;INVALID;;;;;
15795;1000003766758056500;63731540352880;(-0.365, -0.108, -0.165);(5.025, 18.469, 0.648);INVALID;;;INVALID;;;;INVALID;;;;;
15796;1000003766768013800;63731540352880;(-0.365, -0.108, -0.165);(5.025, 18.469, 0.648);INVALID;;;INVALID;;;;INVALID;;;;;
15797;1000003766778028200;63731540352897;(-0.363, -0.108, -0.166);(5.012, 18.399, 0.615);INVALID;;;INVALID;;;;INVALID;;;;;
15798;1000003766788061600;63731540352915;(-0.363, -0.108, -0.167);(4.970, 18.337, 0.600);INVALID;;;INVALID;;;;INVALID;;;;;
15799;1000003766798082700;63731540352915;(-0.363, -0.108, -0.167);(4.970, 18.337, 0.600);INVALID;;;INVALID;;;;INVALID;;;;;
15800;1000003766807993600;63731540352932;(-0.362, -0.109, -0.167);(4.942, 18.305, 0.602);INVALID;;;INVALID;;;;INVALID;;;;;
15801;1000003766818022800;63731540352932;(-0.362, -0.109, -0.167);(4.942, 18.305, 0.602);INVALID;;;INVALID;;;;INVALID;;;;;
15802;1000003766828150300;63731540352950;(-0.362, -0.109, -0.167);(4.922, 18.294, 0.628);INVALID;;;INVALID;;;;INVALID;;;;;
15803;1000003766838163200;63731540352950;(-0.362, -0.109, -0.167);(4.922, 18.294, 0.628);INVALID;;;INVALID;;;;INVALID;;;;;
15804;1000003766848144800;63731540352968;(-0.362, -0.109, -0.167);(4.917, 18.298, 0.649);INVALID;;;INVALID;;;;INVALID;;;;;
15805;1000003766858131400;63731540352968;(-0.362, -0.109, -0.167);(4.917, 18.298, 0.649);INVALID;;;INVALID;;;;INVALID;;;;;
15806;1000003766868125400;63731540352987;(-0.360, -0.109, -0.169);(4.924, 18.304, 0.648);INVALID;;;INVALID;;;;INVALID;;;;;
15807;1000003766878152500;63731540353006;(-0.360, -0.109, -0.169);(4.895, 18.336, 0.640);INVALID;;;INVALID;;;;INVALID;;;;;
15808;1000003766888172400;63731540353006;(-0.360, -0.109, -0.169);(4.895, 18.336, 0.640);INVALID;;;INVALID;;;;INVALID;;;;;
