Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;FocusName
3226;1000092011669394336;63853876508158;(0.105, 1.286, -0.080);(0.065, -0.092, 0.000, 0.994);VALID;(-0.372, -0.039, 0.927);(0.000, 0.000, 0.000);70.800;VALID;(-0.360, -0.039, 0.932);(-0.035, 0.000, 0.000);0.265;3.116;11.739;VALID;(-0.384, -0.039, 0.922);(0.035, 0.000, 0.000);0.331;4.103;12.409;2;0;ETC_Front_Left
3227;1000092011674395325;63853876508158;(0.105, 1.286, -0.080);(0.065, -0.092, 0.000, 0.994);VALID;(-0.382, -0.043, 0.923);(0.000, 0.000, 0.000);70.800;VALID;(-0.370, -0.043, 0.928);(-0.035, 0.000, 0.000);0.265;3.116;11.739;VALID;(-0.393, -0.042, 0.919);(0.035, 0.000, 0.000);0.330;4.100;12.409;2;0;ETC_Front_Left
3228;1000092011679396310;63853876508180;(0.105, 1.286, -0.080);(0.065, -0.093, 0.000, 0.994);VALID;(-0.387, -0.045, 0.921);(0.000, 0.000, 0.000);70.800;VALID;(-0.375, -0.046, 0.926);(-0.035, 0.000, 0.000);0.265;3.114;11.739;VALID;(-0.400, -0.045, 0.915);(0.035, 0.000, 0.000);0.330;4.095;12.409;2;0;ETC_Front_Left
3229;1000092011684397293;63853876508180;(0.105, 1.286, -0.080);(0.065, -0.093, 0.000, 0.994);VALID;(-0.390, -0.047, 0.920);(0.000, 0.000, 0.000);70.800;VALID;(-0.376, -0.048, 0.925);(-0.035, 0.000, 0.000);0.265;3.114;11.739;VALID;(-0.404, -0.047, 0.914);(0.035, 0.000, 0.000);0.330;4.089;12.409;2;0;ETC_Front_Left
3230;1000092011689398274;63853876508180;(0.105, 1.286, -0.080);(0.065, -0.093, 0.000, 0.994);VALID;(-0.391, -0.048, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.376, -0.049, 0.926);(-0.035, 0.000, 0.000);0.265;3.113;11.739;VALID;(-0.406, -0.048, 0.913);(0.035, 0.000, 0.000);0.329;4.086;12.409;2;0;ETC_Front_Left
3231;1000092011694399118;63853876508180;(0.105, 1.286, -0.080);(0.065, -0.093, 0.000, 0.994);VALID;(-0.391, -0.049, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.375, -0.049, 0.926);(-0.035, 0.000, 0.000);0.265;3.112;11.739;VALID;(-0.407, -0.049, 0.912);(0.035, 0.000, 0.000);0.329;4.083;12.409;2;0;ETC_Front_Left
3232;1000092011699403339;63853876508203;(0.105, 1.286, -0.079);(0.066, -0.093, 0.000, 0.993);VALID;(-0.391, -0.050, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.050, 0.926);(-0.035, 0.000, 0.000);0.265;3.111;11.739;VALID;(-0.408, -0.049, 0.912);(0.035, 0.000, 0.000);0.329;4.082;12.409;2;0;ETC_Front_Left
3233;1000092011704407519;63853876508203;(0.105, 1.286, -0.079);(0.066, -0.093, 0.000, 0.993);VALID;(-0.391, -0.050, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.051, 0.926);(-0.035, 0.000, 0.000);0.265;3.110;11.739;VALID;(-0.409, -0.050, 0.911);(0.035, 0.000, 0.000);0.329;4.081;12.409;2;0;ETC_Front_Left
3234;1000092011709411686;63853876508203;(0.105, 1.286, -0.079);(0.066, -0.093, 0.000, 0.993);VALID;(-0.392, -0.051, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.051, 0.926);(-0.035, 0.000, 0.000);0.265;3.109;11.739;VALID;(-0.410, -0.050, 0.911);(0.035, 0.000, 0.000);0.329;4.079;12.409;2;0;ETC_Front_Left
3235;1000092011714415838;63853876508203;(0.105, 1.286, -0.079);(0.066, -0.093, 0.000, 0.993);VALID;(-0.392, -0.051, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.052, 0.926);(-0.035, 0.000, 0.000);0.265;3.108;11.739;VALID;(-0.410, -0.051, 0.911);(0.035, 0.000, 0.000);0.329;4.077;12.409;2;0;ETC_Front_Left
3236;1000092011719416543;63853876508203;(0.105, 1.286, -0.079);(0.066, -0.093, 0.000, 0.993);VALID;(-0.392, -0.051, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.052, 0.926);(-0.035, 0.000, 0.000);0.265;3.108;11.739;VALID;(-0.411, -0.051, 0.910);(0.035, 0.000, 0.000);0.328;4.075;12.409;2;0;ETC_Front_Left
3237;1000092011724417380;63853876508225;(0.104, 1.286, -0.079);(0.066, -0.094, 0.000, 0.993);VALID;(-0.392, -0.052, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.052, 0.926);(-0.035, 0.000, 0.000);0.265;3.107;11.739;VALID;(-0.411, -0.051, 0.910);(0.035, 0.000, 0.000);0.328;4.074;12.409;2;0;ETC_Front_Left
3238;1000092011729418351;63853876508225;(0.104, 1.286, -0.079);(0.066, -0.094, 0.000, 0.993);VALID;(-0.392, -0.052, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.052, 0.926);(-0.035, 0.000, 0.000);0.265;3.106;11.739;VALID;(-0.411, -0.052, 0.910);(0.035, 0.000, 0.000);0.328;4.074;12.409;2;0;ETC_Front_Left
3239;1000092011734419345;63853876508225;(0.104, 1.286, -0.079);(0.066, -0.094, 0.000, 0.993);VALID;(-0.393, -0.052, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.053, 0.926);(-0.035, 0.000, 0.000);0.265;3.106;11.739;VALID;(-0.412, -0.052, 0.910);(0.035, 0.000, 0.000);0.328;4.073;12.409;2;0;ETC_Front_Left
3240;1000092011739420335;63853876508225;(0.104, 1.286, -0.079);(0.066, -0.094, 0.000, 0.993);VALID;(-0.393, -0.052, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.053, 0.926);(-0.035, 0.000, 0.000);0.265;3.106;11.739;VALID;(-0.412, -0.052, 0.910);(0.035, 0.000, 0.000);0.328;4.073;12.409;2;0;ETC_Front_Left
3241;1000092011744421321;63853876508247;(0.104, 1.286, -0.079);(0.066, -0.095, 0.000, 0.993);VALID;(-0.393, -0.052, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.053, 0.926);(-0.035, 0.000, 0.000);0.265;3.106;11.739;VALID;(-0.412, -0.052, 0.910);(0.035, 0.000, 0.000);0.328;4.073;12.409;2;0.05864839;ETC_Front_Left
3242;1000092011749422306;63853876508247;(0.104, 1.286, -0.079);(0.066, -0.095, 0.000, 0.993);VALID;(-0.393, -0.052, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.053, 0.926);(-0.035, 0.000, 0.000);0.265;3.105;11.739;VALID;(-0.412, -0.052, 0.910);(0.035, 0.000, 0.000);0.328;4.074;12.409;2;0.3389289;ETC_Front_Left
3243;1000092011754423288;63853876508248;(0.104, 1.286, -0.079);(0.066, -0.095, 0.000, 0.993);VALID;(-0.393, -0.053, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.053, 0.926);(-0.035, 0.000, 0.000);0.264;3.105;11.739;VALID;(-0.412, -0.052, 0.910);(0.035, 0.000, 0.000);0.328;4.074;12.409;2;0.5966692;ETC_Front_Left
3244;1000092011759424267;63853876508248;(0.104, 1.286, -0.079);(0.066, -0.095, 0.000, 0.993);VALID;(-0.393, -0.053, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.053, 0.926);(-0.035, 0.000, 0.000);0.264;3.104;11.739;VALID;(-0.412, -0.053, 0.910);(0.035, 0.000, 0.000);0.328;4.069;12.409;2;0.7630706;ETC_Front_Left
3245;1000092011764425242;63853876508248;(0.104, 1.286, -0.079);(0.066, -0.095, 0.000, 0.993);VALID;(-0.393, -0.053, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.054, 0.926);(-0.035, 0.000, 0.000);0.264;3.104;11.739;VALID;(-0.412, -0.053, 0.910);(0.035, 0.000, 0.000);0.328;4.067;12.409;2;0.8828967;ETC_Front_Left
3246;1000092011769426187;63853876508269;(0.104, 1.286, -0.079);(0.066, -0.096, 0.000, 0.993);VALID;(-0.393, -0.054, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.054, 0.926);(-0.035, 0.000, 0.000);0.264;3.103;11.739;VALID;(-0.412, -0.053, 0.910);(0.035, 0.000, 0.000);0.328;4.064;12.409;2;1;ETC_Front_Left
3247;1000092011774426994;63853876508269;(0.104, 1.286, -0.079);(0.066, -0.096, 0.000, 0.993);VALID;(-0.393, -0.054, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.054, 0.926);(-0.035, 0.000, 0.000);0.264;3.102;11.739;VALID;(-0.411, -0.054, 0.910);(0.035, 0.000, 0.000);0.328;4.064;12.409;2;1;ETC_Front_Left
3248;1000092011779431152;63853876508269;(0.104, 1.286, -0.079);(0.066, -0.096, 0.000, 0.993);VALID;(-0.393, -0.054, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.055, 0.926);(-0.035, 0.000, 0.000);0.264;3.098;11.739;VALID;(-0.411, -0.054, 0.910);(0.035, 0.000, 0.000);0.327;4.064;12.409;2;1;ETC_Front_Left
3249;1000092011784435296;63853876508269;(0.104, 1.286, -0.079);(0.066, -0.096, 0.000, 0.993);VALID;(-0.393, -0.055, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.055, 0.926);(-0.035, 0.000, 0.000);0.264;3.096;11.739;VALID;(-0.411, -0.054, 0.910);(0.035, 0.000, 0.000);0.327;4.064;12.409;2;1;ETC_Front_Left
3250;1000092011789439426;63853876508292;(0.103, 1.286, -0.078);(0.067, -0.097, 0.000, 0.993);VALID;(-0.393, -0.055, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.055, 0.926);(-0.035, 0.000, 0.000);0.264;3.095;11.739;VALID;(-0.411, -0.054, 0.910);(0.035, 0.000, 0.000);0.328;4.064;12.409;2;1;ETC_Front_Left
3251;1000092011794443544;63853876508292;(0.103, 1.286, -0.078);(0.067, -0.097, 0.000, 0.993);VALID;(-0.393, -0.055, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.056, 0.926);(-0.035, 0.000, 0.000);0.264;3.094;11.739;VALID;(-0.411, -0.055, 0.910);(0.035, 0.000, 0.000);0.328;4.065;12.409;2;1;ETC_Front_Left
3252;1000092011799444242;63853876508292;(0.103, 1.286, -0.078);(0.067, -0.097, 0.000, 0.993);VALID;(-0.393, -0.056, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.056, 0.926);(-0.035, 0.000, 0.000);0.264;3.094;11.739;VALID;(-0.412, -0.055, 0.910);(0.035, 0.000, 0.000);0.328;4.066;12.409;2;1;ETC_Front_Left
3253;1000092011804445074;63853876508292;(0.103, 1.286, -0.078);(0.067, -0.097, 0.000, 0.993);VALID;(-0.393, -0.056, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.056, 0.926);(-0.035, 0.000, 0.000);0.264;3.094;11.739;VALID;(-0.412, -0.055, 0.910);(0.035, 0.000, 0.000);0.328;4.068;12.409;2;1;ETC_Front_Left
3254;1000092011809446039;63853876508315;(0.103, 1.286, -0.078);(0.067, -0.098, 0.000, 0.993);VALID;(-0.393, -0.056, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.056, 0.926);(-0.035, 0.000, 0.000);0.264;3.093;11.739;VALID;(-0.412, -0.055, 0.910);(0.035, 0.000, 0.000);0.328;4.071;12.409;2;1;ETC_Front_Left
3255;1000092011814447084;63853876508315;(0.103, 1.286, -0.078);(0.067, -0.098, 0.000, 0.993);VALID;(-0.393, -0.056, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.057, 0.926);(-0.035, 0.000, 0.000);0.264;3.093;11.739;VALID;(-0.412, -0.056, 0.910);(0.035, 0.000, 0.000);0.328;4.072;12.409;2;1;ETC_Front_Left
3256;1000092011819448126;63853876508315;(0.103, 1.286, -0.078);(0.067, -0.098, 0.000, 0.993);VALID;(-0.393, -0.056, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.057, 0.926);(-0.035, 0.000, 0.000);0.263;3.093;11.739;VALID;(-0.412, -0.056, 0.910);(0.035, 0.000, 0.000);0.328;4.074;12.409;2;1;ETC_Front_Left
3257;1000092011824449166;63853876508315;(0.103, 1.286, -0.078);(0.067, -0.098, 0.000, 0.993);VALID;(-0.393, -0.057, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.057, 0.926);(-0.035, 0.000, 0.000);0.264;3.094;11.739;VALID;(-0.412, -0.056, 0.910);(0.035, 0.000, 0.000);0.328;4.076;12.409;2;1;ETC_Front_Left
3258;1000092011829450203;63853876508315;(0.103, 1.286, -0.078);(0.067, -0.098, 0.000, 0.993);VALID;(-0.393, -0.057, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.057, 0.926);(-0.035, 0.000, 0.000);0.264;3.094;11.739;VALID;(-0.411, -0.056, 0.910);(0.035, 0.000, 0.000);0.329;4.078;12.409;2;1;ETC_Front_Left
3259;1000092011834451236;63853876508336;(0.102, 1.286, -0.078);(0.067, -0.099, 0.000, 0.993);VALID;(-0.393, -0.057, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.057, 0.926);(-0.035, 0.000, 0.000);0.264;3.094;11.739;VALID;(-0.412, -0.056, 0.910);(0.035, 0.000, 0.000);0.330;4.098;12.409;2;1;ETC_Front_Left
3260;1000092011839452266;63853876508336;(0.102, 1.286, -0.078);(0.067, -0.099, 0.000, 0.993);VALID;(-0.393, -0.057, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.057, 0.926);(-0.035, 0.000, 0.000);0.264;3.094;11.739;VALID;(-0.411, -0.056, 0.910);(0.035, 0.000, 0.000);0.330;4.091;12.409;2;1;ETC_Front_Left
3261;1000092011844453293;63853876508336;(0.102, 1.286, -0.078);(0.067, -0.099, 0.000, 0.993);VALID;(-0.393, -0.056, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.057, 0.926);(-0.035, 0.000, 0.000);0.265;3.112;11.739;VALID;(-0.411, -0.056, 0.910);(0.035, 0.000, 0.000);0.329;4.087;12.409;2;0.9792849;ETC_Front_Left
3262;1000092011849454261;63853876508336;(0.102, 1.286, -0.078);(0.067, -0.099, 0.000, 0.993);VALID;(-0.393, -0.056, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.057, 0.926);(-0.035, 0.000, 0.000);0.266;3.119;11.739;VALID;(-0.411, -0.056, 0.910);(0.035, 0.000, 0.000);0.329;4.084;12.409;2;0.9822911;ETC_Front_Left
3263;1000092011854458525;63853876508358;(0.102, 1.286, -0.077);(0.066, -0.100, 0.000, 0.993);VALID;(-0.393, -0.056, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.374, -0.056, 0.926);(-0.035, 0.000, 0.000);0.266;3.122;11.739;VALID;(-0.411, -0.055, 0.910);(0.035, 0.000, 0.000);0.331;4.101;12.409;2;1;ETC_Front_Left
3264;1000092011859462667;63853876508358;(0.102, 1.286, -0.077);(0.066, -0.100, 0.000, 0.993);VALID;(-0.392, -0.056, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.056, 0.926);(-0.035, 0.000, 0.000);0.266;3.122;11.739;VALID;(-0.411, -0.055, 0.910);(0.035, 0.000, 0.000);0.330;4.097;12.409;2;1;ETC_Front_Left
3265;1000092011864466796;63853876508358;(0.102, 1.286, -0.077);(0.066, -0.100, 0.000, 0.993);VALID;(-0.392, -0.056, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.056, 0.926);(-0.035, 0.000, 0.000);0.266;3.122;11.739;VALID;(-0.411, -0.055, 0.910);(0.035, 0.000, 0.000);0.330;4.090;12.409;2;1;ETC_Front_Left
3266;1000092011869470912;63853876508358;(0.102, 1.286, -0.077);(0.066, -0.100, 0.000, 0.993);VALID;(-0.392, -0.055, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.056, 0.926);(-0.035, 0.000, 0.000);0.266;3.120;11.739;VALID;(-0.411, -0.055, 0.910);(0.035, 0.000, 0.000);0.329;4.088;12.409;2;0.9959932;ETC_Front_Left
3267;1000092011874475013;63853876508358;(0.102, 1.286, -0.077);(0.066, -0.100, 0.000, 0.993);VALID;(-0.392, -0.055, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.056, 0.926);(-0.035, 0.000, 0.000);0.266;3.117;11.739;VALID;(-0.411, -0.055, 0.910);(0.035, 0.000, 0.000);0.329;4.088;12.409;2;1;ETC_Front_Left
3268;1000092011879475720;63853876508380;(0.102, 1.286, -0.077);(0.066, -0.100, 0.000, 0.993);VALID;(-0.392, -0.055, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.056, 0.926);(-0.035, 0.000, 0.000);0.265;3.115;11.739;VALID;(-0.410, -0.055, 0.910);(0.035, 0.000, 0.000);0.329;4.088;12.409;2;1;ETC_Front_Left
3269;1000092011884476563;63853876508380;(0.102, 1.286, -0.077);(0.066, -0.100, 0.000, 0.993);VALID;(-0.392, -0.055, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.056, 0.926);(-0.035, 0.000, 0.000);0.265;3.110;11.739;VALID;(-0.410, -0.055, 0.910);(0.035, 0.000, 0.000);0.329;4.087;12.409;2;0.982523;ETC_Front_Left
3270;1000092011889477538;63853876508380;(0.102, 1.286, -0.077);(0.066, -0.100, 0.000, 0.993);VALID;(-0.392, -0.055, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.056, 0.926);(-0.035, 0.000, 0.000);0.265;3.107;11.739;VALID;(-0.410, -0.055, 0.910);(0.035, 0.000, 0.000);0.329;4.087;12.409;2;0.9848039;ETC_Front_Left
3271;1000092011894482079;63853876508380;(0.102, 1.286, -0.077);(0.066, -0.100, 0.000, 0.993);VALID;(-0.392, -0.055, 0.918);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.056, 0.926);(-0.035, 0.000, 0.000);0.264;3.105;11.739;VALID;(-0.410, -0.055, 0.910);(0.035, 0.000, 0.000);0.330;4.100;12.409;2;0.9827111;ETC_Front_Left
3272;1000092011899483143;63853876508403;(0.102, 1.286, -0.076);(0.066, -0.101, 0.000, 0.993);VALID;(-0.392, -0.055, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.373, -0.056, 0.926);(-0.035, 0.000, 0.000);0.264;3.103;11.739;VALID;(-0.410, -0.055, 0.910);(0.035, 0.000, 0.000);0.331;4.110;12.409;2;0.9847023;ETC_Front_Left
3273;1000092011904484203;63853876508403;(0.102, 1.286, -0.076);(0.066, -0.101, 0.000, 0.993);VALID;(-0.391, -0.055, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.372, -0.056, 0.926);(-0.035, 0.000, 0.000);0.264;3.100;11.739;VALID;(-0.410, -0.055, 0.911);(0.035, 0.000, 0.000);0.332;4.115;12.409;2;0.9818981;ETC_Front_Left
3274;1000092011909485261;63853876508403;(0.102, 1.286, -0.076);(0.066, -0.101, 0.000, 0.993);VALID;(-0.391, -0.055, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.372, -0.056, 0.926);(-0.035, 0.000, 0.000);0.264;3.098;11.739;VALID;(-0.410, -0.055, 0.911);(0.035, 0.000, 0.000);0.332;4.118;12.409;2;0.9874422;ETC_Front_Left
3275;1000092011914486315;63853876508403;(0.102, 1.286, -0.076);(0.066, -0.101, 0.000, 0.993);VALID;(-0.391, -0.055, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.372, -0.056, 0.927);(-0.035, 0.000, 0.000);0.264;3.096;11.739;VALID;(-0.410, -0.055, 0.911);(0.035, 0.000, 0.000);0.332;4.119;12.409;2;0.9917623;ETC_Front_Left
3276;1000092011919487365;63853876508403;(0.102, 1.286, -0.076);(0.066, -0.101, 0.000, 0.993);VALID;(-0.391, -0.055, 0.919);(0.000, 0.000, 0.000);70.800;VALID;(-0.371, -0.056, 0.927);(-0.035, 0.000, 0.000);0.263;3.089;11.739;VALID;(-0.409, -0.055, 0.911);(0.035, 0.000, 0.000);0.332;4.119;12.409;2;0.9288206;ETC_Front_Left
3277;1000092011924488411;63853876508425;(0.101, 1.286, -0.076);(0.066, -0.101, 0.000, 0.993);VALID;(-0.387, -0.055, 0.920);(0.000, 0.000, 0.000);70.800;VALID;(-0.367, -0.056, 0.929);(-0.035, 0.000, 0.000);0.263;3.088;11.739;VALID;(-0.406, -0.055, 0.912);(0.035, 0.000, 0.000);0.330;4.098;12.409;2;0.4507375;ETC_Front_Left
3278;1000092011929489373;63853876508425;(0.101, 1.286, -0.076);(0.066, -0.101, 0.000, 0.993);VALID;(-0.374, -0.056, 0.926);(0.000, 0.000, 0.000);70.800;VALID;(-0.352, -0.056, 0.934);(-0.035, 0.000, 0.000);0.263;3.088;11.739;VALID;(-0.396, -0.055, 0.917);(0.035, 0.000, 0.000);0.329;4.082;12.409;2;0;ETC_Front_Left
3279;1000092011934493631;63853876508425;(0.101, 1.286, -0.076);(0.066, -0.101, 0.000, 0.993);VALID;(-0.351, -0.056, 0.935);(0.000, 0.000, 0.000);70.800;VALID;(-0.326, -0.057, 0.944);(-0.035, 0.000, 0.000);0.266;3.118;11.739;VALID;(-0.375, -0.056, 0.925);(0.035, 0.000, 0.000);0.329;4.081;12.409;2;0;ETC_Front_Left
3280;1000092011939497738;63853876508425;(0.101, 1.286, -0.076);(0.066, -0.101, 0.000, 0.993);VALID;(-0.319, -0.057, 0.946);(0.000, 0.000, 0.000);70.800;VALID;(-0.292, -0.058, 0.955);(-0.035, 0.000, 0.000);0.266;3.119;11.739;VALID;(-0.345, -0.057, 0.937);(0.035, 0.000, 0.000);0.328;4.070;12.409;1.214285;0;ETC_Front_Left
3281;1000092011944501801;63853876508446;(0.101, 1.286, -0.075);(0.066, -0.100, 0.000, 0.993);VALID;(-0.279, -0.058, 0.959);(0.000, 0.000, 0.000);70.800;VALID;(-0.252, -0.059, 0.966);(-0.035, 0.000, 0.000);0.263;3.093;11.739;VALID;(-0.305, -0.058, 0.951);(0.035, 0.000, 0.000);0.325;4.034;12.409;1.22721;0;ETC_Front_Left
3282;1000092011949505849;63853876508446;(0.101, 1.286, -0.075);(0.066, -0.100, 0.000, 0.993);VALID;(-0.238, -0.059, 0.970);(0.000, 0.000, 0.000);70.800;VALID;(-0.209, -0.059, 0.976);(-0.035, 0.000, 0.000);0.263;3.091;11.739;VALID;(-0.266, -0.058, 0.962);(0.035, 0.000, 0.000);0.326;4.045;12.409;1.16853;0;ETC_Front_Left
3283;1000092011954509884;63853876508446;(0.101, 1.286, -0.075);(0.066, -0.100, 0.000, 0.993);VALID;(-0.194, -0.060, 0.979);(0.000, 0.000, 0.000);70.800;VALID;(-0.163, -0.060, 0.985);(-0.035, 0.000, 0.000);0.262;3.079;11.739;VALID;(-0.223, -0.059, 0.973);(0.035, 0.000, 0.000);0.326;4.042;12.409;1.13335;0;ETC_Front_Left
3284;1000092011959510553;63853876508446;(0.101, 1.286, -0.075);(0.066, -0.100, 0.000, 0.993);VALID;(-0.152, -0.060, 0.986);(0.000, 0.000, 0.000);70.800;VALID;(-0.121, -0.061, 0.991);(-0.035, 0.000, 0.000);0.261;3.065;11.739;VALID;(-0.183, -0.060, 0.981);(0.035, 0.000, 0.000);0.327;4.062;12.409;1.132523;0;ETC_Front_Left
3285;1000092011964511354;63853876508469;(0.101, 1.286, -0.075);(0.066, -0.100, -0.001, 0.993);VALID;(-0.112, -0.061, 0.992);(0.000, 0.000, 0.000);70.800;VALID;(-0.081, -0.061, 0.995);(-0.035, 0.000, 0.000);0.259;3.046;11.739;VALID;(-0.143, -0.061, 0.988);(0.035, 0.000, 0.000);0.328;4.067;12.409;1.134097;0;ETC_Windshield
3286;1000092011969512289;63853876508469;(0.101, 1.286, -0.075);(0.066, -0.100, -0.001, 0.993);VALID;(-0.077, -0.061, 0.995);(0.000, 0.000, 0.000);70.800;VALID;(-0.044, -0.061, 0.997);(-0.035, 0.000, 0.000);0.257;3.012;11.739;VALID;(-0.109, -0.061, 0.992);(0.035, 0.000, 0.000);0.330;4.095;12.409;1.082071;0;ETC_Windshield
3287;1000092011974513357;63853876508469;(0.101, 1.286, -0.075);(0.066, -0.100, -0.001, 0.993);VALID;(-0.045, -0.062, 0.997);(0.000, 0.000, 0.000);70.800;VALID;(-0.011, -0.062, 0.998);(-0.035, 0.000, 0.000);0.255;2.988;11.739;VALID;(-0.077, -0.061, 0.995);(0.035, 0.000, 0.000);0.330;4.096;12.409;1.06651;0;ETC_Windshield
3288;1000092011979514421;63853876508469;(0.101, 1.286, -0.075);(0.066, -0.100, -0.001, 0.993);VALID;(-0.016, -0.062, 0.998);(0.000, 0.000, 0.000);70.800;VALID;(0.016, -0.062, 0.998);(-0.035, 0.000, 0.000);0.250;2.934;11.739;VALID;(-0.047, -0.062, 0.997);(0.035, 0.000, 0.000);0.329;4.081;12.409;1.122333;0;ETC_Windshield
3289;1000092011984515508;63853876508469;(0.101, 1.286, -0.075);(0.066, -0.100, -0.001, 0.993);VALID;(0.002, -0.062, 0.998);(0.000, 0.000, 0.000);70.800;VALID;(0.040, -0.062, 0.997);(-0.035, 0.000, 0.000);0.248;2.912;11.739;VALID;(-0.034, -0.062, 0.997);(0.035, 0.000, 0.000);0.330;4.090;12.409;0.9554958;0;ETC_Windshield
3290;1000092011989516592;63853876508491;(0.101, 1.286, -0.074);(0.066, -0.099, -0.001, 0.993);VALID;(0.016, -0.063, 0.998);(0.000, 0.000, 0.000);70.800;VALID;(0.059, -0.062, 0.996);(-0.035, 0.000, 0.000);0.248;2.908;11.739;VALID;(-0.024, -0.063, 0.998);(0.035, 0.000, 0.000);0.330;4.095;12.409;0.8475362;0;ETC_Windshield
3291;1000092011994517674;63853876508491;(0.101, 1.286, -0.074);(0.066, -0.099, -0.001, 0.993);VALID;(0.024, -0.063, 0.998);(0.000, 0.000, 0.000);70.800;VALID;(0.068, -0.063, 0.996);(-0.035, 0.000, 0.000);0.247;2.903;11.739;VALID;(-0.018, -0.063, 0.998);(0.035, 0.000, 0.000);0.330;4.099;12.409;0.8251062;0;ETC_Windshield
3292;1000092011999518752;63853876508491;(0.101, 1.286, -0.074);(0.066, -0.099, -0.001, 0.993);VALID;(0.028, -0.063, 0.998);(0.000, 0.000, 0.000);70.800;VALID;(0.072, -0.063, 0.995);(-0.035, 0.000, 0.000);0.247;2.898;11.739;VALID;(-0.014, -0.063, 0.998);(0.035, 0.000, 0.000);0.331;4.102;12.409;0.8215654;0;ETC_Windshield
3293;1000092012004519826;63853876508491;(0.101, 1.286, -0.074);(0.066, -0.099, -0.001, 0.993);VALID;(0.029, -0.064, 0.998);(0.000, 0.000, 0.000);70.800;VALID;(0.073, -0.063, 0.995);(-0.035, 0.000, 0.000);0.247;2.895;11.739;VALID;(-0.013, -0.064, 0.998);(0.035, 0.000, 0.000);0.331;4.104;12.409;0.822885;0;ETC_Windshield
