FrameVarjo;UnityFrame;ExperimentTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
320886;1019;49.89292;(-93.802, 1.093, 7.205);(5.118, 88.355, 357.863);VALID;(-0.0570750832557678, 0.0877942442893982, 0.994502186775208);(0, 0, 0);VALID;(-0.0591792576014996, 0.0853781998157501, 0.994589567184448);(-0.0323209501802921, 0, 0);0.19987379014492;VALID;(-0.0549703203141689, 0.0902093946933746, 0.99440461397171);(0.0323209501802921, 0, 0);0.21268504858017;2;1
320887;1019;49.89292;(-93.802, 1.093, 7.205);(5.118, 88.355, 357.863);VALID;(-0.0575746223330498, 0.0877755358815193, 0.994475066661835);(0, 0, 0);VALID;(-0.0597515255212784, 0.0854368433356285, 0.994550287723541);(-0.0323209501802921, 0, 0);0.198864251375198;VALID;(-0.0553971342742443, 0.0901133269071579, 0.994389653205872);(0.0323209501802921, 0, 0);0.212080657482147;2;1
320888;1020;49.91737;(-93.641, 1.093, 7.210);(5.125, 88.333, 357.794);VALID;(-0.057838037610054, 0.0875645279884338, 0.994478344917297);(0, 0, 0);VALID;(-0.0599020086228848, 0.0853485241532326, 0.994548857212067);(-0.0323209501802921, 0, 0);0.199356839060783;VALID;(-0.0557735338807106, 0.0897797346115112, 0.994398772716522);(0.0323209501802921, 0, 0);0.212136462330818;2;1
320889;1020;49.91737;(-93.641, 1.093, 7.210);(5.125, 88.333, 357.794);VALID;(-0.058113481849432, 0.0875328555703163, 0.994465112686157);(0, 0, 0);VALID;(-0.0600415728986263, 0.0853285044431686, 0.994542121887207);(-0.0323209501802921, 0, 0);0.199453637003899;VALID;(-0.056184895336628, 0.0897364467382431, 0.99437952041626);(0.0323209501802921, 0, 0);0.211991995573044;2;1
320890;1020;49.91737;(-93.641, 1.093, 7.210);(5.125, 88.333, 357.794);VALID;(-0.0583641231060028, 0.087597519159317, 0.994444727897644);(0, 0, 0);VALID;(-0.060349952429533, 0.0852041468024254, 0.994534134864807);(-0.0323209501802921, 0, 0);0.200707271695137;VALID;(-0.0563777238130569, 0.0899900421500206, 0.994345664978027);(0.0323209501802921, 0, 0);0.21357861161232;2;1
320891;1021;49.94214;(-93.458, 1.092, 7.216);(5.184, 88.308, 357.727);VALID;(-0.0587081350386143, 0.0874128639698029, 0.994440734386444);(0, 0, 0);VALID;(-0.0606848262250423, 0.085136353969574, 0.994519531726837);(-0.0323209501802921, 0, 0);0.200722113251686;VALID;(-0.0567309074103832, 0.0896885916590691, 0.9943528175354);(0.0323209501802921, 0, 0);0.212759718298912;2;1
320892;1021;49.94214;(-93.458, 1.092, 7.216);(5.184, 88.308, 357.727);VALID;(-0.0591925270855427, 0.0872351750731468, 0.994427621364594);(0, 0, 0);VALID;(-0.0610907040536404, 0.0848251581192017, 0.99452131986618);(-0.0323209501802921, 0, 0);0.198303163051605;VALID;(-0.0572937913239002, 0.0896443799138069, 0.994324564933777);(0.0323209501802921, 0, 0);0.212500914931297;2;1
320893;1022;49.97018;(-93.314, 1.092, 7.220);(5.246, 88.308, 357.701);VALID;(-0.0596195459365845, 0.0869631990790367, 0.994425892829895);(0, 0, 0);VALID;(-0.0616427175700665, 0.0845179930329323, 0.994513392448425);(-0.0323209501802921, 0, 0);0.198679596185684;VALID;(-0.0575957745313644, 0.0894075259566307, 0.994328439235687);(0.0323209501802921, 0, 0);0.212529063224792;2;1
320894;1022;49.97018;(-93.314, 1.092, 7.220);(5.246, 88.308, 357.701);VALID;(-0.0601736195385456, 0.0868231877684593, 0.994404792785645);(0, 0, 0);VALID;(-0.0621968507766724, 0.0842049941420555, 0.99450546503067);(-0.0323209501802921, 0, 0);0.198855012655258;VALID;(-0.0581497326493263, 0.0894404277205467, 0.994293212890625);(0.0323209501802921, 0, 0);0.211717545986176;2;1
320895;1022;49.97018;(-93.314, 1.092, 7.220);(5.246, 88.308, 357.701);VALID;(-0.0613333508372307, 0.0868918746709824, 0.994327902793884);(0, 0, 0);VALID;(-0.0638947039842606, 0.0842252746224403, 0.994396090507507);(-0.0323209501802921, 0, 0);0.197128385305405;VALID;(-0.0587711594998837, 0.0895572900772095, 0.994246184825897);(0.0323209501802921, 0, 0);0.213385790586472;2;1
320896;1023;49.99184;(-93.169, 1.092, 7.225);(5.303, 88.320, 357.707);VALID;(-0.0724130794405937, 0.0868538394570351, 0.993585824966431);(0, 0, 0);VALID;(-0.0753609836101532, 0.0836786031723022, 0.993639051914215);(-0.0323209501802921, 0, 0);0.200310781598091;VALID;(-0.069463811814785, 0.0900274366140366, 0.993513882160187);(0.0323209501802921, 0, 0);0.212617695331573;2;0.987747848033905
320897;1023;49.99184;(-93.169, 1.092, 7.225);(5.303, 88.320, 357.707);VALID;(-0.104428477585316, 0.0867222547531128, 0.990744113922119);(0, 0, 0);VALID;(-0.110880628228188, 0.0835683196783066, 0.99031400680542);(-0.0323209501802921, 0, 0);0.200064554810524;VALID;(-0.0979709178209305, 0.0898716896772385, 0.991122961044312);(0.0323209501802921, 0, 0);0.212994113564491;2;0.532550454139709
320898;1024;50.01363;(-93.003, 1.092, 7.230);(5.388, 88.350, 357.711);VALID;(-0.147509381175041, 0.08665731549263, 0.985257089138031);(0, 0, 0);VALID;(-0.156909227371216, 0.0833409950137138, 0.984090328216553);(-0.0323209501802921, 0, 0);0.202993646264076;VALID;(-0.138094663619995, 0.0899649038910866, 0.986324608325958);(0.0323209501802921, 0, 0);0.213929057121277;2;0
320899;1024;50.01363;(-93.003, 1.092, 7.230);(5.388, 88.350, 357.711);VALID;(-0.190579637885094, 0.0852043703198433, 0.977967083454132);(0, 0, 0);VALID;(-0.213674500584602, 0.0814497321844101, 0.973503530025482);(-0.0323209501802921, 0, 0);0.203610837459564;VALID;(-0.167376652359962, 0.0889106616377831, 0.981875717639923);(0.0323209501802921, 0, 0);0.215249553322792;2;0
320900;1025;50.03832;(-92.821, 1.092, 7.235);(5.469, 88.393, 357.687);VALID;(-0.202087640762329, 0.0836927965283394, 0.975784838199615);(0, 0, 0);VALID;(-0.21726755797863, 0.0798731967806816, 0.972838699817657);(-0.0323209501802921, 0, 0);0.203671023249626;VALID;(-0.18685644865036, 0.0874911621212959, 0.978483498096466);(0.0323209501802921, 0, 0);0.215563431382179;2;0
320901;1025;50.03832;(-92.821, 1.092, 7.235);(5.469, 88.393, 357.687);VALID;(-0.207012295722961, 0.0825361534953117, 0.974850594997406);(0, 0, 0);VALID;(-0.217623114585876, 0.0786779671907425, 0.97285658121109);(-0.0323209501802921, 0, 0);0.202725827693939;VALID;(-0.196374267339706, 0.0863834992051125, 0.976716458797455);(0.0323209501802921, 0, 0);0.21575391292572;2;0
320902;1025;50.03832;(-92.821, 1.092, 7.235);(5.469, 88.393, 357.687);VALID;(-0.209848091006279, 0.0811634734272957, 0.974359393119812);(0, 0, 0);VALID;(-0.218044653534889, 0.0774026662111282, 0.972864508628845);(-0.0323209501802921, 0, 0);0.203309670090675;VALID;(-0.201634004712105, 0.0849175006151199, 0.97577291727066);(0.0323209501802921, 0, 0);0.216264501214027;2;0
320903;1026;50.06516;(-92.650, 1.091, 7.240);(5.518, 88.447, 357.643);VALID;(-0.211568474769592, 0.0800563246011734, 0.974078953266144);(0, 0, 0);VALID;(-0.218400046229362, 0.0763542354106903, 0.972867667675018);(-0.0323209501802921, 0, 0);0.203116983175278;VALID;(-0.204723805189133, 0.0837534591555595, 0.975229978561401);(0.0323209501802921, 0, 0);0.21546758711338;2;0
320904;1026;50.06516;(-92.650, 1.091, 7.240);(5.518, 88.447, 357.643);VALID;(-0.214195966720581, 0.0796649530529976, 0.973536610603333);(0, 0, 0);VALID;(-0.218501910567284, 0.0755948424339294, 0.972904086112976);(-0.0323209501802921, 0, 0);0.20304799079895;VALID;(-0.20988242328167, 0.0837322399020195, 0.974134624004364);(0.0323209501802921, 0, 0);0.216444000601768;2;0
320905;1026;50.06516;(-92.650, 1.091, 7.240);(5.518, 88.447, 357.643);VALID;(-0.21603661775589, 0.0792943760752678, 0.973160088062286);(0, 0, 0);VALID;(-0.218822732567787, 0.0749170035123825, 0.9728844165802);(-0.0323209501802921, 0, 0);0.202603101730347;VALID;(-0.213244661688805, 0.0836696028709412, 0.973409533500671);(0.0323209501802921, 0, 0);0.216442301869392;2;0
320906;1027;50.09025;(-92.494, 1.091, 7.244);(5.523, 88.460, 357.666);VALID;(-0.217550247907639, 0.0791895836591721, 0.97283136844635);(0, 0, 0);VALID;(-0.219295233488083, 0.0744270980358124, 0.972815632820129);(-0.0323209501802921, 0, 0);0.202533155679703;VALID;(-0.215799644589424, 0.0839500352740288, 0.97282212972641);(0.0323209501802921, 0, 0);0.21539206802845;2;0
320907;1027;50.09025;(-92.494, 1.091, 7.244);(5.523, 88.460, 357.666);VALID;(-0.218412891030312, 0.0791480541229248, 0.972641468048096);(0, 0, 0);VALID;(-0.219725549221039, 0.0740140005946159, 0.972750008106232);(-0.0323209501802921, 0, 0);0.201887622475624;VALID;(-0.217094108462334, 0.0842798873782158, 0.972505569458008);(0.0323209501802921, 0, 0);0.216452717781067;2;0
320908;1028;50.1129;(-92.327, 1.091, 7.249);(5.544, 88.456, 357.663);VALID;(-0.219149857759476, 0.0792941004037857, 0.97246378660202);(0, 0, 0);VALID;(-0.220086425542831, 0.0738831236958504, 0.972678363323212);(-0.0323209501802921, 0, 0);0.202361389994621;VALID;(-0.218206658959389, 0.0847026780247688, 0.97221976518631);(0.0323209501802921, 0, 0);0.215922132134438;2;0
320909;1028;50.1129;(-92.327, 1.091, 7.249);(5.544, 88.456, 357.663);VALID;(-0.219843566417694, 0.0793748199939728, 0.972300589084625);(0, 0, 0);VALID;(-0.220274120569229, 0.0737173482775688, 0.972648501396179);(-0.0323209501802921, 0, 0);0.201919421553612;VALID;(-0.219405919313431, 0.0850297287106514, 0.971921265125275);(0.0323209501802921, 0, 0);0.215868383646011;2;0
320910;1029;50.13688;(-92.136, 1.091, 7.254);(5.562, 88.443, 357.628);VALID;(-0.220394566655159, 0.0794771835207939, 0.972167491912842);(0, 0, 0);VALID;(-0.220479384064674, 0.0735902041196823, 0.972611606121063);(-0.0323209501802921, 0, 0);0.202330783009529;VALID;(-0.220302075147629, 0.0853613913059235, 0.971689462661743);(0.0323209501802921, 0, 0);0.215296775102615;2;0
320911;1029;50.13688;(-92.136, 1.091, 7.254);(5.562, 88.443, 357.628);VALID;(-0.221073418855667, 0.0796791017055511, 0.971996784210205);(0, 0, 0);VALID;(-0.220867022871971, 0.0735197588801384, 0.972528994083405);(-0.0323209501802921, 0, 0);0.202127203345299;VALID;(-0.221271350979805, 0.0858353972434998, 0.971427440643311);(0.0323209501802921, 0, 0);0.214849263429642;2;0
320912;1029;50.13688;(-92.136, 1.091, 7.254);(5.562, 88.443, 357.628);VALID;(-0.225519210100174, 0.080209344625473, 0.9709312915802);(0, 0, 0);VALID;(-0.229043990373611, 0.0743158981204033, 0.970575094223022);(-0.0323209501802921, 0, 0);0.201907262206078;VALID;(-0.221983775496483, 0.0860989987850189, 0.971241533756256);(0.0323209501802921, 0, 0);0.215044349431992;2;0
320913;1030;50.16411;(-91.960, 1.091, 7.259);(5.574, 88.459, 357.546);VALID;(-0.225130528211594, 0.0802629441022873, 0.971017062664032);(0, 0, 0);VALID;(-0.227637320756912, 0.0741246044635773, 0.970920562744141);(-0.0323209501802921, 0, 0);0.201435789465904;VALID;(-0.222613826394081, 0.086397759616375, 0.971070826053619);(0.0323209501802921, 0, 0);0.216276064515114;2;0
320914;1030;50.16411;(-91.960, 1.091, 7.259);(5.574, 88.459, 357.546);VALID;(-0.224789217114449, 0.0804655179381371, 0.971079349517822);(0, 0, 0);VALID;(-0.226865634322166, 0.0741491317749023, 0.971099317073822);(-0.0323209501802921, 0, 0);0.201988950371742;VALID;(-0.222702875733376, 0.086778350174427, 0.971016466617584);(0.0323209501802921, 0, 0);0.213840365409851;2;0
320915;1031;50.189;(-91.785, 1.091, 7.264);(5.627, 88.486, 357.543);VALID;(-0.224740132689476, 0.0807375535368919, 0.971068143844604);(0, 0, 0);VALID;(-0.226250678300858, 0.0741760954260826, 0.971240699291229);(-0.0323209501802921, 0, 0);0.201909571886063;VALID;(-0.223219394683838, 0.0872953608632088, 0.970851480960846);(0.0323209501802921, 0, 0);0.213454142212868;2;0
320916;1031;50.189;(-91.785, 1.091, 7.264);(5.627, 88.486, 357.543);VALID;(-0.232253864407539, 0.0808316469192505, 0.969290673732758);(0, 0, 0);VALID;(-0.240658387541771, 0.0740005597472191, 0.967784821987152);(-0.0323209501802921, 0, 0);0.20166227221489;VALID;(-0.223821580410004, 0.0876530632376671, 0.970680594444275);(0.0323209501802921, 0, 0);0.213757067918777;2;0
320917;1031;50.189;(-91.785, 1.091, 7.264);(5.627, 88.486, 357.543);VALID;(-0.23977892100811, 0.0810348987579346, 0.967439591884613);(0, 0, 0);VALID;(-0.255080252885818, 0.0740445479750633, 0.964080631732941);(-0.0323209501802921, 0, 0);0.201451197266579;VALID;(-0.224407032132149, 0.0880014002323151, 0.970513880252838);(0.0323209501802921, 0, 0);0.213568985462189;2;0
320918;1032;50.21352;(-91.586, 1.090, 7.269);(5.701, 88.511, 357.584);VALID;(-0.243864968419075, 0.0815418660640717, 0.966375112533569);(0, 0, 0);VALID;(-0.261906743049622, 0.0745312348008156, 0.962210953235626);(-0.0323209501802921, 0, 0);0.19866144657135;VALID;(-0.225727587938309, 0.0885205268859863, 0.970160365104675);(0.0323209501802921, 0, 0);0.21605384349823;2;0.42674908041954
320919;1032;50.21352;(-91.586, 1.090, 7.269);(5.701, 88.511, 357.584);VALID;(-0.248683527112007, 0.0816579386591911, 0.965136528015137);(0, 0, 0);VALID;(-0.270478010177612, 0.0745689049363136, 0.959833920001984);(-0.0323209501802921, 0, 0);0.201377972960472;VALID;(-0.226751416921616, 0.0887017771601677, 0.969905018806458);(0.0323209501802921, 0, 0);0.215426251292229;2;0.524634897708893
320920;1032;50.21352;(-91.586, 1.090, 7.269);(5.701, 88.511, 357.584);VALID;(-0.252281188964844, 0.081894151866436, 0.964182317256927);(0, 0, 0);VALID;(-0.276668310165405, 0.0746421366930008, 0.95806223154068);(-0.0323209501802921, 0, 0);0.200982674956322;VALID;(-0.22772128880024, 0.0890900865197182, 0.969642162322998);(0.0323209501802921, 0, 0);0.215950638055801;2;0.544898748397827
320921;1033;50.24113;(-91.403, 1.090, 7.273);(5.760, 88.542, 357.569);VALID;(-0.254560708999634, 0.0821000039577484, 0.963565468788147);(0, 0, 0);VALID;(-0.280387610197067, 0.0748846456408501, 0.956961393356323);(-0.0323209501802921, 0, 0);0.201497539877892;VALID;(-0.228539645671844, 0.0892527401447296, 0.969434678554535);(0.0323209501802921, 0, 0);0.215340435504913;2;0.556617796421051
320922;1033;50.24113;(-91.403, 1.090, 7.273);(5.760, 88.542, 357.569);VALID;(-0.256198346614838, 0.0822524130344391, 0.963118314743042);(0, 0, 0);VALID;(-0.283024549484253, 0.0749502032995224, 0.956179678440094);(-0.0323209501802921, 0, 0);0.201567232608795;VALID;(-0.229161813855171, 0.0894870907068253, 0.969266176223755);(0.0323209501802921, 0, 0);0.214435338973999;2;0.561782419681549
320923;1034;50.2663;(-91.240, 1.090, 7.277);(5.782, 88.590, 357.546);VALID;(-0.257405787706375, 0.0823175832629204, 0.962790787220001);(0, 0, 0);VALID;(-0.285052686929703, 0.074988953769207, 0.955573976039886);(-0.0323209501802921, 0, 0);0.201955914497375;VALID;(-0.229534894227982, 0.0895745828747749, 0.969169795513153);(0.0323209501802921, 0, 0);0.21603325009346;2;0.582674145698547
320924;1034;50.2663;(-91.240, 1.090, 7.277);(5.782, 88.590, 357.546);VALID;(-0.258530050516129, 0.0825402662158012, 0.962470412254334);(0, 0, 0);VALID;(-0.286003053188324, 0.0750687345862389, 0.95528370141983);(-0.0323209501802921, 0, 0);0.201403900980949;VALID;(-0.230834156274796, 0.0899406298995018, 0.968827247619629);(0.0323209501802921, 0, 0);0.217578753829002;2;0.593057751655579
320925;1035;50.28855;(-91.082, 1.090, 7.281);(5.787, 88.617, 357.538);VALID;(-0.258692413568497, 0.0829188898205757, 0.962394237518311);(0, 0, 0);VALID;(-0.286868959665298, 0.0750703662633896, 0.955023884773254);(-0.0323209501802921, 0, 0);0.201177969574928;VALID;(-0.230280503630638, 0.0906919687986374, 0.968888998031616);(0.0323209501802921, 0, 0);0.215228110551834;2;0.609293937683105
320926;1035;50.28855;(-91.082, 1.090, 7.281);(5.787, 88.617, 357.538);VALID;(-0.258896470069885, 0.0832573175430298, 0.962310135364532);(0, 0, 0);VALID;(-0.28751215338707, 0.075006015598774, 0.954835534095764);(-0.0323209501802921, 0, 0);0.20129668712616;VALID;(-0.230036720633507, 0.091430127620697, 0.968877494335175);(0.0323209501802921, 0, 0);0.215365365147591;2;0.616172969341278
320927;1036;50.30996;(-90.907, 1.090, 7.285);(5.791, 88.699, 357.524);VALID;(-0.25904193520546, 0.0833453759551048, 0.962263405323029);(0, 0, 0);VALID;(-0.287943601608276, 0.0750937759876251, 0.95469856262207);(-0.0323209501802921, 0, 0);0.201590731739998;VALID;(-0.229891404509544, 0.0915169194340706, 0.968903839588165);(0.0323209501802921, 0, 0);0.216470420360565;2;0.62470531463623
320928;1036;50.30996;(-90.907, 1.090, 7.285);(5.791, 88.699, 357.524);VALID;(-0.259400725364685, 0.0836337432265282, 0.962141692638397);(0, 0, 0);VALID;(-0.288631975650787, 0.0748976096510887, 0.954506099224091);(-0.0323209501802921, 0, 0);0.201724007725716;VALID;(-0.229912891983986, 0.0922871530056, 0.96882563829422);(0.0323209501802921, 0, 0);0.215598791837692;2;0.628158748149872
320929;1036;50.30996;(-90.907, 1.090, 7.285);(5.791, 88.699, 357.524);VALID;(-0.255925178527832, 0.0839889347553253, 0.963041126728058);(0, 0, 0);VALID;(-0.283390879631042, 0.0753358379006386, 0.956040859222412);(-0.0323209501802921, 0, 0);0.203212693333626;VALID;(-0.228234738111496, 0.0925682708621025, 0.969195544719696);(0.0323209501802921, 0, 0);0.215962827205658;2;0.584735095500946
320930;1037;50.33359;(-90.710, 1.090, 7.289);(5.770, 88.800, 357.527);VALID;(-0.232606023550034, 0.0874095857143402, 0.968635141849518);(0, 0, 0);VALID;(-0.258347779512405, 0.0795038118958473, 0.962774932384491);(-0.0323209501802921, 0, 0);0.195499911904335;VALID;(-0.206687599420547, 0.0952489674091339, 0.973759651184082);(0.0323209501802921, 0, 0);0.21157132089138;2;0.248185962438583
320931;1037;50.33359;(-90.710, 1.090, 7.289);(5.770, 88.800, 357.527);VALID;(-0.163449659943581, 0.10484129935503, 0.980965077877045);(0.0323209501802921, 0, 0);INVALID;;;;VALID;(-0.163449659943581, 0.10484129935503, 0.980965077877045);(0.0323209501802921, 0, 0);0.207768514752388;2;0
320932;1038;50.35996;(-90.507, 1.090, 7.294);(5.744, 88.972, 357.581);VALID;(-0.124018602073193, 0.0245525613427162, 0.991976082324982);(0, 0, 0);VALID;(-0.16988617181778, -0.0639043375849724, 0.983389496803284);(-0.0323209501802921, 0, 0);0.190358459949493;VALID;(-0.0769105777144432, 0.11276388168335, 0.990640759468079);(0.0323209501802921, 0, 0);0.208120793104172;2;0
320933;1038;50.35996;(-90.507, 1.090, 7.294);(5.744, 88.972, 357.581);VALID;(-0.0468082241714001, 0.0490148849785328, 0.9977006316185);(0, 0, 0);VALID;(-0.0720266699790955, -0.0196417104452848, 0.997209310531616);(-0.0323209501802921, 0, 0);0.190047219395638;VALID;(-0.0213393568992615, 0.117409251630306, 0.992854297161102);(0.0323209501802921, 0, 0);0.209784463047981;2;0
320934;1038;50.35996;(-90.507, 1.090, 7.294);(5.744, 88.972, 357.581);VALID;(0.0130412168800831, 0.0777016878128052, 0.996891379356384);(0, 0, 0);VALID;(-0.00342301442287862, 0.0326393805444241, 0.999461352825165);(-0.0323209501802921, 0, 0);0.188614010810852;VALID;(0.0294753462076187, 0.122584633529186, 0.99202024936676);(0.0323209501802921, 0, 0);0.211971208453178;2;0
320935;1039;50.38682;(-90.315, 1.090, 7.297);(5.722, 89.170, 357.657);VALID;(0.0548475608229637, 0.100315645337105, 0.99344277381897);(0, 0, 0);VALID;(0.0367800369858742, 0.0696333199739456, 0.996894419193268);(-0.0323209501802921, 0, 0);0.186568483710289;VALID;(0.0728448927402496, 0.130869582295418, 0.988719761371613);(0.0323209501802921, 0, 0);0.213906332850456;2;0
320936;1039;50.38682;(-90.315, 1.090, 7.297);(5.722, 89.170, 357.657);VALID;(0.0709413141012192, 0.113636910915375, 0.990986347198486);(0, 0, 0);VALID;(0.0515562295913696, 0.0908096879720688, 0.994532823562622);(-0.0323209501802921, 0, 0);0.186717197299004;VALID;(0.0902618765830994, 0.13636077940464, 0.986538648605347);(0.0323209501802921, 0, 0);0.213906332850456;2;0
320937;1039;50.38682;(-90.315, 1.090, 7.297);(5.722, 89.170, 357.657);VALID;(0.0760226473212242, 0.121042236685753, 0.989731967449188);(0, 0, 0);VALID;(0.0590571239590645, 0.103316396474838, 0.992893755435944);(-0.0323209501802921, 0, 0);0.18702931702137;VALID;(0.0929416418075562, 0.138694003224373, 0.985964417457581);(0.0323209501802921, 0, 0);0.213906332850456;2;0
320938;1040;50.41201;(-90.125, 1.090, 7.301);(5.682, 89.411, 357.702);VALID;(0.0791047215461731, 0.124397821724415, 0.989074110984802);(0, 0, 0);VALID;(0.0635460168123245, 0.109441794455051, 0.991959869861603);(-0.0323209501802921, 0, 0);0.186837822198868;VALID;(0.0946259200572968, 0.139294862747192, 0.985719442367554);(0.0323209501802921, 0, 0);0.215116605162621;2;0
320939;1040;50.41201;(-90.125, 1.090, 7.301);(5.682, 89.411, 357.702);VALID;(0.0817338153719902, 0.126581475138664, 0.988583207130432);(0, 0, 0);VALID;(0.0665711611509323, 0.113118030130863, 0.99134886264801);(-0.0323209501802921, 0, 0);0.187572687864304;VALID;(0.0968622416257858, 0.139991894364357, 0.985403478145599);(0.0323209501802921, 0, 0);0.214191943407059;2;0
320940;1041;50.43682;(-89.937, 1.090, 7.305);(5.626, 89.717, 357.739);VALID;(0.0823497474193573, 0.127676293253899, 0.988391280174255);(0, 0, 0);VALID;(0.0671535432338715, 0.115183673799038, 0.991071701049805);(-0.0323209501802921, 0, 0);0.186136811971664;VALID;(0.0975134894251823, 0.140118598937988, 0.985321223735809);(0.0323209501802921, 0, 0);0.214176282286644;2;0
320941;1041;50.43682;(-89.937, 1.090, 7.305);(5.626, 89.717, 357.739);VALID;(0.0830430909991264, 0.127864897251129, 0.988308846950531);(0, 0, 0);VALID;(0.0688044652342796, 0.115544453263283, 0.990916430950165);(-0.0323209501802921, 0, 0);0.186628416180611;VALID;(0.0972517132759094, 0.140139147639275, 0.985344171524048);(0.0323209501802921, 0, 0);0.214699566364288;2;0
320942;1041;50.43682;(-89.937, 1.090, 7.305);(5.626, 89.717, 357.739);VALID;(0.0825208649039268, 0.127626657485962, 0.988383412361145);(0, 0, 0);VALID;(0.0685811638832092, 0.115287356078625, 0.990961909294128);(-0.0323209501802921, 0, 0);0.187736049294472;VALID;(0.0964314118027687, 0.139920875430107, 0.985455811023712);(0.0323209501802921, 0, 0);0.214604601264;2;0
320943;1042;50.46128;(-89.768, 1.090, 7.308);(5.605, 89.987, 357.771);VALID;(0.0817974731326103, 0.127202272415161, 0.988498210906982);(0, 0, 0);VALID;(0.0680375546216965, 0.114732831716537, 0.991063714027405);(-0.0323209501802921, 0, 0);0.187561005353928;VALID;(0.0955286473035812, 0.139627009630203, 0.985585391521454);(0.0323209501802921, 0, 0);0.214804500341415;2;0
320944;1042;50.46128;(-89.768, 1.090, 7.308);(5.605, 89.987, 357.771);VALID;(0.0810617953538895, 0.127015054225922, 0.988582909107208);(0, 0, 0);VALID;(0.0676813200116158, 0.114781051874161, 0.991082489490509);(-0.0323209501802921, 0, 0);0.187583029270172;VALID;(0.0944151133298874, 0.139206498861313, 0.985752165317535);(0.0323209501802921, 0, 0);0.214639917016029;2;0
320945;1043;50.48296;(-89.585, 1.090, 7.311);(5.632, 90.286, 357.789);VALID;(0.0803756788372993, 0.126862719655037, 0.988658487796783);(0, 0, 0);VALID;(0.0675983130931854, 0.114987827837467, 0.991064190864563);(-0.0323209501802921, 0, 0);0.189358308911324;VALID;(0.0931281223893166, 0.138698264956474, 0.985946238040924);(0.0323209501802921, 0, 0);0.214658960700035;2;0
320946;1043;50.48296;(-89.585, 1.090, 7.311);(5.632, 90.286, 357.789);VALID;(0.0794625654816628, 0.126411244273186, 0.988790094852448);(0, 0, 0);VALID;(0.0667676478624344, 0.114614188671112, 0.991163790225983);(-0.0323209501802921, 0, 0);0.186935603618622;VALID;(0.0921331718564034, 0.138169631361961, 0.986113905906677);(0.0323209501802921, 0, 0);0.214666694402695;2;0
320947;1044;50.50642;(-89.403, 1.090, 7.313);(5.665, 90.682, 357.775);VALID;(0.0779683664441109, 0.12623830139637, 0.988931179046631);(0, 0, 0);VALID;(0.065354697406292, 0.114770881831646, 0.991239845752716);(-0.0323209501802921, 0, 0);0.187134504318237;VALID;(0.0905589610338211, 0.1376683562994, 0.986329793930054);(0.0323209501802921, 0, 0);0.214463397860527;2;0
320948;1044;50.50642;(-89.403, 1.090, 7.313);(5.665, 90.682, 357.775);VALID;(0.0770225152373314, 0.125932961702347, 0.989044189453125);(0, 0, 0);VALID;(0.0642758309841156, 0.114528879523277, 0.99133837223053);(-0.0323209501802921, 0, 0);0.188592880964279;VALID;(0.0897462591528893, 0.137299537658691, 0.986455500125885);(0.0323209501802921, 0, 0);0.214266121387482;2;0
320949;1045;50.52953;(-89.190, 1.090, 7.317);(5.707, 91.167, 357.723);VALID;(0.0761624872684479, 0.125614047050476, 0.989151358604431);(0, 0, 0);VALID;(0.0635130852460861, 0.114276692271233, 0.99141663312912);(-0.0323209501802921, 0, 0);0.188769415020943;VALID;(0.0887895226478577, 0.136914506554604, 0.986595571041107);(0.0323209501802921, 0, 0);0.214707255363464;2;0
320950;1045;50.52953;(-89.190, 1.090, 7.317);(5.707, 91.167, 357.723);VALID;(0.0751896649599075, 0.125565469264984, 0.989231944084167);(0, 0, 0);VALID;(0.0623500272631645, 0.114254832267761, 0.991492986679077);(-0.0323209501802921, 0, 0);0.189198091626167;VALID;(0.0880068987607956, 0.13683870434761, 0.986676216125488);(0.0323209501802921, 0, 0);0.21197609603405;2;0
320951;1045;50.52953;(-89.190, 1.090, 7.317);(5.707, 91.167, 357.723);VALID;(0.0741784498095512, 0.125306189060211, 0.989341139793396);(0, 0, 0);VALID;(0.061232004314661, 0.114070579409599, 0.99158388376236);(-0.0323209501802921, 0, 0);0.189107626676559;VALID;(0.0871027335524559, 0.136504352092743, 0.986802756786346);(0.0323209501802921, 0, 0);0.214905589818954;2;0
320952;1046;50.55635;(-89.009, 1.090, 7.319);(5.701, 91.585, 357.688);VALID;(0.0734367817640305, 0.125140607357025, 0.989417433738709);(0, 0, 0);VALID;(0.0605597048997879, 0.114167548716068, 0.991613984107971);(-0.0323209501802921, 0, 0);0.189266011118889;VALID;(0.086292490363121, 0.136077225208282, 0.986932933330536);(0.0323209501802921, 0, 0);0.214657559990883;2;0
320953;1046;50.55635;(-89.009, 1.090, 7.319);(5.701, 91.585, 357.688);VALID;(0.0724343731999397, 0.124840803444386, 0.989529192447662);(0, 0, 0);VALID;(0.0597607009112835, 0.114186763763428, 0.991660237312317);(-0.0323209501802921, 0, 0);0.190344035625458;VALID;(0.085087850689888, 0.135460063815117, 0.987122416496277);(0.0323209501802921, 0, 0);0.213640436530113;2;0
