Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2179967;1000010959693280530;63851479246054;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2179987;1000010959793317349;63851479246156;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180007;1000010959893352459;63851479246256;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180027;1000010959993393622;63851479246353;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180047;1000010960093431788;63851479246456;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180067;1000010960193468001;63851479246587;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180087;1000010960293510200;63851479246655;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180107;1000010960393549412;63851479246755;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180127;1000010960493586353;63851479246855;(-0.379, 0.824, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180147;1000010960593629439;63851479246955;(-0.379, 0.824, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180167;1000010960693673815;63851479247056;(-0.379, 0.824, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180187;1000010960793711010;63851479247156;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180207;1000010960893745928;63851479247256;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180227;1000010960993787100;63851479247355;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180247;1000010961093826211;63851479247456;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180267;1000010961193862194;63851479247587;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180287;1000010961293904399;63851479247688;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180307;1000010961393943778;63851479247754;(-0.379, 0.824, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180327;1000010961493980600;63851479247855;(-0.379, 0.824, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180347;1000010961594015191;63851479247954;(-0.379, 0.824, 0.398);(0.017, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180367;1000010961694056118;63851479248088;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.553);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180387;1000010961794095643;63851479248190;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180407;1000010961894131262;63851479248255;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2180427;1000010961994173034;63851479248356;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.553);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2181946;1000010969592126648;63851479256383;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2181966;1000010969692163761;63851479256383;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2181986;1000010969792198656;63851479256383;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182006;1000010969892239619;63851479256383;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182026;1000010969992278066;63851479256383;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182046;1000010970092315191;63851479256477;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182066;1000010970192358268;63851479256575;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182086;1000010970292399009;63851479256676;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182106;1000010970392436727;63851479256777;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182126;1000010970492480471;63851479256876;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182146;1000010970592521433;63851479256977;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182166;1000010970692560054;63851479257076;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182186;1000010970792596062;63851479257176;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182206;1000010970892638953;63851479257278;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182226;1000010970992678644;63851479257377;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182246;1000010971092715543;63851479257478;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182266;1000010971192758637;63851479257577;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182286;1000010971292798965;63851479257679;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182306;1000010971392836271;63851479257776;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182326;1000010971492872767;63851479257876;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182346;1000010971592914259;63851479257976;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182366;1000010971692953093;63851479258075;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182386;1000010971792989406;63851479258177;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182406;1000010971893031933;63851479258277;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182426;1000010971993071565;63851479258378;(-0.379, 0.824, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182446;1000010972093108537;63851479258476;(-0.379, 0.824, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182466;1000010972193152877;63851479258576;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182486;1000010972293193645;63851479258677;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182506;1000010972393231723;63851479258776;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182526;1000010972493267104;63851479258878;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182546;1000010972593308754;63851479258976;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.553);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182566;1000010972693347602;63851479259079;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182586;1000010972793384304;63851479259177;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182606;1000010972893426959;63851479259277;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182626;1000010972993467595;63851479259378;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182646;1000010973093505101;63851479259477;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182666;1000010973193540544;63851479259577;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182686;1000010973293581509;63851479259676;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182706;1000010973393620722;63851479259776;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182726;1000010973493656940;63851479259876;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182746;1000010973593699137;63851479259978;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182766;1000010973693738415;63851479260076;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182786;1000010973793775337;63851479260176;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182806;1000010973893809559;63851479260276;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182826;1000010973993850403;63851479260376;(-0.379, 0.825, 0.398);(0.016, -0.832, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182846;1000010974093888813;63851479260478;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182866;1000010974193925253;63851479260576;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182886;1000010974293967169;63851479260676;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182906;1000010974394006385;63851479260777;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.013, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2182926;1000010974494043249;63851479260875;(-0.379, 0.825, 0.398);(0.016, -0.833, 0.012, 0.554);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
