FrameVarjo;UnityFrame;ExperimentTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
139859;1639;46.78395;(0.051, 1.243, -1.527);(7.339, 27.793, 2.484);VALID;(0.0311927329748869, 0.0895515233278275, 0.995493590831757);(0, 0, 0);VALID;(0.0321897082030773, 0.0907758101820946, 0.995350956916809);(-0.0323680005967617, 0, 0);0.151146963238716;VALID;(0.0301956795156002, 0.0883270055055618, 0.995633721351624);(0.0323680005967617, 0, 0);0.168726056814194;2;0
139860;1640;46.7998;(0.051, 1.243, -1.527);(7.328, 27.807, 2.492);VALID;(0.0307625345885754, 0.089358277618885, 0.995524346828461);(0, 0, 0);VALID;(0.0316737480461597, 0.0907273665070534, 0.99537193775177);(-0.0323680005967617, 0, 0);0.151183992624283;VALID;(0.0298512373119593, 0.0879889503121376, 0.995674073696136);(0.0323680005967617, 0, 0);0.168245285749435;2;0
139861;1640;46.7998;(0.051, 1.243, -1.527);(7.328, 27.807, 2.492);VALID;(0.0305790826678276, 0.0893976464867592, 0.995526492595673);(0, 0, 0);VALID;(0.0314276367425919, 0.0906533151865005, 0.995386481285095);(-0.0323680005967617, 0, 0);0.150692269206047;VALID;(0.0297304578125477, 0.0881417766213417, 0.995664179325104);(0.0323680005967617, 0, 0);0.166929885745049;2;0
139862;1641;46.81617;(0.051, 1.243, -1.527);(7.319, 27.825, 2.503);VALID;(0.0303233824670315, 0.0895778760313988, 0.995518088340759);(0, 0, 0);VALID;(0.0311102215200663, 0.0907361581921577, 0.995388925075531);(-0.0323680005967617, 0, 0);0.150638490915298;VALID;(0.0295364838093519, 0.0884194150567055, 0.995645344257355);(0.0323680005967617, 0, 0);0.166958600282669;2;9.47174630709924E-05
139863;1642;46.83366;(0.051, 1.243, -1.527);(7.312, 27.826, 2.515);VALID;(0.0300832018256187, 0.0897921919822693, 0.995506107807159);(0, 0, 0);VALID;(0.0308233126997948, 0.0908340886235237, 0.995388925075531);(-0.0323680005967617, 0, 0);0.150376603007317;VALID;(0.0293430406600237, 0.0887501463294029, 0.995621621608734);(0.0323680005967617, 0, 0);0.166846603155136;2;0.373627543449402
139864;1642;46.83366;(0.051, 1.243, -1.527);(7.312, 27.826, 2.515);VALID;(0.0300049129873514, 0.0900103598833084, 0.99548876285553);(0, 0, 0);VALID;(0.0307063814252615, 0.0909735187888145, 0.99537980556488);(-0.0323680005967617, 0, 0);0.150421679019928;VALID;(0.0293034035712481, 0.0890470743179321, 0.995596289634705);(0.0323680005967617, 0, 0);0.166690066456795;2;0.637611746788025
139865;1643;46.84981;(0.052, 1.243, -1.527);(7.303, 27.833, 2.508);VALID;(0.0299657993018627, 0.0901553556323051, 0.99547678232193);(0, 0, 0);VALID;(0.0305821765214205, 0.0910285040736198, 0.995378613471985);(-0.0323680005967617, 0, 0);0.149879395961761;VALID;(0.0293493885546923, 0.0892820954322815, 0.995573878288269);(0.0323680005967617, 0, 0);0.166743725538254;2;0.806532919406891
139866;1643;46.84981;(0.052, 1.243, -1.527);(7.303, 27.833, 2.508);VALID;(0.0298394560813904, 0.0903081819415092, 0.995466768741608);(0, 0, 0);VALID;(0.0303261540830135, 0.0911184474825859, 0.995378196239471);(-0.0323680005967617, 0, 0);0.149265438318253;VALID;(0.0293527320027351, 0.0894978269934654, 0.995554387569427);(0.0323680005967617, 0, 0);0.166398525238037;2;0.92425012588501
139867;1644;46.86637;(0.052, 1.243, -1.527);(7.317, 27.835, 2.510);VALID;(0.0297101009637117, 0.090408556163311, 0.995461523532867);(0, 0, 0);VALID;(0.0301048699766397, 0.0911373496055603, 0.995383203029633);(-0.0323680005967617, 0, 0);0.149185597896576;VALID;(0.0293153114616871, 0.0896797031164169, 0.995539128780365);(0.0323680005967617, 0, 0);0.166398525238037;2;1
139868;1645;46.8833;(0.052, 1.243, -1.527);(7.317, 27.832, 2.534);VALID;(0.0296505093574524, 0.0905303135514259, 0.995452225208282);(0, 0, 0);VALID;(0.029895456507802, 0.0912209078669548, 0.995381832122803);(-0.0323680005967617, 0, 0);0.148874253034592;VALID;(0.0294055491685867, 0.0898396745324135, 0.995522022247314);(0.0323680005967617, 0, 0);0.166032299399376;2;1
139869;1645;46.8833;(0.052, 1.243, -1.527);(7.317, 27.832, 2.534);VALID;(0.0297142025083303, 0.0906357318162918, 0.995440721511841);(0, 0, 0);VALID;(0.0298588275909424, 0.0912673324346542, 0.99537867307663);(-0.0323680005967617, 0, 0);0.148820281028748;VALID;(0.0295695643872023, 0.090004101395607, 0.995502352714539);(0.0323680005967617, 0, 0);0.165726125240326;2;1
139870;1646;46.89998;(0.051, 1.243, -1.527);(7.340, 27.818, 2.560);VALID;(0.0297408383339643, 0.0907347649335861, 0.995430886745453);(0, 0, 0);VALID;(0.0297743026167154, 0.0913177728652954, 0.995376586914063);(-0.0323680005967617, 0, 0);0.148273557424545;VALID;(0.0297073647379875, 0.0901517271995544, 0.995484888553619);(0.0323680005967617, 0, 0);0.165549710392952;2;1
139871;1646;46.89998;(0.051, 1.243, -1.527);(7.340, 27.818, 2.560);VALID;(0.029779402539134, 0.0907756388187408, 0.995425999164581);(0, 0, 0);VALID;(0.0297962315380573, 0.0912814438343048, 0.995379269123077);(-0.0323680005967617, 0, 0);0.14777971804142;VALID;(0.029762564226985, 0.0902698114514351, 0.995472550392151);(0.0323680005967617, 0, 0);0.165667399764061;2;1
139872;1647;46.91648;(0.051, 1.243, -1.527);(7.358, 27.803, 2.576);VALID;(0.0298189371824265, 0.0909200683236122, 0.99541163444519);(0, 0, 0);VALID;(0.0297075230628252, 0.0912740752100945, 0.995382606983185);(-0.0323680005967617, 0, 0);0.147383913397789;VALID;(0.0299303494393826, 0.0905660539865494, 0.995440602302551);(0.0323680005967617, 0, 0);0.165573224425316;2;1
139873;1648;46.93447;(0.051, 1.243, -1.527);(7.369, 27.790, 2.576);VALID;(0.029916986823082, 0.0910677239298821, 0.995395243167877);(0, 0, 0);VALID;(0.0296907257288694, 0.0913504958152771, 0.995376110076904);(-0.0323680005967617, 0, 0);0.147255524992943;VALID;(0.0301432460546494, 0.0907849445939064, 0.995414197444916);(0.0323680005967617, 0, 0);0.164749071002007;2;1
139874;1648;46.93447;(0.051, 1.243, -1.527);(7.369, 27.790, 2.576);VALID;(0.0299720168113709, 0.0912705957889557, 0.995374977588654);(0, 0, 0);VALID;(0.0295503512024879, 0.0913943648338318, 0.995376229286194);(-0.0323680005967617, 0, 0);0.146474346518517;VALID;(0.0303936749696732, 0.0911468043923378, 0.995373547077179);(0.0323680005967617, 0, 0);0.164824575185776;2;1
139875;1649;46.94983;(0.051, 1.243, -1.527);(7.390, 27.772, 2.549);VALID;(0.0300417207181454, 0.0916213542222977, 0.995340645313263);(0, 0, 0);VALID;(0.0293934028595686, 0.0915485545992851, 0.99536669254303);(-0.0323680005967617, 0, 0);0.146560490131378;VALID;(0.0306900274008513, 0.0916941165924072, 0.995314180850983);(0.0323680005967617, 0, 0);0.164341494441032;2;1
139876;1649;46.94983;(0.051, 1.243, -1.527);(7.390, 27.772, 2.549);VALID;(0.0301586519926786, 0.0921912714838982, 0.995284497737885);(0, 0, 0);VALID;(0.0291468128561974, 0.0918233320116997, 0.995348632335663);(-0.0323680005967617, 0, 0);0.146013647317886;VALID;(0.0311704557389021, 0.0925590991973877, 0.995219171047211);(0.0323680005967617, 0, 0);0.16391459107399;2;1
139877;1650;46.96705;(0.051, 1.243, -1.527);(7.418, 27.766, 2.514);VALID;(0.0306586418300867, 0.0932543128728867, 0.995170176029205);(0, 0, 0);VALID;(0.0291605852544308, 0.0925729796290398, 0.995278835296631);(-0.0323680005967617, 0, 0);0.14437472820282;VALID;(0.0321566164493561, 0.0939353853464127, 0.995058834552765);(0.0323680005967617, 0, 0);0.163000613451004;2;1
139878;1651;46.98291;(0.051, 1.243, -1.527);(7.447, 27.763, 2.506);VALID;(0.035127867013216, 0.0946768671274185, 0.994888067245483);(0, 0, 0);VALID;(0.0307789333164692, 0.0936943516135216, 0.995125114917755);(-0.0323680005967617, 0, 0);0.142009347677231;VALID;(0.039476104080677, 0.0956574976444244, 0.994631230831146);(0.0323680005967617, 0, 0);0.164150401949883;2;1
139879;1651;46.98291;(0.051, 1.243, -1.527);(7.447, 27.763, 2.506);VALID;(0.0431413277983665, 0.0966130346059799, 0.994386613368988);(0, 0, 0);VALID;(0.0373340100049973, 0.0966746658086777, 0.994615614414215);(-0.0323680005967617, 0, 0);0.145308747887611;VALID;(0.0489471890032291, 0.0965481325984001, 0.994124054908752);(0.0323680005967617, 0, 0);0.163441583514214;2;0.997772872447968
139880;1652;46.99949;(0.051, 1.243, -1.527);(7.475, 27.769, 2.528);VALID;(0.047507107257843, 0.098261259496212, 0.994026064872742);(0, 0, 0);VALID;(0.0411398075520992, 0.0990192368626595, 0.9942347407341);(-0.0323680005967617, 0, 0);0.143876627087593;VALID;(0.0538724474608898, 0.0974992364645004, 0.993776440620422);(0.0323680005967617, 0, 0);0.164075553417206;2;0.933417975902557
139881;1653;47.01585;(0.051, 1.243, -1.527);(7.493, 27.770, 2.556);VALID;(0.0505580380558968, 0.098531648516655, 0.99384880065918);(0, 0, 0);VALID;(0.0430643744766712, 0.098950982093811, 0.994160056114197);(-0.0323680005967617, 0, 0);0.141803205013275;VALID;(0.0580488480627537, 0.098106749355793, 0.993481457233429);(0.0323680005967617, 0, 0);0.163533046841621;2;0.893954396247864
139882;1653;47.01585;(0.051, 1.243, -1.527);(7.493, 27.770, 2.556);VALID;(0.0536980777978897, 0.0985589772462845, 0.993681371212006);(0, 0, 0);VALID;(0.0444584973156452, 0.099091961979866, 0.994084596633911);(-0.0323680005967617, 0, 0);0.140915185213089;VALID;(0.062933050096035, 0.0980175361037254, 0.993192851543427);(0.0323680005967617, 0, 0);0.162911251187325;2;0.853525161743164
139883;1654;47.03435;(0.051, 1.243, -1.527);(7.513, 27.774, 2.567);VALID;(0.0567597933113575, 0.0981738269329071, 0.993549287319183);(0, 0, 0);VALID;(0.0477576479315758, 0.098473072052002, 0.993993103504181);(-0.0323680005967617, 0, 0);0.141220673918724;VALID;(0.0657573193311691, 0.097866602241993, 0.993024706840515);(0.0323680005967617, 0, 0);0.163252398371696;2;0.812612652778625
139884;1654;47.03435;(0.051, 1.243, -1.527);(7.513, 27.774, 2.567);VALID;(0.0585594922304153, 0.0978059247136116, 0.993481159210205);(0, 0, 0);VALID;(0.0506118647754192, 0.0978926122188568, 0.993909180164337);(-0.0323680005967617, 0, 0);0.142301440238953;VALID;(0.0665034055709839, 0.0977130308747292, 0.992990136146545);(0.0323680005967617, 0, 0);0.162392690777779;2;0.788440525531769
139885;1655;47.04994;(0.051, 1.243, -1.527);(7.521, 27.781, 2.566);VALID;(0.0601351298391819, 0.0974966064095497, 0.99341744184494);(0, 0, 0);VALID;(0.0529152862727642, 0.0973826348781586, 0.99383932352066);(-0.0323680005967617, 0, 0);0.141065657138824;VALID;(0.0673518255352974, 0.0976054817438126, 0.992943525314331);(0.0323680005967617, 0, 0);0.162703052163124;2;0.768266260623932
139886;1655;47.04994;(0.051, 1.243, -1.527);(7.521, 27.781, 2.566);VALID;(0.0616402924060822, 0.0973816365003586, 0.99333643913269);(0, 0, 0);VALID;(0.0549945347011089, 0.0970945060253143, 0.993754625320435);(-0.0323680005967617, 0, 0);0.142811477184296;VALID;(0.068283312022686, 0.0976644307374954, 0.992874145507813);(0.0323680005967617, 0, 0);0.162673875689507;2;0.748958945274353
139887;1656;47.06676;(0.051, 1.243, -1.527);(7.504, 27.778, 2.565);VALID;(0.062444880604744, 0.0972402766346931, 0.993300020694733);(0, 0, 0);VALID;(0.0566242635250092, 0.0968517363071442, 0.99368679523468);(-0.0323680005967617, 0, 0);0.143324539065361;VALID;(0.0682633593678474, 0.0976254940032959, 0.992879331111908);(0.0323680005967617, 0, 0);0.162284076213837;2;0.739192247390747
139888;1657;47.08295;(0.051, 1.243, -1.527);(7.490, 27.780, 2.554);VALID;(0.0632946640253067, 0.0970626696944237, 0.993263602256775);(0, 0, 0);VALID;(0.0579113811254501, 0.0965898633003235, 0.993638098239899);(-0.0323680005967617, 0, 0);0.142800390720367;VALID;(0.068676084280014, 0.0975326299667358, 0.992860019207001);(0.0323680005967617, 0, 0);0.161996200680733;2;0.728517949581146
139889;1657;47.08295;(0.051, 1.243, -1.527);(7.490, 27.780, 2.554);VALID;(0.0641413554549217, 0.0968783870339394, 0.993227303028107);(0, 0, 0);VALID;(0.0591021589934826, 0.0962978824973106, 0.993596315383911);(-0.0323680005967617, 0, 0);0.142925053834915;VALID;(0.0691788867115974, 0.0974563881754875, 0.992832601070404);(0.0323680005967617, 0, 0);0.162134081125259;2;0.717570781707764
139890;1658;47.10017;(0.051, 1.243, -1.527);(7.489, 27.765, 2.551);VALID;(0.0647306814789772, 0.0966802015900612, 0.993208348751068);(0, 0, 0);VALID;(0.0599044002592564, 0.0960198119282722, 0.993575215339661);(-0.0323680005967617, 0, 0);0.142755895853043;VALID;(0.0695554167032242, 0.0973382815718651, 0.992817878723145);(0.0323680005967617, 0, 0);0.161754623055458;2;0.709468543529511
139891;1658;47.10017;(0.051, 1.243, -1.527);(7.489, 27.765, 2.551);VALID;(0.0651684477925301, 0.096486933529377, 0.99319851398468);(0, 0, 0);VALID;(0.0605438649654388, 0.0957224443554878, 0.993565142154694);(-0.0323680005967617, 0, 0);0.142741575837135;VALID;(0.0697915926575661, 0.0972492843866348, 0.992810010910034);(0.0323680005967617, 0, 0);0.162045195698738;2;0.704767465591431
139892;1659;47.11674;(0.051, 1.243, -1.527);(7.483, 27.770, 2.549);VALID;(0.0656166970729828, 0.0963085740804672, 0.993186354637146);(0, 0, 0);VALID;(0.0611427091062069, 0.0954319462180138, 0.993556380271912);(-0.0323680005967617, 0, 0);0.142739146947861;VALID;(0.0700893104076386, 0.0971831902861595, 0.992795526981354);(0.0323680005967617, 0, 0);0.161699682474136;2;0.700404703617096
139893;1660;47.13299;(0.051, 1.243, -1.527);(7.491, 27.758, 2.555);VALID;(0.0659415274858475, 0.0960760936141014, 0.993187367916107);(0, 0, 0);VALID;(0.0615424513816834, 0.0950665846467018, 0.993566751480103);(-0.0323680005967617, 0, 0);0.142579019069672;VALID;(0.070339247584343, 0.0970836356282234, 0.992787539958954);(0.0323680005967617, 0, 0);0.161896631121635;2;0.697707772254944
139894;1660;47.13299;(0.051, 1.243, -1.527);(7.491, 27.758, 2.555);VALID;(0.066325418651104, 0.0958437100052834, 0.993184208869934);(0, 0, 0);VALID;(0.0619386211037636, 0.0946721956133842, 0.993579804897308);(-0.0323680005967617, 0, 0);0.142433390021324;VALID;(0.0707108378410339, 0.0970132276415825, 0.992768049240112);(0.0323680005967617, 0, 0);0.161810889840126;2;0.696425795555115
139895;1661;47.14981;(0.051, 1.243, -1.527);(7.498, 27.760, 2.558);VALID;(0.0665261596441269, 0.0955708622932434, 0.993197083473206);(0, 0, 0);VALID;(0.0622732043266296, 0.0942613631486893, 0.99359792470932);(-0.0323680005967617, 0, 0);0.14274999499321;VALID;(0.0707777887582779, 0.0968784540891647, 0.992776453495026);(0.0323680005967617, 0, 0);0.161797642707825;2;0.699942469596863
139896;1661;47.14981;(0.051, 1.243, -1.527);(7.498, 27.760, 2.558);VALID;(0.0667921751737595, 0.0952890738844872, 0.993206322193146);(0, 0, 0);VALID;(0.0627051368355751, 0.0938011333346367, 0.993614315986633);(-0.0323680005967617, 0, 0);0.142394527792931;VALID;(0.0708779394626617, 0.0967752039432526, 0.99277937412262);(0.0323680005967617, 0, 0);0.161606967449188;2;0.711296796798706
139897;1662;47.16717;(0.051, 1.243, -1.527);(7.496, 27.755, 2.587);VALID;(0.0670369938015938, 0.0950530171394348, 0.993212461471558);(0, 0, 0);VALID;(0.0630423724651337, 0.0934397876262665, 0.99362701177597);(-0.0323680005967617, 0, 0);0.142302349209785;VALID;(0.0710303634405136, 0.0966644734144211, 0.99277925491333);(0.0323680005967617, 0, 0);0.161111816763878;2;0.773727715015411
139898;1663;47.18335;(0.051, 1.243, -1.527);(7.489, 27.755, 2.581);VALID;(0.0671440064907074, 0.0947332754731178, 0.993235766887665);(0, 0, 0);VALID;(0.0632916167378426, 0.0930651351809502, 0.993646323680878);(-0.0323680005967617, 0, 0);0.142282053828239;VALID;(0.0709952041506767, 0.09639972448349, 0.992807507514954);(0.0323680005967617, 0, 0);0.161502227187157;2;0.88719230890274
139899;1663;47.18335;(0.051, 1.243, -1.527);(7.489, 27.755, 2.581);VALID;(0.067237600684166, 0.0944213718175888, 0.993259131908417);(0, 0, 0);VALID;(0.0635204836726189, 0.0926932096481323, 0.993666529655457);(-0.0323680005967617, 0, 0);0.14200097322464;VALID;(0.0709535703063011, 0.0961479246616364, 0.99283492565155);(0.0323680005967617, 0, 0);0.161502227187157;2;0.949558436870575
139900;1664;47.19963;(0.051, 1.243, -1.527);(7.481, 27.748, 2.548);VALID;(0.0673114582896233, 0.0941340625286102, 0.993281424045563);(0, 0, 0);VALID;(0.0636873543262482, 0.0923567265272141, 0.993687152862549);(-0.0323680005967617, 0, 0);0.141859740018845;VALID;(0.07093445956707, 0.0959098488092422, 0.992859303951263);(0.0323680005967617, 0, 0);0.161502227187157;2;0.989243447780609
139901;1665;47.21653;(0.051, 1.243, -1.527);(7.474, 27.765, 2.537);VALID;(0.0675211772322655, 0.0938655436038971, 0.993292570114136);(0, 0, 0);VALID;(0.0638014748692513, 0.0919593274593353, 0.993716657161713);(-0.0323680005967617, 0, 0);0.142083615064621;VALID;(0.0712396875023842, 0.0957701131701469, 0.992850959300995);(0.0323680005967617, 0, 0);0.161151796579361;2;1
139902;1665;47.21653;(0.051, 1.243, -1.527);(7.474, 27.765, 2.537);VALID;(0.0677638649940491, 0.0936575382947922, 0.993295669555664);(0, 0, 0);VALID;(0.0640124902129173, 0.0916497781872749, 0.993731737136841);(-0.0323680005967617, 0, 0);0.141734063625336;VALID;(0.0715140104293823, 0.0956635847687721, 0.992841482162476);(0.0323680005967617, 0, 0);0.161151796579361;2;1
139903;1666;47.23273;(0.051, 1.243, -1.527);(7.462, 27.771, 2.527);VALID;(0.0679600089788437, 0.0935016423463821, 0.993296980857849);(0, 0, 0);VALID;(0.0641765296459198, 0.0914284735918045, 0.993741512298584);(-0.0323680005967617, 0, 0);0.141687154769897;VALID;(0.0717422068119049, 0.0955730527639389, 0.992833733558655);(0.0323680005967617, 0, 0);0.161151796579361;2;1
139904;1666;47.23273;(0.051, 1.243, -1.527);(7.462, 27.771, 2.527);VALID;(0.0681247189640999, 0.0932888761162758, 0.993305683135986);(0, 0, 0);VALID;(0.0642737522721291, 0.0911756157875061, 0.9937584400177);(-0.0323680005967617, 0, 0);0.142140433192253;VALID;(0.0719743520021439, 0.0954003185033798, 0.99283355474472);(0.0323680005967617, 0, 0);0.160722896456718;2;1
139905;1667;47.24938;(0.051, 1.243, -1.527);(7.463, 27.784, 2.537);VALID;(0.0682206228375435, 0.0930752530694008, 0.993319153785706);(0, 0, 0);VALID;(0.064294159412384, 0.0909700244665146, 0.993775963783264);(-0.0323680005967617, 0, 0);0.141974553465843;VALID;(0.0721457153558731, 0.0951786190271378, 0.992842376232147);(0.0323680005967617, 0, 0);0.160281226038933;2;1
139906;1668;47.26658;(0.051, 1.243, -1.527);(7.462, 27.805, 2.545);VALID;(0.068403385579586, 0.0928664579987526, 0.993326127529144);(0, 0, 0);VALID;(0.0643721371889114, 0.0907590016722679, 0.993790209293365);(-0.0323680005967617, 0, 0);0.141906023025513;VALID;(0.0724332109093666, 0.0949719771742821, 0.992841243743896);(0.0323680005967617, 0, 0);0.159989908337593;2;1
139907;1668;47.26658;(0.051, 1.243, -1.527);(7.462, 27.805, 2.545);VALID;(0.0685411170125008, 0.0926605090498924, 0.993335843086243);(0, 0, 0);VALID;(0.0645264461636543, 0.0905700922012329, 0.993797481060028);(-0.0323680005967617, 0, 0);0.141869202256203;VALID;(0.0725543797016144, 0.0947490110993385, 0.992853701114655);(0.0323680005967617, 0, 0);0.160479381680489;2;1
139908;1669;47.28294;(0.051, 1.243, -1.527);(7.462, 27.816, 2.539);VALID;(0.0686469823122025, 0.0924649313092232, 0.993346810340881);(0, 0, 0);VALID;(0.0646186396479607, 0.0903245359659195, 0.993813812732697);(-0.0323680005967617, 0, 0);0.141750514507294;VALID;(0.0726738795638084, 0.0946033895015717, 0.992858827114105);(0.0323680005967617, 0, 0);0.159948542714119;2;1
139909;1669;47.28294;(0.051, 1.243, -1.527);(7.462, 27.816, 2.539);VALID;(0.0688013955950737, 0.0922398418188095, 0.993357002735138);(0, 0, 0);VALID;(0.0647457838058472, 0.0901326984167099, 0.993822932243347);(-0.0323680005967617, 0, 0);0.141522198915482;VALID;(0.0728555470705032, 0.0943450331687927, 0.992870151996613);(0.0323680005967617, 0, 0);0.159184485673904;2;1
139910;1670;47.29906;(0.051, 1.243, -1.527);(7.453, 27.842, 2.529);VALID;(0.068958654999733, 0.0920221284031868, 0.993366301059723);(0, 0, 0);VALID;(0.0649015158414841, 0.0899592638015747, 0.993828535079956);(-0.0323680005967617, 0, 0);0.141175583004951;VALID;(0.0730143561959267, 0.0940830707550049, 0.992883324623108);(0.0323680005967617, 0, 0);0.159186065196991;2;1
139911;1671;47.31595;(0.051, 1.243, -1.527);(7.430, 27.874, 2.518);VALID;(0.0696065276861191, 0.0918783619999886, 0.993334412574768);(0, 0, 0);VALID;(0.0651527866721153, 0.0899029597640038, 0.993817150592804);(-0.0323680005967617, 0, 0);0.140742421150208;VALID;(0.0740586072206497, 0.0938515588641167, 0.992827892303467);(0.0323680005967617, 0, 0);0.159677356481552;2;1
139912;1671;47.31595;(0.051, 1.243, -1.527);(7.430, 27.874, 2.518);VALID;(0.0783218890428543, 0.0905941873788834, 0.992803275585175);(0, 0, 0);VALID;(0.0711447969079018, 0.0898216217756271, 0.99341356754303);(-0.0323680005967617, 0, 0);0.139152303338051;VALID;(0.0854948759078979, 0.0913620069622993, 0.99214094877243);(0.0323680005967617, 0, 0);0.160618409514427;2;1
139913;1672;47.33305;(0.051, 1.243, -1.527);(7.405, 27.922, 2.505);VALID;(0.121543437242508, 0.0866854935884476, 0.988793611526489);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.121543437242508, 0.0866854935884476, 0.988793611526489);(0.0323680005967617, 0, 0);0.163122594356537;2;0.42193678021431
139914;1672;47.33305;(0.051, 1.243, -1.527);(7.405, 27.922, 2.505);VALID;(0.171395942568779, 0.080789715051651, 0.981884121894836);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.171395942568779, 0.080789715051651, 0.981884121894836);(0.0323680005967617, 0, 0);0.163970649242401;2;0
139915;1673;47.34958;(0.051, 1.243, -1.527);(7.388, 27.978, 2.489);VALID;(0.0543275997042656, -0.0326574929058552, 0.997988998889923);(0, 0, 0);VALID;(-0.114421710371971, -0.138248071074486, 0.983765780925751);(-0.0323680005967617, 0, 0);0.147186443209648;VALID;(0.220913141965866, 0.0742337703704834, 0.972464263439178);(0.0323680005967617, 0, 0);0.165359377861023;2;0
139916;1674;47.36612;(0.051, 1.243, -1.528);(7.371, 28.049, 2.475);VALID;(0.261222690343857, 0.0674333348870277, 0.962920248508453);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.261222690343857, 0.0674333348870277, 0.962920248508453);(0.0323680005967617, 0, 0);0.16605107486248;2;0
139917;1674;47.36612;(0.051, 1.243, -1.528);(7.371, 28.049, 2.475);INVALID;;;INVALID;;;;INVALID;;;;;
139918;1675;47.38297;(0.051, 1.243, -1.528);(7.337, 28.141, 2.468);VALID;(0.261222690343857, 0.0674333348870277, 0.962920248508453);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.261222690343857, 0.0674333348870277, 0.962920248508453);(0.0323680005967617, 0, 0);0.166181534528732;2;0
139919;1675;47.38297;(0.051, 1.243, -1.528);(7.337, 28.141, 2.468);VALID;(0.261222690343857, 0.0674333348870277, 0.962920248508453);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.261222690343857, 0.0674333348870277, 0.962920248508453);(0.0323680005967617, 0, 0);0.166540995240211;2;0
139920;1676;47.39927;(0.052, 1.243, -1.528);(7.301, 28.321, 2.500);VALID;(0.306153833866119, 0.0583827011287212, 0.950190126895905);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.306153833866119, 0.0583827011287212, 0.950190126895905);(0.0323680005967617, 0, 0);0.166382879018784;2;0
139921;1677;47.4161;(0.052, 1.243, -1.528);(7.264, 28.574, 2.558);VALID;(0.327447354793549, 0.0510304979979992, 0.943490386009216);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.327447354793549, 0.0510304979979992, 0.943490386009216);(0.0323680005967617, 0, 0);0.166390001773834;2;0
139922;1677;47.4161;(0.052, 1.243, -1.528);(7.264, 28.574, 2.558);VALID;(0.337318301200867, 0.045765545219183, 0.940277576446533);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.337318301200867, 0.045765545219183, 0.940277576446533);(0.0323680005967617, 0, 0);0.166065216064453;2;0
139923;1678;47.43401;(0.053, 1.243, -1.528);(7.246, 28.859, 2.607);VALID;(0.341838449239731, 0.0420568659901619, 0.938817203044891);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.341838449239731, 0.0420568659901619, 0.938817203044891);(0.0323680005967617, 0, 0);0.165276318788528;2;0
139924;1678;47.43401;(0.053, 1.243, -1.528);(7.246, 28.859, 2.607);VALID;(0.343290239572525, 0.0392615385353565, 0.938408434391022);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.343290239572525, 0.0392615385353565, 0.938408434391022);(0.0323680005967617, 0, 0);0.164983317255974;2;0
139925;1679;47.44949;(0.053, 1.243, -1.528);(7.210, 29.214, 2.651);VALID;(0.343746215105057, 0.0376272425055504, 0.938308417797089);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.343746215105057, 0.0376272425055504, 0.938308417797089);(0.0323680005967617, 0, 0);0.164557099342346;2;0
139926;1680;47.46638;(0.054, 1.243, -1.529);(7.174, 29.646, 2.722);VALID;(0.343282252550125, 0.0363227277994156, 0.938529670238495);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.343282252550125, 0.0363227277994156, 0.938529670238495);(0.0323680005967617, 0, 0);0.164277791976929;2;0
139927;1680;47.46638;(0.054, 1.243, -1.529);(7.174, 29.646, 2.722);VALID;(0.342278689146042, 0.0350254029035568, 0.938945412635803);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.342278689146042, 0.0350254029035568, 0.938945412635803);(0.0323680005967617, 0, 0);0.163542672991753;2;0
139928;1681;47.4833;(0.054, 1.243, -1.529);(7.134, 30.149, 2.801);VALID;(0.34126278758049, 0.0341013371944427, 0.939349114894867);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.34126278758049, 0.0341013371944427, 0.939349114894867);(0.0323680005967617, 0, 0);0.163253620266914;2;0
139929;1681;47.4833;(0.054, 1.243, -1.529);(7.134, 30.149, 2.801);VALID;(0.339940339326859, 0.0332674458622932, 0.939858436584473);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.339940339326859, 0.0332674458622932, 0.939858436584473);(0.0323680005967617, 0, 0);0.162339523434639;2;0
139930;1682;47.49924;(0.055, 1.243, -1.529);(7.095, 30.710, 2.901);VALID;(0.338360518217087, 0.0325180552899837, 0.940454542636871);(0.0323680005967617, 0, 0);INVALID;;;;VALID;(0.338360518217087, 0.0325180552899837, 0.940454542636871);(0.0323680005967617, 0, 0);0.162667036056519;2;0
