Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
191764;1000950729757767311;63852430610460;(0.073, 1.275, -0.079);(-0.004, -0.108, -0.019, 0.994);VALID;(0.011, -0.051, 0.999);(0.000, 0.000, 0.000);70.675;VALID;(0.103, -0.046, 0.994);(-0.035, 0.000, 0.000);0.244;2.977;12.214;VALID;(0.178, -0.210, 0.961);(0.035, 0.000, 0.000);0.347;4.376;12.595;2;0;ETC_Windshield
191765;1000950729762767258;63852430610460;(0.073, 1.275, -0.079);(-0.004, -0.108, -0.019, 0.994);VALID;(-0.008, -0.033, 0.999);(0.000, 0.000, 0.000);70.675;VALID;(0.097, -0.037, 0.995);(-0.035, 0.000, 0.000);0.241;2.947;12.214;VALID;(0.060, -0.126, 0.990);(0.035, 0.000, 0.000);0.349;4.399;12.595;0.2849072;0;ETC_Windshield
191766;1000950729767767341;63852430610460;(0.073, 1.275, -0.079);(-0.004, -0.108, -0.019, 0.994);VALID;(-0.018, -0.028, 0.999);(0.000, 0.000, 0.000);70.675;VALID;(0.093, -0.033, 0.995);(-0.035, 0.000, 0.000);0.237;2.892;12.214;VALID;(-0.007, -0.078, 0.997);(0.035, 0.000, 0.000);0.349;4.397;12.595;0.5921679;0;ETC_Windshield
191767;1000950729772767423;63852430610460;(0.073, 1.275, -0.079);(-0.004, -0.108, -0.019, 0.994);VALID;(-0.021, -0.028, 0.999);(0.000, 0.000, 0.000);70.675;VALID;(0.089, -0.032, 0.995);(-0.035, 0.000, 0.000);0.235;2.872;12.214;VALID;(-0.038, -0.055, 0.998);(0.035, 0.000, 0.000);0.347;4.374;12.595;0.5379209;0;ETC_Windshield
191768;1000950729777767507;63852430610460;(0.073, 1.275, -0.079);(-0.004, -0.108, -0.019, 0.994);VALID;(-0.022, -0.030, 0.999);(0.000, 0.000, 0.000);70.675;VALID;(0.087, -0.032, 0.996);(-0.035, 0.000, 0.000);0.235;2.869;12.214;VALID;(-0.052, -0.044, 0.998);(0.035, 0.000, 0.000);0.345;4.350;12.595;0.5022566;0;ETC_Windshield
191769;1000950729782767591;63852430610460;(0.073, 1.275, -0.079);(-0.004, -0.108, -0.019, 0.994);VALID;(-0.022, -0.033, 0.999);(0.000, 0.000, 0.000);70.675;VALID;(0.085, -0.033, 0.996);(-0.035, 0.000, 0.000);0.234;2.857;12.214;VALID;(-0.060, -0.041, 0.997);(0.035, 0.000, 0.000);0.344;4.335;12.595;0.4867661;0;ETC_Windshield
191770;1000950729787771135;63852430610460;(0.073, 1.275, -0.079);(-0.004, -0.108, -0.019, 0.994);VALID;(-0.023, -0.035, 0.999);(0.000, 0.000, 0.000);70.675;VALID;(0.084, -0.034, 0.996);(-0.035, 0.000, 0.000);0.234;2.859;12.214;VALID;(-0.063, -0.040, 0.997);(0.035, 0.000, 0.000);0.343;4.319;12.595;0.4792892;0;ETC_Windshield
191771;1000950729792774666;63852430610493;(0.074, 1.277, -0.080);(-0.013, -0.112, -0.022, 0.993);VALID;(-0.023, -0.039, 0.999);(0.000, 0.000, 0.000);70.675;VALID;(0.083, -0.036, 0.996);(-0.035, 0.000, 0.000);0.234;2.853;12.214;VALID;(-0.065, -0.042, 0.997);(0.035, 0.000, 0.000);0.342;4.309;12.595;0.4768269;0;ETC_Windshield
191772;1000950729797778185;63852430610493;(0.074, 1.277, -0.080);(-0.013, -0.112, -0.022, 0.993);VALID;(-0.023, -0.044, 0.999);(0.000, 0.000, 0.000);70.675;VALID;(0.083, -0.039, 0.996);(-0.035, 0.000, 0.000);0.233;2.844;12.214;VALID;(-0.066, -0.047, 0.997);(0.035, 0.000, 0.000);0.341;4.291;12.595;0.4730569;0;ETC_Windshield
191773;1000950729802781612;63852430610493;(0.074, 1.277, -0.080);(-0.013, -0.112, -0.022, 0.993);VALID;(-0.024, -0.049, 0.999);(0.000, 0.000, 0.000);70.675;VALID;(0.083, -0.042, 0.996);(-0.035, 0.000, 0.000);0.232;2.837;12.214;VALID;(-0.067, -0.051, 0.996);(0.035, 0.000, 0.000);0.339;4.276;12.595;0.4706694;0;ETC_Windshield
191774;1000950729807784892;63852430610493;(0.074, 1.277, -0.080);(-0.013, -0.112, -0.022, 0.993);VALID;(-0.023, -0.052, 0.998);(0.000, 0.000, 0.000);70.675;VALID;(0.083, -0.044, 0.996);(-0.035, 0.000, 0.000);0.231;2.825;12.214;VALID;(-0.067, -0.054, 0.996);(0.035, 0.000, 0.000);0.339;4.273;12.595;0.470607;0;ETC_Windshield
191775;1000950729812788027;63852430610493;(0.074, 1.277, -0.080);(-0.013, -0.112, -0.022, 0.993);VALID;(-0.023, -0.055, 0.998);(0.000, 0.000, 0.000);70.675;VALID;(0.083, -0.046, 0.995);(-0.035, 0.000, 0.000);0.231;2.819;12.214;VALID;(-0.067, -0.057, 0.996);(0.035, 0.000, 0.000);0.339;4.273;12.595;0.4697351;0;ETC_Windshield
191776;1000950729817791123;63852430610493;(0.074, 1.277, -0.080);(-0.013, -0.112, -0.022, 0.993);VALID;(-0.022, -0.058, 0.998);(0.000, 0.000, 0.000);70.675;VALID;(0.083, -0.048, 0.995);(-0.035, 0.000, 0.000);0.230;2.807;12.214;VALID;(-0.067, -0.060, 0.996);(0.035, 0.000, 0.000);0.339;4.272;12.595;0.4687441;0;ETC_Windshield
191777;1000950729822794209;63852430610493;(0.074, 1.277, -0.080);(-0.013, -0.112, -0.022, 0.993);VALID;(-0.022, -0.061, 0.998);(0.000, 0.000, 0.000);70.675;VALID;(0.084, -0.049, 0.995);(-0.035, 0.000, 0.000);0.229;2.792;12.214;VALID;(-0.067, -0.063, 0.996);(0.035, 0.000, 0.000);0.339;4.273;12.595;0.4660997;0;ETC_Windshield
191778;1000950729827797284;63852430610524;(0.076, 1.278, -0.082);(-0.021, -0.115, -0.024, 0.993);VALID;(-0.021, -0.064, 0.998);(0.000, 0.000, 0.000);70.675;VALID;(0.084, -0.050, 0.995);(-0.035, 0.000, 0.000);0.228;2.782;12.214;VALID;(-0.066, -0.066, 0.996);(0.035, 0.000, 0.000);0.339;4.273;12.595;0.466149;0;ETC_Windshield
191779;1000950729832796996;63852430610524;(0.076, 1.278, -0.082);(-0.021, -0.115, -0.024, 0.993);VALID;(-0.019, -0.067, 0.998);(0.000, 0.000, 0.000);70.675;VALID;(0.084, -0.052, 0.995);(-0.035, 0.000, 0.000);0.228;2.782;12.214;VALID;(-0.065, -0.069, 0.995);(0.035, 0.000, 0.000);0.339;4.273;12.595;0.4678774;0;ETC_Windshield
191780;1000950729837796818;63852430610524;(0.076, 1.278, -0.082);(-0.021, -0.115, -0.024, 0.993);VALID;(-0.019, -0.070, 0.997);(0.000, 0.000, 0.000);70.675;VALID;(0.084, -0.055, 0.995);(-0.035, 0.000, 0.000);0.228;2.782;12.214;VALID;(-0.064, -0.072, 0.995);(0.035, 0.000, 0.000);0.339;4.273;12.595;0.4704518;0;ETC_Windshield
191781;1000950729842796777;63852430610524;(0.076, 1.278, -0.082);(-0.021, -0.115, -0.024, 0.993);VALID;(-0.017, -0.072, 0.997);(0.000, 0.000, 0.000);70.675;VALID;(0.085, -0.059, 0.995);(-0.035, 0.000, 0.000);0.228;2.784;12.214;VALID;(-0.063, -0.075, 0.995);(0.035, 0.000, 0.000);0.339;4.276;12.595;0.4730394;0.002195218;ETC_Windshield
191782;1000950729847796872;63852430610524;(0.076, 1.278, -0.082);(-0.021, -0.115, -0.024, 0.993);VALID;(-0.016, -0.074, 0.997);(0.000, 0.000, 0.000);70.675;VALID;(0.085, -0.064, 0.994);(-0.035, 0.000, 0.000);0.228;2.786;12.214;VALID;(-0.062, -0.077, 0.995);(0.035, 0.000, 0.000);0.340;4.278;12.595;0.4767922;0;ETC_Windshield
191783;1000950729852796993;63852430610524;(0.076, 1.278, -0.082);(-0.021, -0.115, -0.024, 0.993);VALID;(-0.014, -0.076, 0.997);(0.000, 0.000, 0.000);70.675;VALID;(0.086, -0.069, 0.994);(-0.035, 0.000, 0.000);0.229;2.797;12.214;VALID;(-0.060, -0.080, 0.995);(0.035, 0.000, 0.000);0.340;4.278;12.595;0.4822253;0;ETC_Windshield
191784;1000950729857797140;63852430610563;(0.076, 1.278, -0.084);(-0.024, -0.117, -0.025, 0.993);VALID;(-0.013, -0.077, 0.997);(0.000, 0.000, 0.000);70.675;VALID;(0.086, -0.074, 0.994);(-0.035, 0.000, 0.000);0.231;2.822;12.214;VALID;(-0.059, -0.082, 0.995);(0.035, 0.000, 0.000);0.340;4.278;12.595;0.4861801;0;ETC_Windshield
191785;1000950729862797287;63852430610563;(0.076, 1.278, -0.084);(-0.024, -0.117, -0.025, 0.993);VALID;(-0.012, -0.078, 0.997);(0.000, 0.000, 0.000);70.675;VALID;(0.086, -0.079, 0.993);(-0.035, 0.000, 0.000);0.231;2.824;12.214;VALID;(-0.058, -0.084, 0.995);(0.035, 0.000, 0.000);0.340;4.278;12.595;0.4900334;0;ETC_Windshield
191786;1000950729867800894;63852430610563;(0.076, 1.278, -0.084);(-0.024, -0.117, -0.025, 0.993);VALID;(-0.010, -0.080, 0.997);(0.000, 0.000, 0.000);70.675;VALID;(0.087, -0.084, 0.993);(-0.035, 0.000, 0.000);0.231;2.823;12.214;VALID;(-0.057, -0.085, 0.995);(0.035, 0.000, 0.000);0.340;4.278;12.595;0.493195;0.0305265;ETC_Windshield
191787;1000950729872804489;63852430610563;(0.076, 1.278, -0.084);(-0.024, -0.117, -0.025, 0.993);VALID;(-0.009, -0.082, 0.997);(0.000, 0.000, 0.000);70.675;VALID;(0.087, -0.090, 0.992);(-0.035, 0.000, 0.000);0.231;2.822;12.214;VALID;(-0.056, -0.086, 0.995);(0.035, 0.000, 0.000);0.340;4.277;12.595;0.4956389;0.04418022;ETC_Windshield
191788;1000950729877808073;63852430610563;(0.076, 1.278, -0.084);(-0.024, -0.117, -0.025, 0.993);VALID;(-0.008, -0.085, 0.996);(0.000, 0.000, 0.000);70.675;VALID;(0.087, -0.094, 0.992);(-0.035, 0.000, 0.000);0.231;2.819;12.214;VALID;(-0.055, -0.088, 0.995);(0.035, 0.000, 0.000);0.340;4.276;12.595;0.4968312;0.04986753;ETC_Windshield
191789;1000950729882811536;63852430610563;(0.076, 1.278, -0.084);(-0.024, -0.117, -0.025, 0.993);VALID;(-0.007, -0.089, 0.996);(0.000, 0.000, 0.000);70.675;VALID;(0.088, -0.099, 0.991);(-0.035, 0.000, 0.000);0.231;2.818;12.214;VALID;(-0.054, -0.089, 0.995);(0.035, 0.000, 0.000);0.339;4.271;12.595;0.4983327;0.05165736;ETC_Windshield
191790;1000950729887814852;63852430610563;(0.076, 1.278, -0.084);(-0.024, -0.117, -0.025, 0.993);VALID;(-0.006, -0.093, 0.996);(0.000, 0.000, 0.000);70.675;VALID;(0.088, -0.103, 0.991);(-0.035, 0.000, 0.000);0.231;2.817;12.214;VALID;(-0.052, -0.092, 0.994);(0.035, 0.000, 0.000);0.339;4.268;12.595;0.4992272;0.1040986;ETC_Windshield
191791;1000950729892818022;63852430610563;(0.076, 1.278, -0.084);(-0.024, -0.117, -0.025, 0.993);VALID;(-0.005, -0.098, 0.995);(0.000, 0.000, 0.000);70.675;VALID;(0.089, -0.106, 0.990);(-0.035, 0.000, 0.000);0.231;2.817;12.214;VALID;(-0.052, -0.095, 0.994);(0.035, 0.000, 0.000);0.339;4.267;12.595;0.4994916;0.1725475;ETC_Windshield
191792;1000950729897821100;63852430610594;(0.077, 1.278, -0.085);(-0.023, -0.119, -0.024, 0.992);VALID;(-0.004, -0.102, 0.995);(0.000, 0.000, 0.000);70.675;VALID;(0.090, -0.109, 0.990);(-0.035, 0.000, 0.000);0.231;2.818;12.214;VALID;(-0.051, -0.099, 0.994);(0.035, 0.000, 0.000);0.339;4.267;12.595;0.4999295;0.2312223;ETC_Windshield
191793;1000950729902824167;63852430610594;(0.077, 1.278, -0.085);(-0.023, -0.119, -0.024, 0.992);VALID;(-0.003, -0.106, 0.994);(0.000, 0.000, 0.000);70.675;VALID;(0.091, -0.112, 0.990);(-0.035, 0.000, 0.000);0.230;2.815;12.214;VALID;(-0.050, -0.103, 0.993);(0.035, 0.000, 0.000);0.339;4.267;12.595;0.5001149;0.2027626;ETC_Windshield
191794;1000950729907827225;63852430610594;(0.077, 1.278, -0.085);(-0.023, -0.119, -0.024, 0.992);VALID;(-0.003, -0.109, 0.994);(0.000, 0.000, 0.000);70.675;VALID;(0.091, -0.115, 0.989);(-0.035, 0.000, 0.000);0.230;2.814;12.214;VALID;(-0.050, -0.106, 0.993);(0.035, 0.000, 0.000);0.339;4.267;12.595;0.5000255;0.2112112;ETC_Windshield
191795;1000950729912826949;63852430610594;(0.077, 1.278, -0.085);(-0.023, -0.119, -0.024, 0.992);VALID;(-0.003, -0.113, 0.994);(0.000, 0.000, 0.000);70.675;VALID;(0.092, -0.117, 0.989);(-0.035, 0.000, 0.000);0.230;2.814;12.214;VALID;(-0.049, -0.110, 0.993);(0.035, 0.000, 0.000);0.339;4.267;12.595;0.498991;0.2689677;ETC_Windshield
191796;1000950729917826809;63852430610594;(0.077, 1.278, -0.085);(-0.023, -0.119, -0.024, 0.992);VALID;(-0.002, -0.115, 0.993);(0.000, 0.000, 0.000);70.675;VALID;(0.093, -0.119, 0.988);(-0.035, 0.000, 0.000);0.230;2.814;12.214;VALID;(-0.049, -0.113, 0.992);(0.035, 0.000, 0.000);0.339;4.268;12.595;0.4972994;0.3309803;ETC_Windshield
191797;1000950729922826805;63852430610594;(0.077, 1.278, -0.085);(-0.023, -0.119, -0.024, 0.992);VALID;(-0.002, -0.118, 0.993);(0.000, 0.000, 0.000);70.675;VALID;(0.094, -0.121, 0.988);(-0.035, 0.000, 0.000);0.230;2.814;12.214;VALID;(-0.048, -0.115, 0.992);(0.035, 0.000, 0.000);0.339;4.269;12.595;0.4952124;0.3744736;ETC_Windshield
191798;1000950729927826938;63852430610622;(0.076, 1.277, -0.085);(-0.020, -0.120, -0.022, 0.992);VALID;(-0.001, -0.120, 0.993);(0.000, 0.000, 0.000);70.675;VALID;(0.095, -0.122, 0.988);(-0.035, 0.000, 0.000);0.230;2.814;12.214;VALID;(-0.048, -0.118, 0.992);(0.035, 0.000, 0.000);0.339;4.270;12.595;0.4931467;0.4071829;ETC_Windshield
191799;1000950729932827125;63852430610622;(0.076, 1.277, -0.085);(-0.020, -0.120, -0.022, 0.992);VALID;(-0.001, -0.122, 0.993);(0.000, 0.000, 0.000);70.675;VALID;(0.096, -0.124, 0.988);(-0.035, 0.000, 0.000);0.230;2.815;12.214;VALID;(-0.048, -0.120, 0.992);(0.035, 0.000, 0.000);0.339;4.271;12.595;0.4909367;0.4563666;ETC_Windshield
191800;1000950729937827312;63852430610622;(0.076, 1.277, -0.085);(-0.020, -0.120, -0.022, 0.992);VALID;(0.000, -0.124, 0.992);(0.000, 0.000, 0.000);70.675;VALID;(0.097, -0.125, 0.987);(-0.035, 0.000, 0.000);0.231;2.816;12.214;VALID;(-0.047, -0.122, 0.991);(0.035, 0.000, 0.000);0.339;4.272;12.595;0.4883121;0.4876392;ETC_Windshield
191801;1000950729942830960;63852430610622;(0.076, 1.277, -0.085);(-0.020, -0.120, -0.022, 0.992);VALID;(0.000, -0.125, 0.992);(0.000, 0.000, 0.000);70.675;VALID;(0.099, -0.126, 0.987);(-0.035, 0.000, 0.000);0.231;2.819;12.214;VALID;(-0.047, -0.124, 0.991);(0.035, 0.000, 0.000);0.339;4.273;12.595;0.4854797;0.5229517;ETC_Windshield
191802;1000950729947834597;63852430610622;(0.076, 1.277, -0.085);(-0.020, -0.120, -0.022, 0.992);VALID;(0.001, -0.126, 0.992);(0.000, 0.000, 0.000);70.675;VALID;(0.100, -0.127, 0.987);(-0.035, 0.000, 0.000);0.231;2.821;12.214;VALID;(-0.047, -0.125, 0.991);(0.035, 0.000, 0.000);0.339;4.273;12.595;0.4829352;0.5938086;ETC_Windshield
191803;1000950729952838221;63852430610656;(0.076, 1.276, -0.086);(-0.016, -0.122, -0.021, 0.992);VALID;(0.002, -0.128, 0.992);(0.000, 0.000, 0.000);70.675;VALID;(0.101, -0.128, 0.987);(-0.035, 0.000, 0.000);0.231;2.822;12.214;VALID;(-0.047, -0.127, 0.991);(0.035, 0.000, 0.000);0.339;4.274;12.595;0.4803149;0.6067018;ETC_Windshield
191804;1000950729957841807;63852430610656;(0.076, 1.276, -0.086);(-0.016, -0.122, -0.021, 0.992);VALID;(0.002, -0.129, 0.992);(0.000, 0.000, 0.000);70.675;VALID;(0.102, -0.129, 0.986);(-0.035, 0.000, 0.000);0.231;2.823;12.214;VALID;(-0.046, -0.128, 0.991);(0.035, 0.000, 0.000);0.339;4.275;12.595;0.4775369;0.6747205;ETC_Windshield
191805;1000950729962845245;63852430610656;(0.076, 1.276, -0.086);(-0.016, -0.122, -0.021, 0.992);VALID;(0.003, -0.130, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.103, -0.130, 0.986);(-0.035, 0.000, 0.000);0.231;2.823;12.214;VALID;(-0.046, -0.129, 0.991);(0.035, 0.000, 0.000);0.339;4.276;12.595;0.4746183;0.7167667;ETC_Windshield
191806;1000950729967848536;63852430610656;(0.076, 1.276, -0.086);(-0.016, -0.122, -0.021, 0.992);VALID;(0.004, -0.131, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.104, -0.131, 0.986);(-0.035, 0.000, 0.000);0.231;2.823;12.214;VALID;(-0.046, -0.130, 0.990);(0.035, 0.000, 0.000);0.340;4.276;12.595;0.4721018;0.7530473;ETC_Windshield
191807;1000950729972851681;63852430610656;(0.076, 1.276, -0.086);(-0.016, -0.122, -0.021, 0.992);VALID;(0.004, -0.132, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.105, -0.132, 0.986);(-0.035, 0.000, 0.000);0.231;2.822;12.214;VALID;(-0.046, -0.132, 0.990);(0.035, 0.000, 0.000);0.340;4.277;12.595;0.4698931;0.810294;ETC_Windshield
191808;1000950729977854707;63852430610656;(0.076, 1.276, -0.086);(-0.016, -0.122, -0.021, 0.992);VALID;(0.005, -0.133, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.106, -0.133, 0.986);(-0.035, 0.000, 0.000);0.231;2.823;12.214;VALID;(-0.045, -0.132, 0.990);(0.035, 0.000, 0.000);0.340;4.277;12.595;0.4679725;0.820074;ETC_Windshield
191809;1000950729982857696;63852430610656;(0.076, 1.276, -0.086);(-0.016, -0.122, -0.021, 0.992);VALID;(0.005, -0.134, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.107, -0.133, 0.985);(-0.035, 0.000, 0.000);0.231;2.823;12.214;VALID;(-0.045, -0.134, 0.990);(0.035, 0.000, 0.000);0.340;4.277;12.595;0.466426;0.8375214;ETC_Windshield
191810;1000950729987857269;63852430610689;(0.076, 1.275, -0.086);(-0.014, -0.124, -0.020, 0.992);VALID;(0.006, -0.134, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.108, -0.134, 0.985);(-0.035, 0.000, 0.000);0.231;2.826;12.214;VALID;(-0.044, -0.134, 0.990);(0.035, 0.000, 0.000);0.340;4.277;12.595;0.4641539;0.8358157;ETC_Windshield
191811;1000950729992856980;63852430610689;(0.076, 1.275, -0.086);(-0.014, -0.124, -0.020, 0.992);VALID;(0.007, -0.135, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.109, -0.134, 0.985);(-0.035, 0.000, 0.000);0.232;2.829;12.214;VALID;(-0.044, -0.134, 0.990);(0.035, 0.000, 0.000);0.340;4.278;12.595;0.4621352;0.8228074;ETC_Windshield
191812;1000950729997856829;63852430610689;(0.076, 1.275, -0.086);(-0.014, -0.124, -0.020, 0.992);VALID;(0.007, -0.135, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.110, -0.134, 0.985);(-0.035, 0.000, 0.000);0.232;2.831;12.214;VALID;(-0.043, -0.134, 0.990);(0.035, 0.000, 0.000);0.340;4.278;12.595;0.4604112;0.8717586;ETC_Windshield
191813;1000950730002856814;63852430610689;(0.076, 1.275, -0.086);(-0.014, -0.124, -0.020, 0.992);VALID;(0.008, -0.135, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.112, -0.134, 0.985);(-0.035, 0.000, 0.000);0.232;2.833;12.214;VALID;(-0.042, -0.134, 0.990);(0.035, 0.000, 0.000);0.340;4.279;12.595;0.4591022;0.8556724;ETC_Windshield
191814;1000950730007856935;63852430610689;(0.076, 1.275, -0.086);(-0.014, -0.124, -0.020, 0.992);VALID;(0.009, -0.135, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.113, -0.134, 0.985);(-0.035, 0.000, 0.000);0.232;2.834;12.214;VALID;(-0.042, -0.134, 0.990);(0.035, 0.000, 0.000);0.340;4.279;12.595;0.4580909;0.870452;ETC_Windshield
191815;1000950730012857137;63852430610689;(0.076, 1.275, -0.086);(-0.014, -0.124, -0.020, 0.992);VALID;(0.009, -0.134, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.114, -0.133, 0.984);(-0.035, 0.000, 0.000);0.232;2.838;12.214;VALID;(-0.041, -0.134, 0.990);(0.035, 0.000, 0.000);0.340;4.280;12.595;0.4569768;0.8566903;ETC_Windshield
191816;1000950730017857339;63852430610689;(0.076, 1.275, -0.086);(-0.014, -0.124, -0.020, 0.992);VALID;(0.010, -0.134, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.115, -0.133, 0.984);(-0.035, 0.000, 0.000);0.232;2.839;12.214;VALID;(-0.040, -0.134, 0.990);(0.035, 0.000, 0.000);0.340;4.280;12.595;0.4557249;0.8720317;ETC_Windshield
191817;1000950730022861001;63852430610727;(0.076, 1.274, -0.086);(-0.010, -0.125, -0.020, 0.992);VALID;(0.011, -0.134, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.116, -0.133, 0.984);(-0.035, 0.000, 0.000);0.232;2.839;12.214;VALID;(-0.040, -0.133, 0.990);(0.035, 0.000, 0.000);0.340;4.280;12.595;0.4543936;0.8808839;ETC_Windshield
191818;1000950730027864650;63852430610727;(0.076, 1.274, -0.086);(-0.010, -0.125, -0.020, 0.992);VALID;(0.011, -0.133, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.117, -0.133, 0.984);(-0.035, 0.000, 0.000);0.233;2.841;12.214;VALID;(-0.039, -0.133, 0.990);(0.035, 0.000, 0.000);0.340;4.280;12.595;0.4531138;0.8852045;ETC_Windshield
191819;1000950730032868288;63852430610727;(0.076, 1.274, -0.086);(-0.010, -0.125, -0.020, 0.992);VALID;(0.011, -0.133, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.117, -0.132, 0.984);(-0.035, 0.000, 0.000);0.233;2.843;12.214;VALID;(-0.039, -0.133, 0.990);(0.035, 0.000, 0.000);0.340;4.281;12.595;0.451648;0.87042;ETC_Windshield
191820;1000950730037871860;63852430610727;(0.076, 1.274, -0.086);(-0.010, -0.125, -0.020, 0.992);VALID;(0.011, -0.133, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.118, -0.132, 0.984);(-0.035, 0.000, 0.000);0.233;2.843;12.214;VALID;(-0.039, -0.133, 0.990);(0.035, 0.000, 0.000);0.340;4.282;12.595;0.4505007;0.8973952;ETC_Windshield
191821;1000950730042875284;63852430610727;(0.076, 1.274, -0.086);(-0.010, -0.125, -0.020, 0.992);VALID;(0.012, -0.132, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.119, -0.132, 0.984);(-0.035, 0.000, 0.000);0.233;2.841;12.214;VALID;(-0.039, -0.132, 0.990);(0.035, 0.000, 0.000);0.340;4.284;12.595;0.4490409;0.890128;ETC_Windshield
191822;1000950730047878561;63852430610727;(0.076, 1.274, -0.086);(-0.010, -0.125, -0.020, 0.992);VALID;(0.012, -0.132, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.120, -0.131, 0.984);(-0.035, 0.000, 0.000);0.232;2.839;12.214;VALID;(-0.038, -0.132, 0.991);(0.035, 0.000, 0.000);0.340;4.284;12.595;0.4479795;0.8757821;ETC_Windshield
191823;1000950730052881691;63852430610727;(0.076, 1.274, -0.086);(-0.010, -0.125, -0.020, 0.992);VALID;(0.012, -0.132, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.120, -0.131, 0.984);(-0.035, 0.000, 0.000);0.232;2.839;12.214;VALID;(-0.038, -0.131, 0.991);(0.035, 0.000, 0.000);0.340;4.284;12.595;0.4479949;0.8820426;ETC_Windshield
191824;1000950730057884675;63852430610727;(0.076, 1.274, -0.086);(-0.010, -0.125, -0.020, 0.992);VALID;(0.013, -0.131, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.121, -0.131, 0.984);(-0.035, 0.000, 0.000);0.232;2.839;12.214;VALID;(-0.037, -0.131, 0.991);(0.035, 0.000, 0.000);0.340;4.281;12.595;0.4479101;0.8871716;ETC_Windshield
191825;1000950730062887650;63852430610755;(0.076, 1.274, -0.086);(-0.007, -0.126, -0.019, 0.992);VALID;(0.013, -0.131, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.121, -0.130, 0.984);(-0.035, 0.000, 0.000);0.232;2.838;12.214;VALID;(-0.037, -0.131, 0.991);(0.035, 0.000, 0.000);0.340;4.279;12.595;0.4486246;0.8857539;ETC_Windshield
191826;1000950730067887261;63852430610755;(0.076, 1.274, -0.086);(-0.007, -0.126, -0.019, 0.992);VALID;(0.013, -0.131, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.121, -0.130, 0.984);(-0.035, 0.000, 0.000);0.232;2.832;12.214;VALID;(-0.036, -0.131, 0.991);(0.035, 0.000, 0.000);0.340;4.279;12.595;0.4499217;0.8730079;ETC_Windshield
191827;1000950730072887009;63852430610755;(0.076, 1.274, -0.086);(-0.007, -0.126, -0.019, 0.992);VALID;(0.014, -0.130, 0.991);(0.000, 0.000, 0.000);70.675;VALID;(0.121, -0.129, 0.984);(-0.035, 0.000, 0.000);0.232;2.830;12.214;VALID;(-0.035, -0.130, 0.991);(0.035, 0.000, 0.000);0.340;4.285;12.595;0.4500594;0.8382934;ETC_Windshield
191828;1000950730077886894;63852430610755;(0.076, 1.274, -0.086);(-0.007, -0.126, -0.019, 0.992);VALID;(0.014, -0.129, 0.992);(0.000, 0.000, 0.000);70.675;VALID;(0.123, -0.128, 0.984);(-0.035, 0.000, 0.000);0.232;2.834;12.214;VALID;(-0.035, -0.129, 0.991);(0.035, 0.000, 0.000);0.341;4.290;12.595;0.4479851;0.8223389;ETC_Windshield
191829;1000950730082886914;63852430610755;(0.076, 1.274, -0.086);(-0.007, -0.126, -0.019, 0.992);VALID;(0.014, -0.128, 0.992);(0.000, 0.000, 0.000);70.675;VALID;(0.123, -0.127, 0.984);(-0.035, 0.000, 0.000);0.232;2.835;12.214;VALID;(-0.035, -0.128, 0.991);(0.035, 0.000, 0.000);0.341;4.293;12.595;0.446227;0.8316606;ETC_Windshield
191830;1000950730087887070;63852430610789;(0.076, 1.274, -0.086);(-0.006, -0.126, -0.019, 0.992);VALID;(0.015, -0.127, 0.992);(0.000, 0.000, 0.000);70.675;VALID;(0.125, -0.126, 0.984);(-0.035, 0.000, 0.000);0.232;2.837;12.214;VALID;(-0.034, -0.127, 0.991);(0.035, 0.000, 0.000);0.341;4.295;12.595;0.443633;0.8365316;ETC_Windshield
